Iteration	Posterior	Likelihood	Prior	alpha	p_th	sigma2	t_half	theta
2870	-21.22336	-19.63422	-1.589146	0.09597871	0.8235345	0.2260676	7.221885	9.355612
2880	-17.57246	-16.18357	-1.388891	0.06596628	0.7476547	0.3498281	10.5076	9.886093
2890	-17.30327	-16.43037	-0.8728999	0.05668787	0.7108432	0.2542552	12.22743	9.936828
2900	-20.43338	-17.24673	-3.186642	0.1435673	0.8816356	0.4068732	4.828028	8.325856
2910	-18.83875	-16.77645	-2.062308	0.09086791	0.8138409	0.4044174	7.628075	9.060601
2920	-18.40252	-16.31298	-2.089541	0.09733994	0.8259548	0.3622536	7.120892	9.210939
2930	-16.87761	-15.49865	-1.378958	0.07148548	0.7657776	0.30809	9.696335	9.738231
2940	-16.97701	-15.47973	-1.497276	0.0788554	0.7865377	0.2965808	8.790104	9.459001
2950	-18.91052	-17.15469	-1.755831	0.07990494	0.7892184	0.3756298	8.674648	9.846101
2960	-18.55506	-16.43575	-2.119315	0.09546423	0.8226028	0.3883554	7.260805	9.065361
2970	-17.61039	-16.03479	-1.575594	0.07636388	0.7799126	0.3381564	9.076898	9.726685
2980	-17.09243	-15.59222	-1.500218	0.08103261	0.7920294	0.2840249	8.553929	9.46972
2990	-18.14374	-16.30016	-1.843575	0.08448042	0.800203	0.3721348	8.204827	9.233359
3000	-17.99306	-16.17668	-1.816385	0.08851091	0.8090197	0.3324666	7.831206	8.914152
3010	-17.81402	-16.63393	-1.180093	0.07229386	0.7682338	0.2482343	9.587912	9.285578
3020	-16.75837	-15.48935	-1.269021	0.07005508	0.7613128	0.2845214	9.894318	9.574232
3030	-19.87567	-18.549	-1.326663	0.06244844	0.7347306	0.3542003	11.09951	9.205429
3040	-16.47715	-15.40821	-1.068937	0.06672235	0.7502855	0.2499958	10.38853	9.960699
3050	-16.77973	-15.49461	-1.285119	0.07316071	0.7708157	0.2706982	9.474309	9.757602
3060	-18.40024	-16.31194	-2.088293	0.09520318	0.8221264	0.378584	7.280715	8.983459
3070	-17.91711	-16.52302	-1.394085	0.0647645	0.7433687	0.3607329	10.70258	9.807601
3080	-18.31978	-16.5789	-1.740886	0.08185503	0.7940355	0.355057	8.467986	9.692204
3090	-20.16848	-17.00797	-3.16051	0.1511941	0.8875976	0.3371505	4.584486	8.517903
3100	-18.71924	-17.46984	-1.249406	0.06718641	0.7518758	0.2965057	10.31678	9.183173
3110	-17.41086	-16.43707	-0.9737943	0.06888427	0.7575413	0.2171147	10.06249	9.803106
3120	-18.92783	-18.10209	-0.8257389	0.06213573	0.7335245	0.2160639	11.15537	9.601139
3130	-17.77073	-16.02115	-1.74958	0.09334541	0.818664	0.2806609	7.425616	8.970649
3140	-19.6093	-16.79162	-2.817679	0.1341563	0.8733525	0.3435184	5.166714	8.825739
3150	-18.43257	-16.56421	-1.868355	0.09041837	0.8129394	0.3363102	7.665999	9.495861
3160	-18.58684	-16.63039	-1.956443	0.09231928	0.8166957	0.3527588	7.508152	9.442696
3170	-21.89208	-18.67913	-3.21295	0.1344643	0.8736417	0.5067283	5.154879	9.060555
3180	-22.76603	-20.22451	-2.541525	0.1000118	0.8305239	0.5378781	6.930657	8.349222
3190	-16.50367	-15.2989	-1.204768	0.06882059	0.757333	0.2738967	10.0718	9.775725
3200	-18.4578	-16.51017	-1.947631	0.09154508	0.8151834	0.3554557	7.571648	9.420267
3210	-16.61628	-15.43245	-1.183833	0.06962905	0.7599529	0.2636601	9.954856	9.65236
3220	-16.973	-15.5453	-1.427702	0.07303027	0.7704306	0.3130477	9.491232	9.659174
3230	-17.61732	-16.67979	-0.9375248	0.05728774	0.7135047	0.2677983	12.0994	9.820935
3240	-17.39517	-15.96721	-1.427959	0.07642283	0.7800738	0.2913782	9.069897	9.819606
3250	-16.71748	-15.75253	-0.9649441	0.0588138	0.7200854	0.2664724	11.78545	9.966792
3260	-16.60973	-15.34429	-1.26544	0.07032066	0.7621535	0.2819108	9.856949	9.678017
3270	-18.11351	-16.27088	-1.842627	0.09798761	0.8270841	0.2791324	7.073824	9.12593
3280	-18.37124	-16.65452	-1.71672	0.09627322	0.8240636	0.2552285	7.199792	9.057377
3290	-17.85617	-16.06053	-1.795644	0.08756722	0.8070222	0.3322288	7.915601	8.971885
3300	-19.02565	-17.17633	-1.849325	0.08027308	0.7901439	0.4092334	8.634864	9.197112
3310	-18.29962	-16.93681	-1.362802	0.08445325	0.800141	0.2302257	8.207466	9.241888
3320	-19.2189	-18.04417	-1.174727	0.07324667	0.7710689	0.241964	9.46319	9.084521
3330	-18.13201	-16.31359	-1.818426	0.08732531	0.8065038	0.3416338	7.937529	8.913488
3340	-17.16615	-15.61376	-1.552394	0.081085	0.7921582	0.2989051	8.548402	9.238651
3350	-17.7643	-16.05246	-1.711847	0.08678397	0.805334	0.3106438	7.987042	8.960169
3360	-19.51649	-16.64275	-2.873731	0.1279768	0.8672589	0.4142298	5.416194	8.600404
3370	-19.27252	-17.71251	-1.560016	0.0852042	0.8018425	0.2759831	8.13513	9.763943
3380	-18.27686	-16.12326	-2.1536	0.1028002	0.8350513	0.343964	6.742666	9.085847
3390	-18.3202	-16.48791	-1.832296	0.08283203	0.796372	0.3810599	8.368105	9.391459
3400	-18.6533	-16.25272	-2.400584	0.1122867	0.848834	0.3600408	6.173012	8.950793
3410	-19.63247	-17.77112	-1.861354	0.07764428	0.7833643	0.437947	8.927215	9.360405
3420	-19.48774	-16.95905	-2.528686	0.1237583	0.862755	0.3208243	5.600815	8.486371
3430	-17.16655	-15.56919	-1.597353	0.08134976	0.7928073	0.3108987	8.52058	9.333909
3440	-18.2229	-16.19673	-2.026168	0.09888865	0.8286318	0.3290164	7.00937	8.761637
3450	-18.06721	-16.19978	-1.86743	0.0926142	0.8172656	0.3207021	7.484243	9.356976
3460	-18.22281	-16.60871	-1.614096	0.07472997	0.7753574	0.3638281	9.275357	9.266855
3470	-19.08179	-17.08917	-1.992613	0.09654716	0.8245531	0.3343668	7.179364	8.591451
3480	-19.58372	-17.64415	-1.939572	0.09372543	0.8193828	0.3366605	7.395508	9.609837
3490	-19.26623	-17.08657	-2.179656	0.1064338	0.84061	0.3268453	6.512471	9.247293
3500	-24.93991	-21.0825	-3.857405	0.1537026	0.88943	0.6417466	4.509664	9.172242
3510	-17.90331	-16.42695	-1.476358	0.07587434	0.7785659	0.3094078	9.135462	9.958345
3520	-17.30519	-15.81932	-1.485869	0.07628124	0.7796864	0.3096793	9.086731	9.274085
3530	-18.24791	-16.5296	-1.718319	0.08081507	0.7914926	0.35488	8.576955	9.706926
3540	-18.85525	-17.95457	-0.9006806	0.05384805	0.6976376	0.2776552	12.87228	9.777795
3550	-16.80899	-15.55187	-1.25712	0.07323004	0.7710199	0.262837	9.465339	9.749159
3560	-21.64189	-20.10028	-1.541612	0.08933985	0.8107421	0.2481856	7.758544	8.577708
3570	-20.72477	-17.26097	-3.463803	0.1500658	0.8867536	0.467671	4.618955	8.425168
3580	-16.98739	-15.93767	-1.049715	0.06585123	0.7472499	0.2498117	10.52596	9.635058
3590	-17.37035	-15.92197	-1.448373	0.07426054	0.7740163	0.3113507	9.333991	9.299826
3600	-18.78893	-16.95353	-1.8354	0.0842194	0.7996055	0.3711553	8.230255	9.680487
3610	-24.94188	-24.09085	-0.8510326	0.06057562	0.7273585	0.2290576	11.44268	9.027453
3620	-19.01639	-17.52435	-1.492046	0.08893608	0.8099069	0.2382163	7.793768	8.928997
3630	-21.80718	-19.72562	-2.081559	0.08964428	0.8113673	0.4231235	7.732197	8.313447
3640	-19.41398	-16.94104	-2.472942	0.1126817	0.8493593	0.3838273	6.151372	9.117829
3650	-16.57528	-15.63629	-0.9389907	0.06335069	0.7381567	0.2358143	10.94143	9.931506
3660	-16.99888	-15.51831	-1.480565	0.07742443	0.7827788	0.3006582	8.952564	9.388525
3670	-18.08643	-16.78212	-1.304313	0.07278405	0.7697004	0.2781586	9.523339	9.14452
3680	-17.13318	-15.91334	-1.21984	0.06169836	0.7318211	0.3234215	11.23445	9.951013
3690	-18.238	-17.10942	-1.128582	0.05663128	0.7105899	0.3287251	12.23965	9.820056
3700	-19.64996	-17.39167	-2.258288	0.1055609	0.8393081	0.360194	6.566326	9.330129
3710	-17.43375	-15.88239	-1.551367	0.08141816	0.7929744	0.2964948	8.513422	9.114706
3720	-18.50804	-16.60603	-1.902008	0.09083267	0.8137705	0.3447761	7.631034	8.774159
3730	-20.31103	-17.26126	-3.049771	0.1467997	0.8842376	0.3313048	4.72172	8.747629
3740	-18.81882	-17.5818	-1.237023	0.0727483	0.769594	0.2602545	9.528019	9.074685
3750	-17.88198	-16.39662	-1.485363	0.07496651	0.7760276	0.3182794	9.246091	9.146871
3760	-20.57168	-18.62929	-1.942388	0.08072614	0.7912724	0.4448493	8.586403	8.824563
3770	-18.47148	-16.88873	-1.582753	0.08292541	0.7965927	0.2963176	8.358682	9.772876
3780	-20.1473	-18.544	-1.603305	0.06451656	0.7424682	0.447027	10.74371	9.746723
3790	-21.73257	-18.18924	-3.543329	0.1625598	0.8954495	0.3884516	4.263952	8.898259
3800	-16.57557	-15.35515	-1.220418	0.06627694	0.7487417	0.2936464	10.45835	9.978878
3810	-16.48036	-15.37984	-1.100523	0.06396257	0.7404355	0.2735795	10.83676	9.859084
3820	-17.19975	-16.33879	-0.8609657	0.06261304	0.7353616	0.2215553	11.07033	9.852983
3830	-22.24405	-18.09879	-4.145265	0.184273	0.9077642	0.4473544	3.761523	8.173921
3840	-17.62248	-15.75188	-1.870601	0.09441314	0.8206696	0.3096711	7.341639	9.026549
3850	-16.7413	-15.41622	-1.325085	0.07455483	0.7748588	0.2735234	9.297147	9.56685
3860	-17.55012	-16.02432	-1.525797	0.07281379	0.7697888	0.3469027	9.519449	9.589538
3870	-18.6957	-16.31138	-2.38432	0.1160316	0.8536737	0.3271725	5.973781	8.910519
3880	-23.37238	-19.71848	-3.653899	0.1758153	0.9033283	0.32749	3.942474	8.81687
3890	-17.09138	-15.54216	-1.549226	0.08194728	0.7942583	0.2925573	8.458453	9.397001
3900	-16.66439	-15.39226	-1.272123	0.07275774	0.7696221	0.2694975	9.526782	9.651615
3910	-18.33245	-16.60444	-1.728013	0.09577486	0.8231665	0.2608713	7.237256	9.160309
3920	-18.39471	-17.15436	-1.240344	0.07303419	0.7704422	0.2595409	9.490721	9.130631
3930	-18.79119	-16.61849	-2.172699	0.1051029	0.8386168	0.3338768	6.594938	9.191436
3940	-18.04343	-16.1852	-1.858233	0.08766737	0.8072361	0.3529363	7.906558	9.396322
3950	-19.47603	-17.58187	-1.89416	0.08003421	0.7895442	0.4301742	8.660637	9.566224
3960	-18.41659	-16.69058	-1.726008	0.08662301	0.8049836	0.3161523	8.001883	8.810797
3970	-19.26545	-17.3266	-1.938852	0.08953992	0.8111534	0.3676647	7.741208	8.670133
3980	-18.14777	-16.1081	-2.039677	0.0947061	0.8212125	0.3644428	7.318928	9.06844
3990	-17.20354	-15.58209	-1.621451	0.0829646	0.7966852	0.3077533	8.354735	9.366926
4000	-16.77926	-15.46752	-1.311738	0.06913239	0.7583495	0.3028095	10.02637	9.708702
4010	-18.00849	-15.96503	-2.043461	0.1026449	0.8348054	0.3091085	6.752864	8.858215
4020	-18.58623	-17.80086	-0.7853624	0.0560264	0.707858	0.2362374	12.3718	9.808442
4030	-18.2769	-16.44773	-1.829171	0.09463563	0.8210822	0.295704	7.324378	8.777336
4040	-17.5887	-15.87353	-1.715167	0.09063878	0.8133824	0.2871971	7.647358	9.254545
4050	-20.57976	-16.99825	-3.581502	0.1606291	0.8941937	0.4204441	4.315204	8.719026
4060	-16.83303	-15.73698	-1.096045	0.07002307	0.7612111	0.2394898	9.89884	9.810233
4070	-17.46696	-16.50212	-0.9648382	0.06149428	0.7310196	0.2517118	11.27173	9.679246
4080	-20.59737	-19.2261	-1.371269	0.0896806	0.8114416	0.2078056	7.729065	9.027764
4090	-16.90567	-15.68415	-1.221513	0.06453247	0.7425262	0.3050544	10.74106	9.773668
4100	-18.43398	-16.53982	-1.894159	0.1021496	0.8340161	0.2690509	6.785606	8.971041
4110	-17.70745	-16.5732	-1.134247	0.06766444	0.753495	0.2615859	10.24389	9.385305
4120	-17.30353	-15.93282	-1.370708	0.0669088	0.7509267	0.3367225	10.35958	9.96744
4130	-19.10857	-16.48256	-2.626013	0.125704	0.8648692	0.3393162	5.514124	8.55972
4140	-19.98318	-17.42164	-2.561542	0.1215701	0.8602979	0.3472974	5.701624	9.093789
4150	-16.84002	-15.66313	-1.176899	0.07231036	0.7682835	0.2473561	9.585725	9.710784
4160	-17.10106	-15.73881	-1.362254	0.07685124	0.7812384	0.2703794	9.019337	9.307747
4170	-21.77013	-17.49388	-4.276254	0.1912333	0.9111207	0.4399421	3.624615	8.710686
4180	-17.77167	-16.28077	-1.490898	0.07201873	0.7674032	0.3407047	9.624541	9.985699
4190	-18.45874	-16.32953	-2.129211	0.1059982	0.839963	0.3136524	6.539232	8.686766
4200	-18.70602	-17.25786	-1.448165	0.06362333	0.7391765	0.3901117	10.89454	9.795409
4210	-17.63624	-16.617	-1.019236	0.070036	0.7612522	0.2217227	9.897013	9.949725
4220	-19.03435	-17.21323	-1.821116	0.08113816	0.7922889	0.3906142	8.542802	9.755371
4230	-18.55029	-17.37215	-1.178141	0.05747731	0.7143369	0.3392806	12.05949	9.728076
4240	-18.55933	-16.13639	-2.422943	0.1165264	0.8542905	0.336504	5.948412	8.720979
4250	-19.04806	-16.51356	-2.534496	0.1217454	0.860498	0.3367752	5.693415	8.902017
4260	-22.77316	-19.23065	-3.542515	0.1540062	0.8896478	0.4653833	4.500774	9.10639
4270	-18.2268	-17.06021	-1.166594	0.06220996	0.7338117	0.3033397	11.14206	9.46673
4280	-19.16002	-17.22195	-1.938077	0.1006557	0.8315906	0.2901856	6.88632	9.30774
4290	-18.5523	-16.93019	-1.622111	0.07234147	0.768377	0.385824	9.581602	9.90167
4300	-17.10991	-15.77397	-1.335942	0.07480782	0.7755784	0.2750288	9.265705	9.810744
4310	-16.58238	-15.59709	-0.9852912	0.06552715	0.7461036	0.2358416	10.57801	9.98581
4320	-20.86845	-18.26362	-2.604824	0.1277616	0.8670362	0.3180093	5.425317	9.063761
4330	-18.98653	-17.70354	-1.282986	0.06891428	0.7576393	0.2955922	10.05811	9.086332
4340	-20.97626	-18.70856	-2.267701	0.09650286	0.8244741	0.440657	7.18266	9.621774
4350	-18.13069	-16.16259	-1.968101	0.09113839	0.8143793	0.3659514	7.605436	9.060121
4360	-17.06061	-16.08108	-0.9795275	0.05715642	0.7129257	0.2800655	12.1272	9.966997
4370	-20.69118	-17.47519	-3.215984	0.1367962	0.8757899	0.48373	5.067007	8.530598
4380	-20.21742	-16.96874	-3.248672	0.1422791	0.8805659	0.444908	4.871743	8.723108
4390	-18.55432	-16.62202	-1.9323	0.09113773	0.814378	0.3530868	7.605491	9.467132
4400	-18.28926	-16.16881	-2.120446	0.09940303	0.8295035	0.3576196	6.973099	9.126325
4410	-19.77735	-17.86593	-1.911413	0.1049925	0.8384493	0.2577082	6.601871	8.651156
4420	-18.61152	-16.16637	-2.445149	0.1136924	0.850687	0.3653855	6.096688	8.845713
4430	-17.53246	-16.26414	-1.268321	0.06750481	0.7529565	0.3001328	10.26811	9.417714
4440	-17.88167	-16.16633	-1.715339	0.08693499	0.8056617	0.3107331	7.973167	8.925311
4450	-19.5549	-17.76874	-1.786162	0.07780874	0.7838003	0.4048096	8.908346	8.973771
4460	-17.65123	-15.91462	-1.736611	0.08302854	0.796836	0.3448471	8.3483	9.258949
4470	-17.50457	-15.77908	-1.725489	0.08426641	0.7997133	0.3321916	8.225664	9.3514
4480	-17.1349	-15.91239	-1.222502	0.06205158	0.7331982	0.321862	11.1705	9.911657
4490	-16.30517	-15.24361	-1.061556	0.06352544	0.7388111	0.265576	10.91133	9.982864
4500	-16.46081	-15.41661	-1.044198	0.06497796	0.7441395	0.2530839	10.66742	9.850657
4510	-18.69132	-16.9293	-1.762012	0.07871229	0.7861672	0.3876463	8.806086	9.718478
4520	-19.11063	-16.9421	-2.168527	0.09470304	0.8212068	0.414588	7.319165	9.180043
4530	-16.56742	-15.35915	-1.208272	0.06880673	0.7572877	0.2749389	10.07383	9.92351
4540	-20.51061	-18.48867	-2.021937	0.09572925	0.8230839	0.3503453	7.240704	9.684454
4550	-17.15592	-15.69022	-1.465698	0.08206482	0.7945415	0.268443	8.446338	9.305583
4560	-18.22077	-16.13057	-2.090202	0.1063978	0.8405567	0.2991056	6.514675	8.836625
4570	-17.56455	-16.67551	-0.8890434	0.06617592	0.7483891	0.2112719	10.47431	9.80154
4580	-19.3308	-17.23588	-2.094922	0.08967828	0.8114369	0.4285063	7.729265	9.112896
4590	-18.66028	-16.60783	-2.052456	0.1002027	0.8308416	0.3284917	6.917452	9.282336
4600	-17.62832	-15.95962	-1.668695	0.08468904	0.8006782	0.3110487	8.184615	9.027185
4610	-19.25545	-16.50834	-2.747111	0.1303715	0.869688	0.3468823	5.316708	8.795904
4620	-17.19863	-15.73767	-1.460963	0.07244027	0.7686737	0.3277122	9.568534	9.719237
4630	-17.10322	-16.06735	-1.035865	0.06878116	0.7572039	0.2315242	10.07757	9.974765
4640	-19.38078	-17.27207	-2.108708	0.09336798	0.8187069	0.4017364	7.423821	9.448941
4650	-18.05687	-16.9784	-1.078474	0.07383335	0.772783	0.217041	9.387996	9.736967
4660	-20.9583	-18.95846	-1.999841	0.09007647	0.8122481	0.3863619	7.695097	8.395679
4670	-21.49967	-19.87755	-1.622123	0.09060679	0.8133182	0.2618581	7.650057	8.517383
4680	-18.4932	-16.27743	-2.215763	0.1061786	0.8402315	0.3407028	6.528126	9.084592
4690	-22.48471	-19.56838	-2.916327	0.1158899	0.8534961	0.5586372	5.981084	8.405437
4700	-20.00625	-16.80327	-3.202977	0.1419412	0.8802822	0.4280942	4.883341	8.502309
4710	-18.05	-16.826	-1.223998	0.07818888	0.784802	0.2288772	8.865035	9.625273
4720	-17.07719	-16.12923	-0.94796	0.05787033	0.7160487	0.2672827	11.97759	9.913509
4730	-17.82197	-16.0998	-1.722168	0.08072862	0.7912785	0.3569026	8.586139	9.32697
4740	-16.99508	-15.80981	-1.185267	0.06568228	0.7466535	0.2871039	10.55303	9.613917
4750	-16.66164	-15.36581	-1.295829	0.07022017	0.761836	0.2912297	9.871055	9.699351
4760	-18.64133	-17.04232	-1.59901	0.09235017	0.8167555	0.2465824	7.505641	9.264535
4770	-18.41513	-16.91224	-1.502891	0.06674702	0.7503705	0.3856285	10.38469	9.971986
4780	-16.96319	-15.5298	-1.433393	0.07712669	0.7819812	0.2886227	8.987125	9.363963
4790	-17.76915	-16.32743	-1.441721	0.08210004	0.7946262	0.2618873	8.442714	9.597907
4800	-17.53961	-16.52657	-1.013043	0.06941293	0.7592576	0.2232867	9.985851	9.581377
4810	-17.29309	-16.14508	-1.148015	0.05925331	0.7219316	0.317036	11.69803	9.929445
4820	-17.75367	-15.98665	-1.767014	0.08357082	0.798106	0.3514254	8.294129	9.30913
4830	-17.85095	-16.00635	-1.844604	0.0970768	0.825492	0.2851429	7.140194	8.962877
4840	-16.83851	-15.72655	-1.111963	0.06226119	0.7340095	0.2869008	11.13289	9.803458
4850	-17.85577	-16.35173	-1.504037	0.08268729	0.796029	0.2752745	8.382753	9.010187
4860	-16.81996	-15.57668	-1.243283	0.07005221	0.7613037	0.2773084	9.894723	9.978332
4870	-17.8126	-15.92397	-1.888633	0.0953603	0.8224135	0.3090318	7.268718	8.898595
4880	-17.67303	-15.98349	-1.689541	0.08030864	0.7902328	0.3485381	8.631041	9.327573
4890	-16.65624	-15.45562	-1.200618	0.06877472	0.7571828	0.2730278	10.07852	9.987209
4900	-17.49631	-15.99156	-1.504752	0.08560447	0.8027383	0.2589362	8.097091	9.231004
4910	-17.37729	-15.6865	-1.690791	0.08361099	0.7981995	0.3253566	8.290144	9.299435
4920	-18.01686	-16.00058	-2.016284	0.09592855	0.8234441	0.3468999	7.225661	8.920374
4930	-18.75367	-17.43762	-1.316044	0.07775709	0.7836636	0.2532544	8.914264	9.005323
4940	-17.88453	-16.08374	-1.800791	0.08465827	0.8006082	0.3552063	8.18759	9.375591
4950	-18.44539	-16.22277	-2.222622	0.1089795	0.8442919	0.3232525	6.360344	8.691214
4960	-18.39697	-16.29582	-2.10115	0.0987968	0.8284753	0.3553269	7.015887	9.201584
4970	-17.11094	-16.02279	-1.088148	0.06343911	0.7384882	0.273233	10.92618	9.650541
4980	-18.57646	-16.26831	-2.308146	0.1131533	0.8499816	0.3222703	6.125737	8.937411
4990	-17.09092	-15.86005	-1.230868	0.07162557	0.7662067	0.2648939	9.67737	9.967683
5000	-20.01578	-17.72036	-2.295419	0.1039635	0.8368715	0.3867082	6.667217	9.398505
5010	-16.52932	-15.31014	-1.219186	0.06786105	0.7541554	0.2835902	10.21421	9.909886
5020	-18.61888	-16.76713	-1.851745	0.1009102	0.8320087	0.2647504	6.868951	9.077581
5030	-16.5997	-15.34694	-1.252766	0.06804722	0.7547778	0.2921184	10.18627	9.875651
5040	-17.56745	-15.74231	-1.825138	0.08988263	0.811854	0.3257676	7.711692	9.101073
5050	-18.1105	-16.84401	-1.266494	0.07753146	0.7830642	0.2421681	8.940206	9.164632
5060	-17.40345	-15.87622	-1.527222	0.07536737	0.777155	0.3290739	9.196913	9.363376
5070	-17.66473	-16.01174	-1.652988	0.0867259	0.8052077	0.2932487	7.99239	9.453721
5080	-17.45889	-16.28247	-1.176423	0.06716189	0.7517923	0.2757798	10.32054	9.431527
5090	-19.48777	-16.60937	-2.8784	0.1281027	0.8673889	0.4150576	5.41087	8.717338
5100	-19.72066	-17.67682	-2.043838	0.08550912	0.8025256	0.4448294	8.10612	9.321546
5110	-16.90888	-15.47978	-1.429099	0.07660103	0.7805596	0.2906096	9.048798	9.598825
5120	-16.8572	-15.94168	-0.9155222	0.06490438	0.7438743	0.222874	10.67951	9.980259
5130	-17.699	-15.88209	-1.816912	0.09283945	0.8176986	0.3034496	7.466084	9.234452
5140	-19.26376	-17.2433	-2.02046	0.0978942	0.8269221	0.3341206	7.080575	8.551106
5150	-17.12072	-15.77564	-1.345086	0.07345657	0.7716849	0.285629	9.436149	9.348371
5160	-17.10624	-15.57727	-1.528973	0.08082431	0.7915154	0.2936056	8.575974	9.265499
5170	-17.96903	-17.02296	-0.9460774	0.06720527	0.7519401	0.2188392	10.31388	9.568232
5180	-18.78403	-17.21444	-1.569589	0.08357029	0.7981047	0.2884678	8.294182	8.810767
5190	-18.55458	-16.86574	-1.688834	0.091625	0.8153406	0.2739397	7.565044	9.430165
5200	-21.5593	-19.41505	-2.144247	0.09960526	0.8298438	0.3646655	6.958942	9.71657
5210	-18.17705	-16.02823	-2.148815	0.107195	0.8417286	0.3118412	6.466228	8.83449
5220	-17.51006	-15.7034	-1.806655	0.09204634	0.8161652	0.3054507	7.530416	9.112642
5230	-17.86676	-15.8736	-1.993163	0.09574347	0.8231097	0.3403053	7.239629	9.005769
5240	-17.57048	-16.41766	-1.152816	0.07397486	0.7731929	0.2330903	9.370037	9.79033
5250	-19.91763	-17.6514	-2.26623	0.1042978	0.8373873	0.3729289	6.645847	8.421113
5260	-16.73281	-15.47039	-1.262412	0.07322813	0.7710143	0.2642424	9.465586	9.561413
5270	-17.59502	-15.973	-1.622018	0.07892264	0.7867113	0.3355046	8.782615	9.234904
5280	-18.32713	-16.85071	-1.476417	0.06807405	0.7548673	0.3651255	10.18225	9.463096
5290	-17.22389	-15.81925	-1.404647	0.06955512	0.7597154	0.3293242	9.965437	9.657709
5300	-17.62154	-16.04521	-1.576336	0.07497433	0.7760497	0.3485342	9.245126	9.474788
5310	-17.28065	-15.985	-1.295646	0.06730719	0.7522868	0.3097431	10.29826	9.531257
5320	-17.88893	-16.32038	-1.568552	0.08831811	0.8086148	0.2605507	7.848301	9.022899
5330	-17.49159	-16.15884	-1.332746	0.07728441	0.7824044	0.2601158	8.968784	9.753869
5340	-18.31316	-16.87878	-1.434379	0.08281686	0.7963361	0.256047	8.369639	9.650989
5350	-17.0807	-15.93878	-1.141915	0.07139788	0.7655086	0.243522	9.708233	9.887131
5360	-17.66431	-16.11585	-1.548462	0.07314876	0.7707805	0.3523417	9.475857	9.691547
5370	-17.27128	-15.72116	-1.550125	0.08296589	0.7966882	0.2865591	8.354605	9.468316
5380	-17.39521	-15.69918	-1.696035	0.08861078	0.8092288	0.2941442	7.82238	9.104052
5390	-20.1247	-18.15047	-1.974234	0.0812764	0.7926278	0.4539127	8.528271	9.617535
5400	-16.63357	-15.47006	-1.163513	0.0693229	0.7589668	0.2600404	9.99882	9.919896
5410	-19.43546	-16.93535	-2.500112	0.1097058	0.8453121	0.4201076	6.318234	9.014934
5420	-19.87949	-18.49315	-1.386342	0.08830527	0.8085878	0.2172091	7.849443	9.002813
5430	-18.5621	-16.66508	-1.897024	0.08464665	0.8005818	0.3911842	8.188714	9.163356
