Iteration	Posterior	Likelihood	Prior	alpha	is_BM	is_OU	p_th	sigma2	t_half	theta
2560	-22.66896	-19.30447	-3.364493	0.1049495	0	1	0.8383839	0.5515183	6.604579	8.977255
2570	-18.31198	-16.17342	-2.138564	0.0706635	0	1	0.7632307	0.3350545	9.809126	9.431267
2580	-17.58771	-15.46405	-2.123657	0.07808462	0	1	0.7845282	0.282001	8.876872	9.454869
2590	-20.04729	-16.82123	-3.226064	0.1127347	0	1	0.8494295	0.4070935	6.148479	9.014522
2600	-20.14827	-18.23986	-1.90841	0.06185569	0	1	0.732436	0.3208715	11.20588	9.261069
2610	-19.91779	-16.69561	-3.222179	0.1259959	0	1	0.865181	0.3060523	5.501346	8.663964
2620	-18.39145	-16.3894	-2.00205	0.07690218	0	1	0.7813761	0.2560555	9.013362	9.805529
2630	-20.01002	-17.0481	-2.961919	0.1012569	0	1	0.8325749	0.3987992	6.845434	8.633519
2640	-17.84966	-15.6779	-2.171769	0.07443028	0	1	0.7745029	0.3197587	9.312704	9.70033
2650	-17.99031	-16.15409	-1.836219	0.07272907	0	1	0.7695367	0.2370135	9.530538	9.820163
2660	-17.50755	-15.69488	-1.812671	0.06906514	0	1	0.758131	0.2502141	10.03614	9.986949
2670	-18.33739	-15.75901	-2.578385	0.09495453	0	1	0.8216704	0.3106477	7.29978	9.079996
2680	-18.13722	-15.71285	-2.424374	0.08533401	0	1	0.8021339	0.3266192	8.122754	9.292007
2690	-17.05424	-15.26738	-1.786855	0.06540147	0	1	0.7456565	0.2635502	10.59834	9.9101
2700	-18.76861	-16.12404	-2.644565	0.1012121	0	1	0.832502	0.2906308	6.848461	8.861667
2710	-20.9999	-18.26891	-2.730993	0.110745	0	1	0.8467493	0.2588359	6.25895	8.579972
2720	-17.52693	-15.61484	-1.91209	0.07339524	0	1	0.7715052	0.2521066	9.444035	9.58143
2730	-17.70775	-15.503	-2.204746	0.08029447	0	1	0.7901974	0.291811	8.632565	9.429944
2740	-21.30953	-18.11044	-3.199089	0.1119383	0	1	0.8483677	0.4030131	6.192228	8.302053
2750	-17.37968	-15.39925	-1.980428	0.07081968	0	1	0.7637185	0.2851009	9.787494	9.834132
2760	-18.10831	-15.98099	-2.127323	0.07205986	0	1	0.7675277	0.3216364	9.619047	9.957249
2770	-21.47037	-18.90735	-2.563015	0.1000557	0	1	0.8305972	0.2745249	6.927612	8.470951
2780	-19.72725	-16.62992	-3.097326	0.1072673	0	1	0.841834	0.4019487	6.461871	9.000073
2790	-19.01188	-16.48133	-2.530555	0.08303675	0	1	0.7968553	0.3813526	8.347474	9.368554
2800	-22.35073	-17.99419	-4.356542	0.1533099	0	1	0.8891471	0.5329975	4.521215	8.683142
2810	-23.92615	-21.37523	-2.550925	0.1025863	0	1	0.8347123	0.2570455	6.756723	9.519273
2820	-22.1877	-17.14125	-5.046454	0.1920108	0	1	0.9114805	0.4674057	3.609939	8.396091
2830	-19.05135	-17.0163	-2.035047	0.07984349	0	1	0.7890632	0.2486327	8.681324	9.052252
2840	-17.41866	-15.60551	-1.813149	0.07012488	0	1	0.7615343	0.2447672	9.884469	9.747539
2850	-17.45605	-15.59026	-1.865793	0.07176434	0	1	0.7666303	0.2491768	9.658658	9.679325
2860	-19.13988	-17.01017	-2.129709	0.07485439	0	1	0.7757104	0.3038418	9.25994	9.014017
2870	-17.81501	-15.62132	-2.193688	0.07798009	0	1	0.7842529	0.3031292	8.888771	9.307092
2880	-22.31039	-18.97695	-3.333434	0.1048689	0	1	0.8382613	0.5355667	6.609655	8.944447
2890	-21.55594	-18.09259	-3.463345	0.125981	0	1	0.8651651	0.3896461	5.501998	9.164979
2900	-18.51894	-15.88226	-2.636682	0.09380309	0	1	0.819529	0.3374408	7.389385	8.984739
2910	-18.735	-16.70113	-2.03387	0.06285481	0	1	0.7362836	0.3561311	11.02775	9.749822
2920	-18.15436	-16.15067	-2.003689	0.06929907	0	1	0.7588898	0.3013797	10.00226	9.380647
2930	-20.08091	-16.63553	-3.445378	0.1254497	0	1	0.8645966	0.3870467	5.525299	8.512366
2940	-25.9547	-18.23206	-7.722645	0.31712	0	1	0.9464023	0.4775056	2.185757	8.373331
2950	-17.42217	-15.76275	-1.659426	0.06320276	0	1	0.7376004	0.2430997	10.96704	9.824133
2960	-17.89124	-15.64361	-2.247637	0.08306647	0	1	0.7969253	0.287199	8.344488	9.201097
2970	-18.36307	-16.29281	-2.070259	0.07467118	0	1	0.7751902	0.2874201	9.28266	9.973875
2980	-18.86961	-16.81787	-2.051741	0.08108177	0	1	0.7921503	0.2462617	8.548742	9.652133
2990	-19.95226	-16.95232	-2.99994	0.1007711	0	1	0.8317805	0.418546	6.878431	8.809729
3000	-20.58519	-17.29149	-3.293699	0.1112771	0	1	0.8474751	0.4492633	6.22902	8.696083
3010	-17.40673	-15.5033	-1.903431	0.06413484	0	1	0.7410706	0.3042037	10.80766	9.922692
3020	-18.14627	-15.86117	-2.285108	0.0796211	0	1	0.7884997	0.3207803	8.705571	9.197975
3030	-19.08245	-16.53865	-2.543804	0.09657361	0	1	0.8246002	0.2899536	7.177397	9.287679
3040	-19.46217	-17.69417	-1.768006	0.05742227	0	1	0.7140957	0.3063455	12.07105	9.589075
3050	-19.46278	-17.46578	-1.996997	0.07141876	0	1	0.7655727	0.2862024	9.705394	9.058162
3060	-20.55291	-17.59375	-2.959153	0.09751379	0	1	0.8262594	0.4305742	7.108196	8.666348
3070	-24.70594	-21.07057	-3.63537	0.1203601	0	1	0.8589016	0.5214116	5.758947	7.914575
3080	-19.17337	-16.36269	-2.810678	0.09592457	0	1	0.8234369	0.3838945	7.225961	9.038754
3090	-20.74451	-16.64338	-4.101134	0.154912	0	1	0.8902923	0.3990606	4.474458	8.613705
3100	-19.74116	-17.56957	-2.171591	0.06478042	0	1	0.7434264	0.3923519	10.69995	9.554388
3110	-21.45376	-16.92063	-4.533137	0.1713341	0	1	0.9008009	0.4338239	4.045587	8.623871
3120	-17.95692	-16.24996	-1.706961	0.06962917	0	1	0.7599532	0.2224358	9.95484	9.78305
3130	-18.79512	-16.89227	-1.902842	0.07881231	0	1	0.7864263	0.2226617	8.79491	9.445088
3140	-18.03121	-15.84124	-2.189968	0.07631079	0	1	0.7797673	0.3128931	9.083213	9.272816
3150	-19.34352	-16.53639	-2.807127	0.0945071	0	1	0.8208441	0.3942148	7.33434	9.038549
3160	-17.89313	-15.66836	-2.224765	0.077848	0	1	0.7839042	0.3135752	8.903853	9.320543
3170	-17.29835	-15.37016	-1.928186	0.06651125	0	1	0.7495559	0.2964936	10.4215	9.922054
3180	-18.36425	-15.89282	-2.471429	0.08504399	0	1	0.8014818	0.3444691	8.150455	9.234323
3190	-19.53575	-16.67199	-2.863765	0.1074226	0	1	0.84206	0.3171795	6.452529	8.592724
3200	-23.19356	-19.76372	-3.429841	0.1185478	0	1	0.8567581	0.4411859	5.846984	9.461018
3210	-19.77078	-16.4835	-3.287284	0.1197127	0	1	0.8581432	0.3732286	5.790089	8.566519
3220	-17.89992	-15.7173	-2.182619	0.08075649	0	1	0.7913476	0.2826405	8.583177	9.206869
3230	-18.79453	-16.12621	-2.668316	0.09913445	0	1	0.8290494	0.3110309	6.991991	9.16948
3240	-17.58541	-15.48025	-2.105165	0.07626692	0	1	0.7796471	0.2877205	9.088438	9.418058
3250	-17.8476	-15.63428	-2.213323	0.0798166	0	1	0.7889952	0.2973242	8.684248	9.559143
3260	-17.76092	-15.78382	-1.9771	0.07495318	0	1	0.7759899	0.2602915	9.247736	9.375436
3270	-17.54336	-15.6698	-1.873558	0.06447449	0	1	0.7423149	0.2931304	10.75072	9.73226
3280	-18.76948	-16.62115	-2.148324	0.08673508	0	1	0.8052277	0.2405709	7.991544	9.243486
3290	-21.25424	-19.23466	-2.019578	0.05389377	0	1	0.6978585	0.4246054	12.86136	9.888731
3300	-21.3036	-18.45703	-2.846577	0.08758145	0	1	0.8070527	0.4749964	7.914315	8.920467
3310	-20.78252	-17.21159	-3.570929	0.1341516	0	1	0.8733481	0.3648343	5.166895	8.941129
3320	-18.63549	-16.00358	-2.631905	0.09255111	0	1	0.817144	0.3448741	7.489345	8.958209
3330	-20.29831	-17.96431	-2.333996	0.08788833	0	1	0.8077063	0.2826514	7.886681	9.725978
3340	-18.80776	-16.15667	-2.651089	0.09895698	0	1	0.8287481	0.3068722	7.00453	9.176121
3350	-19.3216	-16.77091	-2.550688	0.08450901	0	1	0.8002682	0.3771398	8.202051	9.583706
3360	-20.79589	-18.31345	-2.48244	0.1004159	0	1	0.831195	0.2513443	6.902761	8.646353
3370	-18.82499	-17.37007	-1.454917	0.05625715	0	1	0.7089055	0.2296023	12.32105	9.896621
3380	-20.2259	-17.68979	-2.536109	0.08060362	0	1	0.7909683	0.4037955	8.599455	8.903958
3390	-21.51973	-17.68415	-3.835586	0.1342429	0	1	0.873434	0.4744528	5.163379	8.900908
3400	-19.07444	-16.24839	-2.826046	0.09822426	0	1	0.8274932	0.3712727	7.056782	8.884742
3410	-17.18406	-15.30473	-1.879326	0.06609767	0	1	0.7481154	0.284844	10.48671	9.868751
3420	-18.89297	-16.58532	-2.307649	0.07546619	0	1	0.7774313	0.3583339	9.18487	9.87963
3430	-18.32327	-15.80952	-2.513749	0.0890157	0	1	0.8100721	0.3303144	7.786797	9.265462
3440	-20.88659	-17.07199	-3.814599	0.1502306	0	1	0.8868776	0.3309336	4.613889	8.53376
3450	-18.23557	-16.58438	-1.651189	0.06857667	0	1	0.7565324	0.215121	10.10762	9.728136
3460	-18.56758	-16.33074	-2.236844	0.0737102	0	1	0.7724251	0.3465137	9.403681	9.907275
3470	-20.27188	-17.59446	-2.677417	0.08909105	0	1	0.8102283	0.3884304	7.780211	8.664003
3480	-18.82928	-16.12469	-2.704591	0.09843929	0	1	0.8278633	0.3273136	7.041367	8.78876
3490	-20.3168	-16.83484	-3.481968	0.1298635	0	1	0.8691801	0.365576	5.337505	8.434155
3500	-18.72382	-16.6374	-2.086417	0.06420385	0	1	0.7413243	0.3647526	10.79604	9.818067
3510	-18.29779	-15.90959	-2.388196	0.08152594	0	1	0.7932371	0.3415262	8.502167	9.453635
3520	-17.84929	-15.68944	-2.159849	0.07698635	0	1	0.7816033	0.2992882	9.003507	9.697239
3530	-18.8002	-16.24614	-2.554051	0.09848428	0	1	0.8279406	0.2813006	7.03815	9.115776
3540	-17.82209	-15.62351	-2.198582	0.07710526	0	1	0.7819235	0.3103241	8.989623	9.355334
3550	-20.45361	-16.95254	-3.501069	0.1282198	0	1	0.8675095	0.3858522	5.405928	8.950527
3560	-18.66691	-15.96321	-2.703696	0.09683	0	1	0.8250557	0.338381	7.158393	9.142016
3570	-23.7373	-18.44094	-5.29636	0.1914841	0	1	0.9112371	0.6068486	3.619867	8.498472
3580	-21.90201	-19.60409	-2.297921	0.06074489	0	1	0.7280397	0.4849873	11.41079	9.971999
3590	-19.07497	-16.72356	-2.351406	0.08696521	0	1	0.8057272	0.293305	7.970396	9.60462
3600	-17.14276	-15.32273	-1.820034	0.0638607	0	1	0.7400585	0.281496	10.85405	9.920557
3610	-19.87275	-17.16693	-2.705823	0.1072233	0	1	0.8417699	0.2719869	6.464519	9.065094
3620	-18.57809	-16.24902	-2.329068	0.07616993	0	1	0.7793809	0.3606656	9.10001	9.629835
3630	-19.08516	-16.45973	-2.625432	0.08719306	0	1	0.8062193	0.3839083	7.949568	9.243201
3640	-20.27609	-17.72726	-2.548825	0.08964647	0	1	0.8113718	0.3375576	7.732007	9.729888
3650	-23.87238	-18.00228	-5.870105	0.2194835	0	1	0.9225597	0.5945937	3.158083	8.435893
3660	-18.53825	-15.91095	-2.627302	0.09282413	0	1	0.8176692	0.3413072	7.467317	9.18083
3670	-19.06805	-16.84373	-2.224324	0.07564265	0	1	0.7779231	0.3284536	9.163444	9.033351
3680	-18.03735	-15.83217	-2.205178	0.07685006	0	1	0.7812352	0.3140739	9.019475	9.731845
3690	-19.27406	-16.75396	-2.520105	0.08411686	0	1	0.7993698	0.3688366	8.240288	9.629787
3700	-21.11614	-18.26412	-2.852018	0.08793314	0	1	0.8078015	0.4740373	7.882661	9.333916
3710	-18.91571	-16.03957	-2.876147	0.1028897	0	1	0.8351927	0.3535544	6.7368	8.854565
3720	-20.4306	-18.26595	-2.164654	0.08088318	0	1	0.7916609	0.2768627	8.569732	8.753697
3730	-19.30651	-16.36812	-2.938386	0.1127289	0	1	0.8494218	0.305359	6.148795	8.919631
3740	-18.1062	-15.95287	-2.153333	0.07109432	0	1	0.7645719	0.3369452	9.749685	9.562357
3750	-17.63256	-15.61438	-2.018182	0.06957998	0	1	0.7597953	0.3039623	9.961876	9.579557
3760	-18.66398	-16.37323	-2.290755	0.07452134	0	1	0.7747632	0.3594664	9.301325	9.794353
3770	-19.36367	-17.23035	-2.133321	0.07375226	0	1	0.7725475	0.3121572	9.398318	9.002483
3780	-17.26979	-15.45041	-1.819372	0.06903884	0	1	0.7580454	0.2520372	10.03996	9.766919
3790	-18.95451	-16.68912	-2.265389	0.07779459	0	1	0.7837629	0.3269464	8.909967	9.006741
3800	-17.68204	-15.60294	-2.079097	0.0712677	0	1	0.7651077	0.3116885	9.725965	9.572675
3810	-18.13102	-15.76761	-2.363413	0.08476633	0	1	0.8008537	0.3110272	8.177152	9.102702
3820	-18.51572	-16.27045	-2.245274	0.08609692	0	1	0.80383	0.268676	8.050778	9.464954
3830	-17.16615	-15.32742	-1.838731	0.06812664	0	1	0.7550425	0.2619863	10.17439	9.879278
3840	-19.89977	-16.97897	-2.9208	0.1053657	0	1	0.8390142	0.3507765	6.57849	9.261558
3850	-17.98427	-16.1459	-1.838379	0.07144172	0	1	0.7656433	0.2441039	9.702274	9.44041
3860	-18.23835	-16.55685	-1.681499	0.05499327	0	1	0.7030868	0.2958197	12.60422	9.995515
3870	-19.79509	-16.44679	-3.348304	0.1260715	0	1	0.8652614	0.3466367	5.498049	8.83347
3880	-19.44209	-17.64109	-1.800998	0.07586456	0	1	0.7785388	0.2140823	9.136641	9.313835
3890	-19.5006	-17.82829	-1.672315	0.06972019	0	1	0.760245	0.2144466	9.941843	9.400571
3900	-19.70788	-16.28227	-3.425611	0.1269001	0	1	0.8661374	0.3679697	5.462148	8.722624
3910	-18.58163	-17.09372	-1.487912	0.06037135	0	1	0.7265325	0.2174654	11.48139	9.819423
3920	-19.33933	-16.90241	-2.436923	0.0841583	0	1	0.7994651	0.3390992	8.236231	9.743791
3930	-19.30155	-17.10961	-2.191941	0.08345719	0	1	0.7978411	0.2693975	8.305422	8.882507
3940	-17.07134	-15.26616	-1.805185	0.06347665	0	1	0.7386287	0.2796164	10.91972	9.987598
3950	-19.42279	-17.11027	-2.312523	0.07298234	0	1	0.7702888	0.3795727	9.497465	9.236679
3960	-19.87062	-17.01459	-2.856034	0.1132171	0	1	0.8500654	0.2783218	6.122286	8.93009
3970	-21.87155	-19.82894	-2.042612	0.06125101	0	1	0.7300586	0.3716949	11.3165	9.031705
3980	-20.38647	-16.76717	-3.619301	0.1405813	0	1	0.8791265	0.3340791	4.93058	8.691402
3990	-18.7259	-16.60646	-2.119446	0.08504466	0	1	0.8014833	0.242259	8.15039	9.135081
4000	-17.51249	-15.61601	-1.896484	0.07056243	0	1	0.7629141	0.2635803	9.823176	9.936006
4010	-17.33924	-15.4135	-1.925741	0.07006575	0	1	0.7613467	0.2742814	9.892811	9.889129
4020	-20.94591	-18.39481	-2.551096	0.07827569	0	1	0.7850296	0.4306495	8.855203	8.899739
4030	-19.10849	-16.54353	-2.564958	0.1013027	0	1	0.8326494	0.2678764	6.84234	8.898881
4040	-19.38317	-16.17634	-3.206827	0.1178222	0	1	0.8558819	0.3584718	5.882992	8.817042
4050	-18.54894	-16.41551	-2.133428	0.06757923	0	1	0.7532078	0.3558841	10.25681	9.638495
4060	-19.63056	-16.94661	-2.683941	0.08925864	0	1	0.8105747	0.3895847	7.765603	9.476738
4070	-20.94229	-18.39893	-2.543362	0.08241479	0	1	0.7953803	0.3913997	8.41047	8.64126
4080	-21.66132	-18.09624	-3.56508	0.1188758	0	1	0.8571508	0.5015709	5.83085	8.589332
4090	-17.74992	-15.69778	-2.052143	0.07732092	0	1	0.7825021	0.2668272	8.964549	9.333398
4100	-20.55169	-17.17596	-3.375724	0.1327944	0	1	0.8720577	0.308906	5.219701	8.803301
4110	-23.00435	-20.07845	-2.925899	0.0972986	0	1	0.8258823	0.4183977	7.123917	9.86296
4120	-21.27316	-19.13608	-2.137078	0.06413368	0	1	0.7410664	0.3842793	10.80785	9.065292
4130	-18.66575	-15.96867	-2.697075	0.09564961	0	1	0.8229396	0.3446741	7.246733	9.142097
4140	-17.01899	-15.26329	-1.755703	0.06419883	0	1	0.7413059	0.2620702	10.79688	9.950219
4150	-17.6063	-15.81065	-1.795648	0.0685139	0	1	0.7563255	0.2488852	10.11688	9.590453
4160	-20.8245	-18.03587	-2.788632	0.1081782	0	1	0.843151	0.289542	6.407458	9.252615
4170	-18.30458	-16.18216	-2.122422	0.0683494	0	1	0.755782	0.346283	10.14123	9.640872
4180	-19.94374	-16.50729	-3.436456	0.1286999	0	1	0.8680017	0.3580438	5.385765	8.527662
4190	-18.70893	-16.2895	-2.419428	0.08253123	0	1	0.795658	0.3449239	8.398605	9.612447
4200	-23.15394	-17.8957	-5.258242	0.2047018	0	1	0.916968	0.4412817	3.386131	8.737951
4210	-18.44395	-15.8585	-2.585446	0.0912133	0	1	0.8145279	0.338698	7.599189	9.188094
4220	-17.38051	-15.4012	-1.979314	0.06876023	0	1	0.7571353	0.2975049	10.08064	9.868919
4230	-18.13245	-15.99873	-2.133715	0.08342636	0	1	0.7977691	0.254326	8.308491	9.281961
4240	-18.23812	-16.25408	-1.984045	0.07643573	0	1	0.780109	0.2539881	9.068366	9.238723
4250	-19.07738	-16.42413	-2.65325	0.09066671	0	1	0.8134384	0.3666882	7.645002	9.365187
4260	-17.56468	-15.59824	-1.966445	0.07103722	0	1	0.764395	0.2798473	9.757521	9.490354
4270	-21.16331	-16.89754	-4.26577	0.1571438	0	1	0.891849	0.4487156	4.41091	8.511231
4280	-18.92409	-17.00657	-1.917521	0.07949055	0	1	0.7881675	0.2227257	8.719869	9.33468
4290	-17.8626	-15.7695	-2.093097	0.0804554	0	1	0.7905994	0.2600937	8.615297	9.331952
4300	-19.18493	-17.62507	-1.559865	0.0561877	0	1	0.7085909	0.2553845	12.33628	9.745496
4310	-19.21197	-17.15458	-2.057389	0.06055736	0	1	0.7272849	0.3828219	11.44613	9.994614
4320	-19.32166	-17.03007	-2.291599	0.0853541	0	1	0.8021789	0.2858861	8.120842	8.81499
4330	-23.9456	-19.57065	-4.374948	0.1495228	0	1	0.8863428	0.5883286	4.635729	8.981849
4340	-21.31212	-19.48819	-1.823932	0.07677575	0	1	0.781034	0.2148541	9.028205	9.033352
4350	-18.44675	-16.44601	-2.000746	0.06275868	0	1	0.7359177	0.3452313	11.04464	9.784665
4360	-17.47435	-15.5912	-1.883153	0.06286419	0	1	0.7363192	0.3062444	11.0261	9.934905
4370	-18.84263	-16.30627	-2.536365	0.0887827	0	1	0.8095877	0.3395446	7.807232	9.463783
4380	-19.72872	-17.11666	-2.612052	0.09854457	0	1	0.828044	0.2977176	7.033845	8.617353
4390	-18.46646	-15.9542	-2.512263	0.08622211	0	1	0.8041056	0.3499669	8.039089	9.233867
4400	-18.22648	-15.95989	-2.266588	0.0804231	0	1	0.7905188	0.3095805	8.618758	9.657485
4410	-19.20657	-16.84669	-2.359887	0.07861903	0	1	0.7859252	0.353117	8.816532	9.000636
4420	-18.06675	-16.01023	-2.056523	0.07767443	0	1	0.7834443	0.2659957	8.92375	9.722661
4430	-17.33638	-15.5245	-1.811884	0.06644127	0	1	0.7493132	0.2643326	10.43248	9.699328
4440	-18.84186	-16.43795	-2.40391	0.08364823	0	1	0.7982861	0.3316577	8.286454	9.659944
4450	-18.07753	-15.8113	-2.266226	0.07670278	0	1	0.7808361	0.3348898	9.036794	9.446228
4460	-19.19785	-16.08659	-3.111261	0.1144808	0	1	0.8517069	0.3497394	6.054701	8.799772
4470	-17.42073	-15.4505	-1.97023	0.07373362	0	1	0.7724933	0.2652868	9.400694	9.626017
4480	-18.90846	-16.21771	-2.690749	0.09557889	0	1	0.8228113	0.3430151	7.252095	8.810381
4490	-20.03103	-17.15746	-2.873563	0.09580788	0	1	0.8232262	0.4098245	7.234762	9.328915
4500	-19.55516	-16.73906	-2.8161	0.09357301	0	1	0.8190952	0.4057307	7.407555	9.066452
4510	-17.32106	-15.54277	-1.778288	0.06840941	0	1	0.7559805	0.2451448	10.13234	9.876156
4520	-23.40331	-20.13821	-3.265099	0.1000833	0	1	0.8306431	0.5536543	6.925702	9.465036
4530	-24.1651	-18.99164	-5.173453	0.1837334	0	1	0.9074933	0.632603	3.772571	8.625696
4540	-19.46451	-16.86581	-2.598699	0.09023544	0	1	0.8125701	0.3504127	7.681541	8.731159
4550	-19.5738	-16.26977	-3.30403	0.1209784	0	1	0.8596186	0.3694731	5.72951	8.80877
4560	-18.98263	-17.51489	-1.467739	0.06271219	0	1	0.7357404	0.2027948	11.05283	9.80577
4570	-18.79981	-16.10334	-2.696471	0.09447648	0	1	0.8207873	0.3531488	7.336717	9.205712
4580	-21.20522	-16.96538	-4.239832	0.1557282	0	1	0.8908668	0.4505601	4.451006	8.654759
4590	-20.96135	-17.98963	-2.971722	0.09382876	0	1	0.8195773	0.4714839	7.387363	9.092302
4600	-17.70165	-15.80801	-1.893642	0.07089417	0	1	0.7639506	0.2609884	9.77721	9.462861
4610	-23.41045	-18.93813	-4.472318	0.1533186	0	1	0.8891533	0.59831	4.520961	8.583845
4620	-18.85291	-16.55808	-2.294831	0.07880413	0	1	0.7864051	0.3295789	8.795823	9.015431
4630	-20.35538	-18.13108	-2.2243	0.07982998	0	1	0.789029	0.3005208	8.682793	8.732792
4640	-18.29551	-16.25189	-2.043621	0.06849148	0	1	0.7562516	0.3190796	10.1202	9.419714
4650	-20.74128	-19.07753	-1.663754	0.05166935	0	1	0.6867814	0.3118549	13.41505	9.690039
4660	-18.28323	-16.16621	-2.11702	0.07589954	0	1	0.7786356	0.2934303	9.132429	9.165471
4670	-18.70875	-16.43403	-2.274713	0.07295279	0	1	0.7702013	0.3657181	9.501311	9.47721
4680	-19.40018	-17.35754	-2.042636	0.07954218	0	1	0.788299	0.2521337	8.714209	8.98697
4690	-17.45939	-15.48503	-1.974365	0.07377453	0	1	0.7726122	0.2661549	9.395481	9.688465
4700	-21.02477	-18.60328	-2.421489	0.0689348	0	1	0.7577062	0.4612319	10.05511	9.687495
4710	-20.72327	-18.36609	-2.357183	0.09668318	0	1	0.8247951	0.2400328	7.169263	9.302611
4720	-19.35267	-17.21177	-2.1409	0.06472909	0	1	0.7432405	0.3809076	10.70843	9.62113
4730	-20.5056	-17.90974	-2.595859	0.09780738	0	1	0.8267713	0.2975542	7.08686	9.485131
4740	-17.93761	-15.99805	-1.939561	0.06524812	0	1	0.7451091	0.308032	10.62325	9.613809
4750	-24.88538	-22.05714	-2.828234	0.07392576	0	1	0.7730508	0.6231193	9.37626	9.575796
4760	-22.08838	-18.56592	-3.522456	0.1148762	0	1	0.8522133	0.5232155	6.033863	8.62335
4770	-17.48151	-15.52176	-1.959743	0.07008212	0	1	0.7613987	0.2836693	9.890499	9.952509
4780	-17.34756	-15.39908	-1.948481	0.06913993	0	1	0.758374	0.2861569	10.02528	9.666851
4790	-21.2353	-17.59853	-3.636769	0.1242469	0	1	0.8632921	0.4808039	5.578787	8.820581
4800	-17.71783	-16.06018	-1.657644	0.0574368	0	1	0.7141594	0.2742507	12.068	9.9537
4810	-17.05642	-15.356	-1.700416	0.06250011	0	1	0.734929	0.257076	11.09033	9.957727
4820	-23.12694	-19.73241	-3.394528	0.1315537	0	1	0.870855	0.3231667	5.268928	8.154987
4830	-19.88343	-16.3665	-3.51693	0.1311512	0	1	0.8704599	0.3683789	5.2851	8.733292
4840	-21.49387	-18.08213	-3.411742	0.1139149	0	1	0.8509763	0.4780314	6.084779	9.104186
4850	-19.17632	-16.38905	-2.787267	0.09469408	0	1	0.8211903	0.3849324	7.319857	9.043711
4860	-18.07753	-15.79585	-2.281678	0.07774126	0	1	0.7836216	0.3326921	8.916078	9.552824
4870	-20.55907	-17.6813	-2.877773	0.1006253	0	1	0.8315406	0.3715615	6.8884	9.463434
4880	-22.40564	-18.0192	-4.386441	0.1672092	0	1	0.8983549	0.4089012	4.145389	8.19462
4890	-18.59569	-15.86395	-2.731734	0.1000469	0	1	0.8305824	0.3250404	6.928226	9.019897
4900	-18.7104	-16.40503	-2.30537	0.07948705	0	1	0.7881586	0.3282789	8.720253	9.793261
4910	-17.97414	-15.64054	-2.333603	0.08631784	0	1	0.804316	0.2921151	8.030173	9.169832
4920	-17.9849	-16.40215	-1.582747	0.06562976	0	1	0.7464676	0.2138536	10.56148	9.890147
4930	-18.78951	-16.09717	-2.692338	0.100379	0	1	0.8311339	0.3102895	6.905301	8.794712
4940	-23.16139	-20.51996	-2.641434	0.077351	0	1	0.7825826	0.4807054	8.961063	8.562556
4950	-18.25318	-15.95818	-2.295001	0.08847491	0	1	0.8089442	0.268479	7.834393	9.115685
4960	-23.7804	-21.32853	-2.451874	0.06707082	0	1	0.7514814	0.4946444	10.33456	8.781559
4970	-17.77356	-15.83455	-1.939003	0.07252337	0	1	0.7689226	0.2638196	9.557569	9.909598
4980	-20.42223	-17.27407	-3.148158	0.1134363	0	1	0.8503528	0.3710174	6.110451	9.187451
4990	-17.50738	-15.47052	-2.036866	0.07012855	0	1	0.7615459	0.3061106	9.883951	9.771917
5000	-21.7561	-17.06416	-4.691937	0.1763287	0	1	0.9036097	0.4573525	3.930995	8.408534
5010	-18.37539	-16.65094	-1.724448	0.05662675	0	1	0.7105696	0.2982812	12.24063	9.866308
5020	-23.43339	-20.36465	-3.068741	0.1208751	0	1	0.8594992	0.2926517	5.734411	8.209133
5030	-17.92993	-15.87562	-2.05431	0.06917368	0	1	0.7584836	0.3178735	10.02039	9.532009
5040	-18.19312	-15.76266	-2.430467	0.0848375	0	1	0.801015	0.332096	8.170292	9.309225
5050	-18.00703	-16.43602	-1.571015	0.06522912	0	1	0.7450411	0.2131639	10.62635	9.887892
5060	-17.78914	-15.57122	-2.217911	0.0820341	0	1	0.7944675	0.2849621	8.4495	9.276296
5070	-19.39873	-16.45681	-2.941919	0.1033041	0	1	0.8358446	0.3742839	6.709771	9.123794
5080	-17.87064	-15.91545	-1.955189	0.06350423	0	1	0.7387319	0.3246792	10.91498	9.850279
5090	-17.25683	-15.56189	-1.694937	0.06582458	0	1	0.747156	0.2382566	10.53022	9.918006
5100	-19.24442	-17.63555	-1.608863	0.07001028	0	1	0.7611705	0.2000272	9.900648	9.820961
5110	-19.60476	-17.06554	-2.539217	0.09371719	0	1	0.8193673	0.3066624	7.396158	9.492005
5120	-18.06373	-16.06602	-1.997709	0.0782504	0	1	0.7849633	0.247756	8.858066	9.59115
5130	-17.84587	-15.7667	-2.079164	0.06888364	0	1	0.7575392	0.3278845	10.06258	9.740483
5140	-24.65054	-19.306	-5.344539	0.2021491	0	1	0.9159195	0.5078314	3.428892	8.020558
5150	-20.0314	-18.05545	-1.975947	0.07519676	0	1	0.7766765	0.2586513	9.21778	8.959681
5160	-17.73466	-15.62554	-2.10912	0.07146858	0	1	0.7657258	0.3198222	9.698628	9.723453
5170	-19.4251	-16.61686	-2.808246	0.1019032	0	1	0.8336208	0.3373324	6.802013	8.626012
5180	-20.20005	-16.83562	-3.364433	0.1167978	0	1	0.8546266	0.4288872	5.934593	8.793403
