Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha	p_th	sigma2	t_half	theta
7375	1	-19.29316	-17.01293	-2.280233	0.1030473	0.8354413	0.3883572	6.726493	9.259678
7376	0	-21.18346	-20.05211	-1.131348	0.04792566	0.6664949	0.3965174	14.46296	9.924996
7377	1	-16.37925	-15.26276	-1.116489	0.0638732	0.7401048	0.2785104	10.85193	9.969471
7378	0	-18.51057	-16.78811	-1.722454	0.07753115	0.7830634	0.382068	8.940241	9.226586
7379	1	-17.06849	-15.58201	-1.486478	0.07637037	0.7799304	0.3092824	9.076127	9.626032
7380	0	-17.88979	-16.30312	-1.586672	0.07483543	0.7756567	0.353195	9.262286	9.804439
7381	1	-18.01028	-15.97922	-2.03106	0.1001517	0.8307568	0.3218863	6.920975	9.098343
7382	0	-17.23756	-15.60346	-1.634104	0.08446812	0.8001749	0.3018851	8.206021	9.347822
7383	1	-17.65649	-16.68797	-0.9685189	0.06695489	0.7510847	0.224998	10.35245	9.58649
7384	0	-19.01273	-16.92813	-2.084593	0.1016301	0.8331803	0.3290992	6.820296	8.571083
7385	1	-20.07045	-16.90807	-3.162378	0.140317	0.8788993	0.4254767	4.939867	8.78578
7386	0	-16.70704	-15.43059	-1.276455	0.07333239	0.7713208	0.267387	9.452128	9.583135
7387	1	-20.20353	-17.77418	-2.429341	0.1262121	0.8654108	0.2757455	5.491925	8.588056
7388	0	-17.14819	-15.97833	-1.169854	0.06849005	0.7562469	0.2663606	10.12041	9.473907
7389	1	-16.70223	-15.45732	-1.244916	0.07150941	0.765851	0.2693043	9.693091	9.567306
7390	0	-17.18664	-16.38174	-0.8048929	0.06024636	0.7260248	0.2202626	11.50521	9.949901
7391	1	-17.84958	-16.19443	-1.655147	0.07872516	0.7862006	0.3482621	8.804646	9.665599
7392	0	-16.53893	-15.48907	-1.049864	0.06217108	0.7336613	0.2701424	11.14903	9.886407
7393	1	-19.31431	-16.60411	-2.710202	0.128759	0.8680621	0.3459503	5.383293	8.847049
7394	0	-17.75455	-16.01551	-1.73904	0.08586212	0.8033109	0.3255129	8.072794	9.00554
7395	1	-19.6522	-16.79207	-2.860129	0.1299772	0.8692941	0.3916509	5.332836	8.454213
7396	0	-19.22689	-17.7209	-1.505993	0.07113699	0.764704	0.3524194	9.743836	9.024773
7397	1	-18.70849	-16.94577	-1.762726	0.08128066	0.7926383	0.3673467	8.527824	9.775646
7398	0	-19.09844	-17.28989	-1.808551	0.1002498	0.8309198	0.2571363	6.9142	9.162402
7399	1	-17.82004	-16.14079	-1.679248	0.0896732	0.8114265	0.2827998	7.729702	8.940738
7400	0	-17.65	-16.29132	-1.358685	0.07970275	0.7887069	0.2535976	8.696654	9.642705
7401	1	-18.12786	-16.26797	-1.859896	0.08641992	0.8045398	0.3630067	8.020688	9.39827
7402	0	-17.74138	-16.11303	-1.628358	0.07766886	0.7834295	0.3467418	8.92439	9.662714
7403	1	-24.46579	-19.4972	-4.968597	0.2304109	0.9262323	0.3828484	3.008309	8.217156
7404	0	-18.86289	-17.45163	-1.411262	0.06807205	0.7548606	0.3421087	10.18255	9.177521
7405	1	-17.83973	-16.64437	-1.195355	0.05971869	0.7238632	0.329139	11.60687	9.773561
7406	0	-17.35988	-16.0353	-1.324581	0.0760602	0.779079	0.2647907	9.113139	9.798168
7407	1	-19.12649	-17.34914	-1.777344	0.1006506	0.8315823	0.247125	6.886666	8.871704
7408	0	-16.54514	-15.37956	-1.16558	0.06637111	0.7490695	0.2774223	10.44351	9.764044
7409	1	-17.00896	-15.76142	-1.247535	0.06566522	0.7465932	0.3056603	10.55577	9.681927
7410	0	-16.86361	-15.51599	-1.347619	0.07000632	0.7611579	0.308105	9.901208	9.83666
7411	1	-19.44353	-16.67249	-2.771044	0.128883	0.8681886	0.3666856	5.378112	8.881517
7412	0	-19.85829	-18.18508	-1.673211	0.09470565	0.8212117	0.2526269	7.318963	8.687612
7413	1	-17.98384	-15.89811	-2.085729	0.1001297	0.8307202	0.3401323	6.922496	8.962845
7414	0	-20.39872	-19.27323	-1.125492	0.06580429	0.7470845	0.2697458	10.53346	9.048727
7415	1	-18.45402	-16.08385	-2.370171	0.1113422	0.8475635	0.3563263	6.225378	8.799657
7416	0	-19.65346	-17.19774	-2.455728	0.1086103	0.8437682	0.4113214	6.381968	8.537889
7417	1	-18.41851	-16.451	-1.967514	0.08875623	0.8095326	0.3846996	7.809561	9.199524
7418	0	-19.77541	-18.08154	-1.693871	0.07659818	0.7805519	0.3787263	9.049134	8.830231
7419	1	-16.77354	-15.57919	-1.194354	0.06668577	0.7501594	0.2836205	10.39423	9.654789
7420	0	-18.86456	-16.24118	-2.623382	0.1212724	0.8599569	0.3717933	5.71562	8.711499
7421	1	-19.6032	-18.38241	-1.220782	0.08240842	0.7953651	0.2086028	8.411121	9.465702
7422	0	-16.5923	-15.38063	-1.211665	0.06883583	0.7573829	0.275703	10.06957	9.678237
7423	1	-19.906	-16.70163	-3.204363	0.1439849	0.8819782	0.4104946	4.814028	8.718935
7424	0	-18.0301	-16.1965	-1.833604	0.0854019	0.8022859	0.3613084	8.116297	9.385291
7425	1	-19.30274	-17.04146	-2.261284	0.1072757	0.8418462	0.3483651	6.461365	8.496411
7426	0	-18.63941	-16.9722	-1.667211	0.08269262	0.7960417	0.324028	8.382213	9.814245
7427	1	-16.48919	-15.41551	-1.073679	0.06703779	0.7513685	0.2495083	10.33965	9.926203
7428	0	-17.23121	-15.60982	-1.621388	0.08561463	0.8027609	0.2909063	8.09613	9.215948
7429	1	-16.54634	-15.60042	-0.945915	0.06038449	0.7265857	0.2528791	11.47889	9.959672
7430	0	-22.42155	-20.77166	-1.649891	0.05897444	0.7207627	0.5267938	11.75335	9.978083
7431	1	-17.44824	-16.45273	-0.9955053	0.06873576	0.7570551	0.2225803	10.08423	9.629396
7432	0	-17.38611	-15.71222	-1.673883	0.08808794	0.8081293	0.2909098	7.868809	9.106734
7433	1	-16.84725	-15.46035	-1.386892	0.07289387	0.7700266	0.3014004	9.508992	9.573821
7434	0	-17.21052	-15.8144	-1.396123	0.07314193	0.7707603	0.3025987	9.476742	9.904829
7435	1	-18.92302	-16.62349	-2.299528	0.1022883	0.8342378	0.4023521	6.776408	9.0262
7436	0	-17.76644	-16.40145	-1.364991	0.06513769	0.7447136	0.347625	10.64126	9.690805
7437	1	-19.11102	-16.80671	-2.304305	0.1064403	0.8406196	0.3701837	6.512077	8.564441
7438	0	-18.04218	-16.39521	-1.646968	0.07971023	0.7887258	0.3382797	8.695837	9.758739
7439	1	-19.12377	-16.7413	-2.382471	0.120905	0.8595338	0.2944838	5.73299	8.76406
7440	0	-22.58307	-19.4093	-3.173772	0.1283988	0.8676935	0.5541892	5.398391	9.097776
7441	1	-22.98825	-19.56924	-3.419011	0.157245	0.8919185	0.3839957	4.408072	9.063053
7442	0	-17.8183	-16.40763	-1.410666	0.08413241	0.7994056	0.2431631	8.238765	9.213859
7443	1	-17.31093	-15.89748	-1.413442	0.07018653	0.7617296	0.3278117	9.875786	9.545482
7444	0	-16.64797	-15.63361	-1.01436	0.06465541	0.7429732	0.247331	10.72064	9.79071
7445	1	-17.07707	-15.59042	-1.486647	0.08087328	0.7916365	0.2811453	8.570781	9.281413
7446	0	-17.36864	-15.86799	-1.500656	0.07563935	0.777914	0.3186027	9.163843	9.301222
7447	1	-20.63238	-18.3506	-2.281785	0.1040209	0.8369603	0.3810072	6.663537	9.50056
7448	0	-16.98694	-15.52302	-1.463925	0.07738332	0.782669	0.295955	8.957321	9.370437
7449	1	-17.50343	-15.83128	-1.67215	0.08543925	0.8023695	0.3071956	8.112749	9.443861
7450	0	-17.36233	-15.73149	-1.630834	0.08250758	0.7956016	0.3136819	8.401012	9.483546
7451	1	-19.25096	-18.40852	-0.8424332	0.06830784	0.7556444	0.1927312	10.1474	9.643366
7452	0	-17.32142	-15.87052	-1.450898	0.07951825	0.7882381	0.2791855	8.716832	9.181364
7453	1	-18.30537	-16.678	-1.627371	0.07587198	0.7785593	0.359863	9.135747	9.893128
7454	0	-17.08484	-15.78894	-1.2959	0.07318872	0.7708983	0.2734698	9.470683	9.889823
7455	1	-19.64954	-17.01091	-2.638635	0.1209454	0.8595805	0.3801363	5.731073	8.427792
7456	0	-16.84666	-15.56945	-1.277216	0.07001795	0.7611948	0.2870885	9.899564	9.53798
7457	1	-17.5968	-16.13937	-1.457437	0.0836063	0.7981886	0.2576667	8.290609	9.45433
7458	0	-18.73317	-17.7414	-0.9917746	0.07307748	0.7705701	0.2022341	9.485099	9.592106
7459	1	-18.40886	-17.06351	-1.345352	0.07621939	0.7795167	0.2694365	9.094106	9.031832
7460	0	-16.45243	-15.42334	-1.029092	0.06393194	0.7403222	0.2548849	10.84195	9.872889
7461	1	-18.78439	-17.63463	-1.149768	0.05555395	0.7056928	0.343528	12.47701	9.796874
7462	0	-16.89241	-15.53097	-1.361448	0.07189056	0.7670144	0.300151	9.6417	9.829368
7463	1	-16.67946	-15.40658	-1.272882	0.07211018	0.7676799	0.2734337	9.612334	9.760797
7464	0	-17.73555	-16.80411	-0.9314346	0.06842924	0.7560461	0.210129	10.1294	9.888813
7465	1	-17.34131	-15.66646	-1.674846	0.08519356	0.8018186	0.3096351	8.136145	9.360787
7466	0	-17.26942	-15.64753	-1.621885	0.08643457	0.8045719	0.2860309	8.019328	9.220814
7467	1	-16.85679	-15.5807	-1.276088	0.06731812	0.7523239	0.3036736	10.29659	9.694035
7468	0	-17.58287	-15.94022	-1.642652	0.08459537	0.8004651	0.3036555	8.193677	9.033319
7469	1	-19.39543	-17.63199	-1.763447	0.07804674	0.7844285	0.3937242	8.881181	8.951806
7470	0	-16.66231	-15.59038	-1.071929	0.06241459	0.7346005	0.2747459	11.10553	9.833644
7471	1	-17.83381	-16.29587	-1.537938	0.08663065	0.8050003	0.2619075	8.001177	9.032326
7472	0	-17.43041	-15.87248	-1.55793	0.07644206	0.7801263	0.331685	9.067615	9.674561
7473	1	-16.33986	-15.27581	-1.064051	0.06268992	0.7356554	0.2710021	11.05676	9.984049
7474	0	-17.36162	-15.91074	-1.450877	0.07232332	0.7683225	0.3252299	9.584006	9.894525
7475	1	-17.42854	-15.95005	-1.478485	0.07321194	0.7709667	0.3280884	9.46768	9.393527
7476	0	-22.56771	-18.69965	-3.868061	0.1773457	0.9041623	0.3927385	3.908452	8.88412
7477	1	-17.46087	-15.71638	-1.744489	0.09085356	0.8138122	0.2943981	7.629279	9.153485
7478	0	-18.75727	-17.15351	-1.603763	0.08476142	0.8008425	0.2910461	8.177626	9.74227
7479	1	-17.85071	-16.1893	-1.661414	0.07741289	0.782748	0.3603475	8.953899	9.520353
7480	0	-20.16104	-18.56087	-1.600179	0.07160069	0.7661306	0.3834341	9.680734	8.895659
7481	1	-17.50125	-16.69797	-0.8032803	0.06248441	0.7348687	0.2097081	11.09312	9.910892
7482	0	-16.89898	-15.60406	-1.294917	0.07210051	0.7676507	0.2795832	9.613624	9.885963
7483	1	-20.37463	-17.619	-2.755631	0.1242217	0.8632644	0.3986185	5.579922	8.309149
7484	0	-19.0756	-17.04182	-2.033779	0.09130779	0.814715	0.3893912	7.591326	9.469375
7485	1	-16.95354	-15.59408	-1.359463	0.07360125	0.7721077	0.2888768	9.417601	9.810808
7486	0	-17.28773	-16.24608	-1.041653	0.06989248	0.7607954	0.2274408	9.917335	9.911892
7487	1	-17.695	-16.77358	-0.9214266	0.05568704	0.7063055	0.2726265	12.44719	9.891003
7488	0	-19.0391	-16.29622	-2.742874	0.126524	0.8657412	0.3748	5.478385	8.674782
7489	1	-17.83326	-16.45903	-1.37423	0.08057538	0.7908981	0.252845	8.602469	9.640756
7490	0	-17.04023	-15.58761	-1.452626	0.07822658	0.7849009	0.2874399	8.860763	9.599321
7491	1	-18.04311	-16.51445	-1.528652	0.08173105	0.7937354	0.2879178	8.48083	8.963619
7492	0	-21.31487	-18.45326	-2.861619	0.1230894	0.862013	0.4539649	5.63125	8.230833
7493	1	-18.95803	-17.53843	-1.419599	0.06209754	0.7333765	0.3916014	11.16223	9.737657
7494	0	-18.77791	-17.23609	-1.541826	0.08636219	0.8044133	0.2644299	8.026049	8.839851
7495	1	-17.23248	-15.70942	-1.523067	0.0838805	0.7988246	0.2735485	8.263508	9.351551
7496	0	-17.83623	-16.27891	-1.55732	0.08831573	0.8086098	0.2576538	7.848514	9.067019
7497	1	-18.6649	-16.87757	-1.787335	0.08088564	0.791667	0.3796682	8.569471	9.044408
7498	0	-18.80821	-16.24534	-2.562877	0.1231032	0.8620284	0.33663	5.630618	8.697012
7499	1	-18.5794	-16.49497	-2.084433	0.09394437	0.8197944	0.3873348	7.378273	8.954372
7500	0	-16.83317	-15.45934	-1.373827	0.0757835	0.7783143	0.279795	9.146413	9.454551
7501	1	-18.02675	-16.23293	-1.79382	0.0901966	0.8124915	0.313627	7.684849	8.856408
7502	0	-17.21411	-16.0175	-1.196609	0.06999896	0.7611345	0.264962	9.90225	9.417886
7503	1	-16.90044	-15.70066	-1.199772	0.07334091	0.7713458	0.2476047	9.451031	9.667992
7504	0	-17.5328	-15.94447	-1.588339	0.08738381	0.8066294	0.271079	7.932215	9.092103
7505	1	-18.45739	-16.8413	-1.616089	0.07373747	0.7725045	0.3723132	9.400203	9.266072
7506	0	-17.95164	-16.32572	-1.625922	0.0756	0.7778045	0.3614216	9.168613	9.375755
7507	1	-18.11657	-15.98309	-2.133477	0.1029883	0.8353483	0.3357684	6.730348	8.823535
7508	0	-17.16195	-15.67993	-1.482026	0.08247896	0.7955334	0.2704747	8.403928	9.292371
7509	1	-17.23919	-15.74155	-1.497633	0.07557056	0.7777225	0.3181051	9.172185	9.366359
7510	0	-18.63448	-16.81283	-1.821647	0.08135809	0.7928277	0.3890018	8.519708	9.138801
7511	1	-16.54073	-15.61398	-0.9267494	0.06187433	0.7325087	0.2403585	11.2025	9.951317
7512	0	-18.51983	-16.48566	-2.034176	0.09292636	0.8178651	0.3763934	7.459102	9.293147
7513	1	-17.90668	-16.07348	-1.833202	0.08573718	0.8030336	0.3586026	8.084558	9.239187
7514	0	-17.85381	-16.38992	-1.46389	0.07618656	0.7794266	0.3035564	9.098025	9.102611
7515	1	-19.95416	-17.36427	-2.589892	0.1252398	0.8643707	0.3305178	5.534559	9.011939
7516	0	-16.92112	-15.62249	-1.29863	0.07048831	0.7626814	0.2903896	9.833506	9.971823
7517	1	-16.64216	-15.49131	-1.150848	0.06478748	0.7434519	0.2827075	10.69878	9.774741
7518	0	-16.49543	-15.29074	-1.204689	0.06871445	0.7569852	0.2744925	10.08736	9.816372
7519	1	-17.55176	-16.48637	-1.065392	0.05879779	0.7200178	0.2947296	11.78866	9.7729
7520	0	-17.58428	-16.41613	-1.168141	0.07461398	0.7750274	0.2335014	9.289776	9.757819
7521	1	-17.70125	-16.01103	-1.690226	0.09145927	0.8150143	0.2752877	7.578753	9.018391
7522	0	-17.57395	-15.98557	-1.588382	0.07596078	0.7788048	0.3454509	9.125067	9.613886
7523	1	-18.13895	-17.14209	-0.9968592	0.06689818	0.7508902	0.2317445	10.36123	9.452579
7524	0	-16.89829	-15.98296	-0.9153269	0.06481246	0.7435423	0.2232656	10.69466	9.90882
7525	1	-17.74455	-15.90648	-1.83807	0.09188279	0.815846	0.3162944	7.54382	8.938581
7526	0	-18.63733	-16.28326	-2.354066	0.1126409	0.8493052	0.3411022	6.153599	8.97575
7527	1	-16.81566	-15.48844	-1.327213	0.06929056	0.7588623	0.3065015	10.00349	9.726084
7528	0	-18.56359	-16.71583	-1.847758	0.08463061	0.8005453	0.372506	8.190265	8.957655
7529	1	-19.2061	-17.56649	-1.639601	0.06935952	0.7590852	0.4182785	9.99354	9.725244
7530	0	-16.44818	-15.34939	-1.098794	0.06651326	0.7495629	0.2587179	10.42119	9.821789
7531	1	-22.37154	-19.24981	-3.121732	0.132204	0.8714881	0.4852777	5.243014	8.091983
7532	0	-19.61941	-17.15158	-2.467833	0.1258209	0.8649942	0.2889551	5.509	8.637715
7533	1	-17.89982	-16.69061	-1.209206	0.07026009	0.7619622	0.2668382	9.865447	9.262897
7534	0	-16.89065	-15.60839	-1.282258	0.07442695	0.7744934	0.2627687	9.313121	9.713745
7535	1	-19.3004	-16.67272	-2.627689	0.1160909	0.853748	0.416796	5.970726	8.765197
7536	0	-17.00854	-15.84837	-1.160165	0.06718441	0.7518691	0.2712029	10.31708	9.546705
7537	1	-17.03821	-16.10003	-0.9381723	0.06124556	0.730037	0.2463853	11.31751	9.798606
7538	0	-17.97232	-16.42464	-1.547677	0.08928451	0.8106281	0.2499889	7.763353	9.171857
7539	1	-16.5944	-15.4247	-1.1697	0.06338186	0.7382736	0.2968102	10.93605	9.960044
7540	0	-21.99761	-19.1625	-2.83511	0.1268649	0.8661004	0.4080516	5.463663	9.294025
7541	1	-17.55294	-15.8354	-1.717541	0.08677669	0.8053182	0.3124661	7.987712	9.038821
7542	0	-16.53995	-15.48109	-1.058865	0.06195887	0.732838	0.273815	11.18722	9.901227
7543	1	-20.86815	-17.17207	-3.696084	0.1642247	0.8965087	0.4368524	4.220725	8.343686
7544	0	-16.86991	-15.62824	-1.241669	0.07387371	0.7729	0.2552963	9.382867	9.512134
7545	1	-17.02707	-16.054	-0.9730724	0.06250917	0.7349637	0.2483858	11.08873	9.744667
7546	0	-18.81849	-16.86323	-1.955262	0.08578799	0.8031465	0.4047205	8.079769	9.299399
7547	1	-23.50366	-21.1558	-2.347853	0.1083821	0.8434428	0.3710521	6.395405	9.716347
7548	0	-19.26104	-16.65395	-2.607091	0.1161834	0.8538636	0.4074977	5.965972	8.648131
7549	1	-19.72045	-16.65486	-3.065591	0.1364732	0.8754967	0.4190486	5.078997	8.690972
7550	0	-19.76787	-16.78177	-2.986097	0.1315595	0.8708606	0.4295606	5.268699	8.732886
7551	1	-18.71323	-17.30351	-1.409714	0.06159148	0.7314018	0.391936	11.25395	9.961727
7552	0	-19.48041	-16.48492	-2.995493	0.1404038	0.878974	0.3594168	4.936813	8.587058
7553	1	-21.00794	-19.05423	-1.953706	0.07911994	0.7872193	0.4655115	8.760714	9.986121
7554	0	-19.48999	-16.72623	-2.763763	0.121729	0.8604792	0.4237026	5.694184	8.718852
7555	1	-16.97446	-15.47888	-1.495581	0.07943971	0.7880379	0.2924303	8.725449	9.40695
7556	0	-17.71069	-16.21484	-1.495852	0.07170765	0.7664574	0.3446645	9.666293	9.93687
7557	1	-17.23699	-15.84244	-1.394544	0.07103751	0.7643958	0.3159182	9.757482	9.966024
7558	0	-19.58709	-17.50799	-2.0791	0.09589564	0.8233847	0.3696481	7.228141	8.538096
7559	1	-26.87511	-22.12946	-4.745646	0.1921716	0.9115546	0.6896083	3.606917	7.764783
7560	0	-19.7722	-18.04192	-1.730277	0.07119687	0.7648891	0.440467	9.735641	9.580242
7561	1	-18.22273	-16.58296	-1.639773	0.07597155	0.7788345	0.3635849	9.123773	9.229202
7562	0	-17.44251	-15.85598	-1.586537	0.08298531	0.7967341	0.2970631	8.352649	9.535562
7563	1	-19.54183	-16.53574	-3.006088	0.1378539	0.8767405	0.3834409	5.028128	8.520139
7564	0	-16.71222	-15.43847	-1.273753	0.07254867	0.7689983	0.2711374	9.554237	9.552951
7565	1	-18.52955	-17.428	-1.101546	0.07236777	0.7684561	0.2291226	9.57812	9.26892
7566	0	-16.79925	-15.56395	-1.235293	0.0696008	0.7598622	0.2777494	9.958897	9.997395
7567	1	-17.73419	-15.92939	-1.804792	0.08599361	0.8036019	0.3466666	8.06045	9.293483
7568	0	-18.05711	-16.77792	-1.27919	0.06976363	0.760384	0.2892124	9.935653	9.222105
7569	1	-19.25767	-16.51998	-2.737695	0.1224887	0.8613399	0.4061983	5.658866	8.733743
7570	0	-19.81815	-18.54577	-1.272375	0.0570193	0.712319	0.3764484	12.15636	9.574681
7571	1	-18.15985	-16.209	-1.950851	0.100629	0.8315467	0.2940826	6.888146	9.110894
7572	0	-17.19253	-15.67104	-1.521491	0.07604176	0.7790282	0.3225445	9.115349	9.599678
7573	1	-21.3807	-18.05636	-3.324337	0.1379212	0.8768005	0.5263712	5.025674	8.65194
7574	0	-18.76796	-16.95114	-1.816823	0.07983238	0.7890351	0.3998684	8.682531	9.254996
7575	1	-21.13933	-17.76009	-3.379235	0.1538823	0.889559	0.3963159	4.504399	8.901544
7576	0	-18.77406	-16.69511	-2.078953	0.09333474	0.8186438	0.3902337	7.426465	8.867496
7577	1	-19.6538	-17.32062	-2.333186	0.1121343	0.8486304	0.337665	6.181405	8.427962
7578	0	-17.09155	-15.69656	-1.394992	0.07110129	0.7645935	0.3156324	9.748728	9.539624
7579	1	-17.81081	-16.85747	-0.9533488	0.06328979	0.7379279	0.2395339	10.95196	9.588127
7580	0	-19.38554	-16.51981	-2.865725	0.136225	0.8752704	0.3449462	5.088252	8.573948
7581	1	-18.28088	-16.69496	-1.58592	0.08253496	0.7956668	0.2997306	8.398226	8.896443
7582	0	-20.67891	-17.98336	-2.695554	0.1375263	0.8764476	0.2830444	5.040107	8.573648
7583	1	-19.30942	-17.45123	-1.85819	0.104263	0.8373337	0.2481633	6.648067	8.904766
7584	0	-16.61146	-15.40256	-1.208904	0.07079217	0.7636328	0.2637626	9.791297	9.659562
7585	1	-18.77755	-17.29021	-1.487339	0.06875089	0.7571047	0.3638713	10.08201	9.262547
7586	0	-18.97134	-16.55757	-2.413766	0.1102333	0.8460449	0.3810661	6.288004	9.043584
7587	1	-17.8752	-16.40615	-1.469056	0.06834583	0.7557702	0.3603636	10.14176	9.987529
7588	0	-16.79012	-15.49472	-1.295393	0.06749954	0.7529386	0.3084034	10.26892	9.880778
7589	1	-16.51797	-15.47411	-1.043859	0.06655392	0.7497037	0.2446773	10.41482	9.873895
7590	0	-17.94128	-16.89846	-1.042815	0.06407911	0.7408655	0.257601	10.81705	9.474501
7591	1	-20.39547	-16.94189	-3.453582	0.1572228	0.8919032	0.3976899	4.408694	8.390427
7592	0	-19.1559	-16.74343	-2.412469	0.1097727	0.8454054	0.3843098	6.314386	8.577819
7593	1	-17.16529	-15.76169	-1.403603	0.07463316	0.775082	0.2953742	9.287389	9.32078
7594	0	-19.04267	-16.63789	-2.404777	0.12108	0.8597357	0.3000101	5.724703	8.7749
7595	1	-18.32556	-16.73571	-1.58985	0.09125768	0.8146159	0.2500644	7.595494	9.2571
7596	0	-18.0843	-16.8086	-1.275702	0.06575616	0.7469146	0.3137862	10.54118	9.37181
7597	1	-16.40533	-15.44184	-0.9634908	0.06282409	0.7361667	0.2443787	11.03314	9.971587
7598	0	-17.91221	-16.16825	-1.743957	0.09114597	0.8143944	0.2924214	7.604803	9.358252
7599	1	-19.74695	-17.5093	-2.237649	0.1000181	0.8305346	0.3968748	6.930215	9.407596
7600	0	-16.71111	-15.37956	-1.331554	0.07340855	0.7715442	0.2820769	9.442322	9.657909
7601	1	-16.54842	-15.32081	-1.227614	0.06900916	0.7579487	0.279107	10.04428	9.733736
7602	0	-18.84895	-16.84412	-2.004823	0.1062125	0.8402819	0.2757103	6.526042	8.721097
7603	1	-19.39115	-17.64682	-1.744326	0.076644	0.7806765	0.397938	9.043724	9.994276
7604	0	-18.94949	-16.31437	-2.635124	0.1249089	0.8640131	0.3482481	5.549224	8.794101
7605	1	-18.75653	-17.22072	-1.535815	0.08782412	0.8075699	0.2548165	7.892446	8.870963
7606	0	-17.01467	-15.52821	-1.486461	0.07653533	0.7803807	0.3081963	9.056565	9.565788
7607	1	-18.56193	-17.53091	-1.031019	0.06024245	0.7260089	0.2761735	11.50596	9.493781
7608	0	-18.61303	-17.31542	-1.297615	0.06039317	0.7266209	0.3593968	11.47724	9.664361
7609	1	-18.35033	-17.04262	-1.307716	0.07766188	0.783411	0.2516619	8.925191	9.073232
7610	0	-18.53497	-16.15216	-2.382807	0.1142231	0.851375	0.339458	6.068363	8.696509
7611	1	-18.36912	-16.73059	-1.638526	0.07359226	0.7720815	0.3819362	9.418751	9.455666
7612	0	-20.16402	-16.70218	-3.461843	0.1545993	0.8900707	0.4239451	4.483508	8.565584
7613	1	-18.93122	-17.81517	-1.116053	0.07744554	0.7828351	0.2087244	8.950124	9.358631
7614	0	-17.0343	-15.67687	-1.357426	0.07569951	0.7780812	0.2757343	9.15656	9.339732
7615	1	-16.52331	-15.35474	-1.168577	0.06747183	0.7528449	0.2718309	10.27313	9.74282
7616	0	-16.45708	-15.49671	-0.9603616	0.06320366	0.7376038	0.2416609	10.96688	9.951598
7617	1	-17.83973	-16.12206	-1.717673	0.09335709	0.8186862	0.2717797	7.424687	8.999207
7618	0	-17.21357	-15.96192	-1.251644	0.06375077	0.7396507	0.3196442	10.87277	9.764036
7619	1	-17.35796	-16.41583	-0.9421216	0.06150731	0.7310709	0.2459902	11.26935	9.718057
7620	0	-17.27678	-15.80446	-1.47232	0.07242163	0.7686178	0.3315865	9.570997	9.74123
7621	1	-18.92078	-17.38066	-1.540126	0.08076421	0.7913667	0.2972774	8.582356	8.822111
7622	0	-18.55575	-16.91882	-1.636929	0.07228985	0.7682218	0.3920128	9.588444	9.567492
7623	1	-19.72367	-17.53502	-2.188653	0.1145579	0.8518059	0.2775751	6.050626	8.569989
7624	0	-18.62534	-16.81332	-1.812021	0.08172834	0.7937288	0.3822604	8.481112	9.634159
7625	1	-17.29475	-15.70574	-1.589009	0.08310497	0.7970159	0.2970433	8.340622	9.469906
7626	0	-21.26791	-17.63992	-3.627997	0.1539588	0.8896138	0.5074261	4.502161	8.450602
7627	1	-19.2186	-16.45444	-2.764156	0.1270051	0.8662476	0.3789732	5.457632	8.818707
7628	0	-16.87024	-15.77321	-1.097026	0.05945908	0.7227886	0.299963	11.65755	9.986443
7629	1	-17.52342	-15.94181	-1.581609	0.07583306	0.7784516	0.3440503	9.140435	9.493978
7630	0	-16.69285	-15.46021	-1.232642	0.07189158	0.7670175	0.2638706	9.641563	9.77194
