Iteration	Posterior	Likelihood	Prior	sigma2
39960	-13.27295	-14.9909	1.71795	0.04485839
39970	-12.96063	-14.98117	2.020538	0.03314602
39980	-13.02361	-14.89491	1.871291	0.03848122
39990	-13.76024	-16.14968	2.389441	0.02292023
40000	-13.56417	-15.168	1.603829	0.05028125
40010	-13.56886	-15.91096	2.3421	0.02403139
40020	-13.03508	-14.89583	1.860753	0.03888887
40030	-12.95877	-14.96944	2.010671	0.03347469
40040	-15.37611	-16.53625	1.160142	0.0783604
40050	-13.10343	-15.27305	2.169619	0.02855528
40060	-13.09565	-15.26068	2.165029	0.02868665
40070	-13.62864	-15.98633	2.357684	0.02365978
40080	-13.29171	-15.54721	2.255503	0.02620521
40090	-13.34247	-15.02993	1.687457	0.04624736
40100	-13.69953	-15.25892	1.559392	0.05256596
40110	-12.95798	-14.94415	1.98617	0.03430499
40120	-14.03014	-15.49364	1.463504	0.05785597
40130	-13.63564	-15.21553	1.579889	0.05149951
40140	-12.98522	-15.05736	2.07214	0.03147901
40150	-14.29398	-15.68958	1.395597	0.06192129
40160	-12.97823	-14.90469	1.926461	0.0364157
40170	-12.95775	-14.9576	1.999848	0.03383898
40180	-12.96416	-14.92073	1.956571	0.03533556
40190	-13.70251	-15.26096	1.558456	0.0526152
40200	-12.98276	-14.90197	1.919207	0.0366808
40210	-12.95764	-14.95177	1.994132	0.03403296
40220	-13.4989	-15.12569	1.626793	0.04913972
40230	-12.98494	-15.0567	2.071759	0.031491
40240	-12.9616	-14.92664	1.965036	0.0350377
40250	-14.86039	-16.12621	1.265817	0.0705022
40260	-13.01832	-15.1271	2.108783	0.03034641
40270	-13.51085	-15.13335	1.622501	0.04935108
40280	-13.18921	-14.94832	1.759106	0.04304967
40290	-13.29677	-15.55415	2.257382	0.026156
40300	-13.57916	-15.17787	1.59871	0.0505393
40310	-15.35598	-16.52008	1.1641	0.0780509
40320	-14.39064	-16.90137	2.510733	0.02030218
40330	-13.08422	-15.24224	2.158024	0.02888831
40340	-12.99407	-14.89759	1.903517	0.03726086
40350	-12.95769	-14.95582	1.998135	0.03389698
40360	-13.01455	-14.89481	1.880267	0.03813735
40370	-12.95817	-14.94214	1.983965	0.0343807
40380	-13.3575	-15.0387	1.6812	0.0465376
40390	-12.96498	-14.91918	1.954196	0.03541957
40400	-14.01945	-15.48584	1.46639	0.05768924
40410	-13.1372	-14.92544	1.788231	0.04181393
40420	-14.66453	-15.97326	1.308731	0.06754067
40430	-13.1677	-14.93844	1.770746	0.04255151
40440	-13.72718	-15.27794	1.55076	0.05302171
40450	-12.99799	-15.08607	2.088084	0.03098109
40460	-13.08495	-14.90677	1.821818	0.04043286
40470	-12.95815	-14.96366	2.00551	0.03364792
40480	-13.40074	-15.0645	1.663769	0.04735594
40490	-13.31134	-15.01212	1.700774	0.04563556
40500	-13.27821	-15.52861	2.250406	0.02633911
40510	-13.23046	-14.96857	1.73811	0.04396309
40520	-13.44798	-15.09354	1.645566	0.04822585
40530	-13.59328	-15.94185	2.348565	0.02387653
40540	-13.06907	-14.90234	1.833272	0.03997239
40550	-13.50811	-15.83348	2.325367	0.02443689
40560	-13.04224	-14.89679	1.854547	0.03913094
40570	-12.99121	-14.89845	1.907237	0.03712251
40580	-14.69889	-15.99996	1.30107	0.06806007
40590	-13.66654	-16.03371	2.367164	0.02343656
40600	-13.51092	-15.83708	2.326162	0.02441746
40610	-13.20825	-14.95747	1.749221	0.04347734
40620	-12.96211	-14.98835	2.026233	0.03295778
40630	-12.96785	-15.00997	2.04212	0.03243835
40640	-13.75716	-15.29871	1.541543	0.05351262
40650	-13.57808	-15.17716	1.599079	0.05052065
40660	-13.04131	-14.89665	1.855336	0.0391001
40670	-15.43165	-16.58093	1.149284	0.07921587
40680	-13.04878	-14.89787	1.8491	0.0393447
40690	-15.80429	-16.88286	1.078571	0.08502029
40700	-13.44664	-15.75399	2.307354	0.02488106
40710	-13.83949	-16.24665	2.40716	0.02251769
40720	-14.13811	-15.57308	1.434975	0.05953033
40730	-12.98654	-14.90018	1.91364	0.0368856
40740	-13.29252	-15.0016	1.709083	0.04525795
40750	-13.38184	-15.05313	1.671291	0.04700105
40760	-13.19961	-14.95327	1.753662	0.04328468
40770	-12.96375	-14.92154	1.957783	0.03529277
40780	-12.99551	-14.89722	1.901709	0.03732832
40790	-13.34083	-15.61398	2.273149	0.02574685
40800	-14.84781	-16.11633	1.268522	0.07031172
40810	-13.84623	-15.36123	1.515001	0.05495199
40820	-14.42198	-15.78661	1.364626	0.06386903
40830	-14.97383	-16.21556	1.241736	0.07222055
40840	-13.71268	-15.26795	1.555269	0.05278317
40850	-12.95765	-14.9512	1.99355	0.03405274
40860	-13.87575	-16.29072	2.414965	0.02234262
40870	-13.44996	-15.75832	2.308358	0.02485609
40880	-12.959	-14.97119	2.012194	0.03342376
40890	-12.99475	-14.89741	1.902664	0.03729268
40900	-13.11112	-14.91544	1.804326	0.04114636
40910	-12.9589	-14.93699	1.978088	0.03458338
40920	-13.10822	-15.2806	2.172384	0.02847645
40930	-13.91058	-16.33287	2.422297	0.0221794
40940	-15.5879	-16.7071	1.1192	0.0816352
40950	-12.97313	-14.90874	1.935608	0.03608412
40960	-14.7457	-16.03643	1.290728	0.06876762
40970	-12.96944	-15.01508	2.045637	0.03232444
40980	-14.29091	-15.68727	1.396353	0.06187446
40990	-14.39789	-15.76826	1.37037	0.06350321
41000	-14.78254	-16.0652	1.282662	0.06932452
41010	-13.61101	-15.19902	1.58801	0.05108297
41020	-13.34576	-15.62062	2.274852	0.02570303
41030	-13.05747	-14.8996	1.842135	0.03961968
41040	-12.95778	-14.95829	2.000502	0.03381682
41050	-12.98224	-14.90225	1.920009	0.03665139
41060	-14.94487	-17.53814	2.593264	0.01869388
41070	-12.97748	-14.9052	1.927723	0.03636977
41080	-14.02045	-15.48657	1.46612	0.05770481
41090	-13.00204	-14.8959	1.893862	0.03762237
41100	-13.48588	-15.11739	1.631517	0.04890813
41110	-14.02854	-16.4746	2.446056	0.02165865
41120	-15.74511	-16.83468	1.089571	0.08409021
41130	-13.0458	-14.89736	1.851558	0.03924808
41140	-12.97766	-14.90508	1.927423	0.03638069
41150	-13.16297	-15.3641	2.201133	0.02766943
41160	-13.0012	-14.89604	1.894842	0.03758551
41170	-12.9795	-14.90385	1.924355	0.03649246
41180	-13.19245	-15.40737	2.214922	0.02729051
41190	-13.03369	-15.1558	2.122109	0.02994469
41200	-13.61268	-15.20013	1.587455	0.0511113
41210	-13.03052	-14.89537	1.864851	0.03872982
41220	-13.02478	-14.89496	1.870178	0.03852405
41230	-14.14751	-15.58005	1.432542	0.05967532
41240	-14.24505	-15.6528	1.407748	0.06117341
41250	-12.96275	-14.99115	2.028393	0.03288669
41260	-14.93123	-16.18194	1.250719	0.07157475
41270	-14.67469	-15.98115	1.306458	0.06769435
41280	-16.68072	-17.60457	0.9238519	0.09924673
41290	-13.15278	-15.3489	2.196123	0.0278084
41300	-14.1133	-15.55473	1.441431	0.05914727
41310	-14.77545	-17.34512	2.569672	0.01914016
41320	-13.98403	-15.46008	1.476045	0.05713497
41330	-13.38413	-15.0545	1.67037	0.04704436
41340	-13.16262	-15.36358	2.200964	0.02767409
41350	-13.1629	-14.93631	1.773413	0.04243814
41360	-13.16423	-14.9369	1.772672	0.04246961
41370	-13.02277	-14.89487	1.872105	0.03844988
41380	-12.9946	-14.89745	1.90285	0.03728573
41390	-12.96644	-14.91675	1.95031	0.03555749
41400	-14.04527	-15.50471	1.459435	0.05809187
41410	-12.97636	-14.90603	1.929674	0.03629888
41420	-12.99485	-15.0793	2.084446	0.031094
41430	-13.08355	-15.24115	2.157604	0.02890045
41440	-12.99279	-15.07475	2.081961	0.03117136
41450	-13.65998	-15.23197	1.571985	0.05190816
41460	-12.95891	-14.93693	1.978015	0.03458588
41470	-13.16903	-14.93904	1.770008	0.04258291
41480	-13.92563	-15.4179	1.492272	0.05621531
41490	-14.21401	-15.62956	1.415554	0.06069777
41500	-14.22613	-15.63863	1.412496	0.06088366
41510	-12.95773	-14.94806	1.990329	0.0341626
41520	-13.07219	-14.90315	1.830959	0.04006494
41530	-14.25367	-15.65926	1.405595	0.06130525
41540	-12.95778	-14.95826	2.000474	0.03381778
41550	-13.31454	-15.57841	2.263868	0.02598691
41560	-13.23498	-14.97088	1.735898	0.04406048
41570	-12.95776	-14.95787	2.000108	0.03383016
41580	-13.33179	-15.60178	2.269997	0.02582811
41590	-13.35691	-15.03835	1.681447	0.0465261
41600	-14.01783	-15.48466	1.46683	0.05766388
41610	-13.33517	-15.60635	2.27118	0.02579759
41620	-14.90335	-16.15999	1.256635	0.0711525
41630	-13.22792	-15.45825	2.230329	0.02687327
41640	-13.0287	-15.14665	2.117952	0.03006944
41650	-13.27652	-14.99283	1.716314	0.04493185
41660	-13.63716	-15.21655	1.579391	0.05152517
41670	-14.10058	-15.54534	1.444765	0.05895038
41680	-13.04369	-14.89701	1.853322	0.03917892
41690	-12.95804	-14.94342	1.985372	0.03433239
41700	-13.25892	-14.98338	1.724461	0.04456729
41710	-13.01447	-15.11965	2.105182	0.03045588
41720	-13.16009	-15.35982	2.199733	0.0277082
41730	-13.32424	-15.59157	2.267335	0.02589698
41740	-13.34976	-15.03417	1.684409	0.0463885
41750	-13.15502	-14.93288	1.777861	0.04224983
41760	-15.48117	-16.62085	1.139677	0.07998055
41770	-12.97849	-14.90451	1.926021	0.03643174
41780	-12.98988	-14.89889	1.909018	0.03705646
41790	-12.96364	-14.92178	1.958144	0.03528003
41800	-12.95775	-14.95759	1.999834	0.03383943
41810	-13.86232	-15.37265	1.510329	0.05520931
41820	-13.35227	-15.62935	2.27708	0.02564583
41830	-13.00351	-14.89569	1.892175	0.03768588
41840	-14.66368	-15.9726	1.308921	0.06752783
41850	-13.18956	-15.40318	2.213613	0.02732625
41860	-12.95849	-14.96706	2.008573	0.03354502
41870	-14.02774	-15.49189	1.46415	0.05781862
41880	-15.51456	-18.17929	2.664726	0.01740461
41890	-13.79259	-15.32343	1.530844	0.05408824
41900	-12.97671	-15.03599	2.059273	0.03188668
41910	-12.98604	-15.05931	2.073268	0.03144351
41920	-12.96983	-14.9122	1.942375	0.03584077
41930	-13.00776	-15.10635	2.098583	0.03065752
41940	-12.96378	-14.99534	2.031566	0.03278252
41950	-15.14594	-16.35209	1.206151	0.07483682
41960	-14.05019	-15.50831	1.458118	0.05816844
41970	-12.96459	-14.99849	2.0339	0.03270607
41980	-13.16126	-15.36157	2.200304	0.02769236
41990	-13.86216	-16.27422	2.41206	0.02240761
42000	-13.60894	-15.19764	1.588698	0.05104783
42010	-13.22929	-14.96797	1.738685	0.04393782
42020	-13.28417	-14.997	1.712839	0.04508828
42030	-12.95951	-14.93392	1.974411	0.03471077
42040	-13.15176	-15.34738	2.195616	0.0278225
42050	-13.04777	-14.8977	1.849925	0.03931224
42060	-12.99959	-14.89633	1.89674	0.03751424
42070	-13.22677	-14.96669	1.739927	0.04388328
42080	-13.47806	-15.79477	2.316708	0.02464941
42090	-16.38687	-19.14415	2.757277	0.01586608
42100	-13.54689	-15.15669	1.6098	0.04998189
42110	-13.42505	-15.07935	1.654297	0.04780659
42120	-14.25539	-15.66055	1.405166	0.06133155
42130	-14.1243	-15.56286	1.438561	0.05931724
42140	-13.251	-14.9792	1.728196	0.04440114
42150	-14.90365	-16.16022	1.256572	0.07115704
42160	-12.96006	-14.97803	2.017966	0.0332314
42170	-13.53153	-15.86347	2.331934	0.02427693
42180	-13.35197	-15.62895	2.276977	0.02564848
42190	-13.07222	-14.90316	1.830936	0.04006586
42200	-12.99481	-14.89739	1.902579	0.03729584
42210	-13.41095	-15.07071	1.659764	0.04754596
42220	-13.63598	-15.21576	1.579776	0.05150529
42230	-13.0254	-15.14051	2.115116	0.03015482
42240	-12.97724	-14.90537	1.928132	0.0363549
42250	-14.56382	-15.89535	1.331535	0.06601789
42260	-12.9606	-14.9297	1.9691	0.03489561
42270	-13.38332	-15.05401	1.670696	0.047029
42280	-12.99223	-14.89812	1.905899	0.03717222
42290	-14.36795	-15.74551	1.377562	0.06304819
42300	-13.34082	-15.02897	1.688152	0.04621523
42310	-13.56755	-15.17022	1.60267	0.05033952
42320	-13.00547	-15.10169	2.096219	0.03073009
42330	-13.12475	-14.92052	1.795769	0.04149994
42340	-13.09658	-15.26216	2.16558	0.02867084
42350	-12.9662	-15.00437	2.038167	0.03256682
42360	-13.12689	-14.92135	1.794452	0.04155463
42370	-12.97154	-14.91031	1.938762	0.0359705
42380	-13.93048	-15.42139	1.490908	0.05629204
42390	-13.0216	-14.89483	1.873231	0.03840661
42400	-14.53689	-15.87461	1.337727	0.0656104
42410	-13.2211	-14.96384	1.742738	0.04376013
42420	-13.82189	-15.34403	1.522138	0.05456117
42430	-12.99063	-14.89864	1.908003	0.03709408
42440	-14.23589	-15.64593	1.410044	0.06103314
42450	-12.98158	-14.90261	1.92103	0.03661399
42460	-14.52215	-15.86328	1.341133	0.06538727
42470	-13.43086	-15.08293	1.652069	0.04791326
42480	-13.04525	-14.89726	1.852015	0.03923018
42490	-13.87538	-15.38194	1.50656	0.05541779
42500	-12.9578	-14.94674	1.98894	0.03421012
42510	-13.49505	-15.12323	1.628186	0.04907133
42520	-14.87524	-17.45895	2.583719	0.01887319
42530	-13.16144	-15.36183	2.200391	0.02768997
42540	-13.69753	-16.07223	2.374705	0.02326048
42550	-12.96297	-14.99204	2.029074	0.03286431
42560	-13.19183	-14.94956	1.757724	0.04310922
42570	-15.26969	-16.45089	1.181205	0.07672718
42580	-12.96268	-14.99081	2.028138	0.03289509
42590	-13.18798	-15.40088	2.212895	0.02734589
42600	-13.07264	-14.90327	1.830632	0.04007804
42610	-14.27166	-15.67277	1.401119	0.06158032
42620	-14.32753	-16.82773	2.500208	0.02051698
42630	-14.01376	-15.48169	1.467932	0.05760037
42640	-12.95802	-14.96209	2.004066	0.03369653
42650	-12.983	-14.90184	1.918839	0.03669433
42660	-14.02176	-16.46649	2.444732	0.02168735
42670	-13.03965	-15.16654	2.126892	0.0298018
42680	-14.32729	-16.82746	2.500168	0.0205178
42690	-13.01703	-15.12463	2.107593	0.03038252
42700	-14.0683	-16.52202	2.453722	0.02149324
42710	-13.30657	-15.56755	2.260983	0.026062
42720	-13.54175	-15.15334	1.611589	0.04989257
42730	-13.00516	-14.89547	1.890316	0.03775602
42740	-13.04368	-15.17371	2.130028	0.02970849
42750	-13.66615	-15.23615	1.570003	0.05201116
42760	-14.45569	-15.81234	1.356651	0.06438046
42770	-13.37321	-15.04798	1.674774	0.04683762
42780	-13.26039	-14.98416	1.723772	0.044598
42790	-13.74613	-16.13231	2.386183	0.02299502
42800	-12.95916	-14.97235	2.013193	0.03339037
42810	-13.51774	-15.13779	1.620044	0.04947248
42820	-13.45325	-15.7626	2.309349	0.02483147
42830	-13.13307	-15.31909	2.186022	0.0280907
42840	-13.10789	-14.91429	1.8064	0.04106109
42850	-13.47554	-15.79151	2.315969	0.02466764
42860	-13.09176	-15.25444	2.162678	0.02875418
42870	-12.96816	-14.91428	1.946122	0.03570673
42880	-13.37456	-15.65913	2.284562	0.02545466
42890	-13.12968	-14.92243	1.792756	0.04162515
42900	-12.96323	-14.92264	1.959406	0.03523552
42910	-14.19308	-15.61394	1.420861	0.06037652
42920	-14.16389	-15.59221	1.428323	0.05992767
42930	-12.95838	-14.96606	2.00768	0.03357498
42940	-12.99903	-15.08829	2.08926	0.03094467
42950	-13.2257	-15.45509	2.229396	0.02689835
42960	-14.03201	-15.49501	1.463	0.05788517
42970	-13.95809	-15.4413	1.483202	0.05672748
42980	-13.48503	-15.11686	1.631827	0.04889299
42990	-14.08791	-15.53601	1.448099	0.05875418
43000	-13.64544	-15.22213	1.576693	0.05166434
43010	-12.98387	-15.05413	2.070257	0.03153834
43020	-12.96616	-15.00423	2.038066	0.03257012
43030	-13.44312	-15.09052	1.647399	0.04813752
43040	-13.21916	-15.44578	2.226628	0.02697292
43050	-13.06397	-14.90108	1.837106	0.03981942
43060	-13.23677	-15.47077	2.234	0.02677479
43070	-14.58955	-15.91521	1.325657	0.06640712
43080	-12.96379	-14.92146	1.957669	0.0352968
43090	-12.96379	-14.92146	1.957669	0.0352968
43100	-13.27268	-14.99075	1.718075	0.04485277
43110	-13.18094	-14.94446	1.76352	0.04286007
43120	-12.96035	-14.97964	2.019291	0.03318739
43130	-13.08571	-14.907	1.821284	0.04045445
43140	-13.02089	-14.89481	1.873923	0.03838004
43150	-13.12103	-14.9191	1.79807	0.04140455
43160	-13.00383	-15.09832	2.094496	0.03078306
43170	-13.17275	-14.94071	1.767966	0.04266995
43180	-14.97479	-16.21633	1.241534	0.07223517
43190	-13.07508	-14.90393	1.828849	0.0401496
43200	-12.99979	-15.08991	2.090117	0.03091818
43210	-13.08294	-14.90617	1.823228	0.04037588
43220	-15.66958	-16.77331	1.103729	0.08290804
43230	-15.06692	-16.28927	1.222354	0.07363402
43240	-12.95795	-14.96104	2.003091	0.03372941
43250	-13.42444	-15.07897	1.654535	0.04779525
43260	-13.03491	-15.15801	2.123103	0.02991495
43270	-13.35322	-15.03619	1.682973	0.04645516
43280	-13.59988	-15.1916	1.591723	0.05089364
43290	-13.48218	-15.11505	1.632867	0.04884215
43300	-13.01443	-15.11957	2.105141	0.03045712
43310	-13.9669	-16.40074	2.43384	0.02192486
43320	-12.97016	-15.01731	2.04715	0.03227557
43330	-13.43795	-15.08731	1.649361	0.04804315
43340	-13.2275	-15.45766	2.230154	0.02687798
43350	-14.86142	-16.12702	1.265596	0.07051778
43360	-13.02646	-15.14249	2.116032	0.03012721
43370	-13.22206	-15.44992	2.227861	0.02693968
43380	-13.51962	-15.139	1.619379	0.04950543
43390	-12.95823	-14.96452	2.006288	0.03362174
43400	-15.14568	-16.35188	1.206204	0.07483286
43410	-12.97165	-15.02181	2.050158	0.03217863
43420	-12.99012	-14.89881	1.908695	0.03706843
43430	-13.06438	-15.20941	2.145028	0.0292662
43440	-13.46404	-15.1036	1.639555	0.0485166
43450	-13.03563	-15.15931	2.123686	0.0298975
43460	-13.03726	-15.16225	2.124996	0.02985838
43470	-15.16651	-17.78888	2.622376	0.01815753
43480	-14.21796	-15.63252	1.414555	0.06075843
43490	-13.06897	-14.90231	1.833342	0.0399696
43500	-12.95767	-14.95002	1.992355	0.03409348
43510	-12.99397	-14.89762	1.903651	0.03725589
43520	-12.95995	-14.93206	1.972102	0.03479102
43530	-13.40184	-15.06517	1.663335	0.04737647
43540	-13.24992	-15.48926	2.239341	0.02663216
43550	-14.37365	-16.88158	2.507927	0.02035922
43560	-13.15666	-15.35472	2.198051	0.02775483
43570	-13.04811	-15.1815	2.133386	0.02960891
43580	-15.95205	-17.0035	1.051451	0.08735759
43590	-12.9795	-15.04328	2.063772	0.03174353
43600	-13.09432	-14.90969	1.815378	0.04069411
43610	-14.18033	-15.60444	1.424109	0.0601807
43620	-15.01057	-17.61266	2.602088	0.01852966
43630	-17.35334	-20.19729	2.843944	0.01454892
43640	-14.3291	-16.82957	2.500474	0.02051153
43650	-13.17736	-15.38535	2.207988	0.0274804
43660	-14.10307	-15.54718	1.44411	0.058989
43670	-13.11623	-15.29313	2.176901	0.02834811
43680	-14.10834	-15.55107	1.442729	0.05907052
43690	-13.01839	-14.89477	1.87638	0.03828588
43700	-15.18238	-16.38113	1.198752	0.0753926
43710	-14.23818	-15.64765	1.409469	0.06106827
43720	-13.94404	-15.43115	1.487113	0.05650603
43730	-13.36896	-15.04546	1.676504	0.04675669
43740	-13.56479	-15.16841	1.603616	0.05029196
43750	-13.0069	-15.10461	2.097705	0.03068444
43760	-13.81716	-15.34069	1.523536	0.05448496
43770	-13.62064	-15.20546	1.584817	0.05124632
43780	-13.56183	-15.90204	2.340211	0.02407682
43790	-13.05095	-15.18644	2.135491	0.02954663
43800	-14.72421	-16.01968	1.295462	0.06844285
43810	-13.24452	-15.48168	2.237164	0.02669022
43820	-13.9252	-15.41759	1.492392	0.05620853
43830	-15.53253	-16.66231	1.129786	0.08077558
43840	-13.4467	-15.09275	1.646048	0.04820262
43850	-14.02601	-15.49062	1.464619	0.05779154
43860	-13.30579	-15.56648	2.260696	0.02606946
43870	-14.1173	-16.58026	2.462957	0.02129566
43880	-12.98966	-14.89897	1.909312	0.03704558
43890	-14.54921	-15.8841	1.334887	0.06579695
43900	-13.57736	-15.17668	1.599324	0.05050828
43910	-13.73152	-15.28093	1.549417	0.05309296
43920	-14.85437	-17.43519	2.580818	0.018928
43930	-13.55331	-15.16088	1.607572	0.05009337
43940	-13.02143	-14.89483	1.8734	0.03840013
43950	-13.08908	-15.25011	2.161038	0.02880138
43960	-13.07818	-15.23236	2.154186	0.02899939
43970	-13.39298	-15.05982	1.666839	0.04721078
43980	-13.12246	-14.91964	1.797185	0.04144122
43990	-12.98064	-14.90315	1.922507	0.03655996
44000	-14.52259	-15.86362	1.341031	0.06539398
44010	-12.9873	-14.89987	1.912564	0.03692531
44020	-14.22834	-16.71142	2.48308	0.02087143
44030	-13.16668	-14.93799	1.77131	0.0425275
44040	-13.25623	-14.98195	1.725728	0.04451085
44050	-12.96337	-14.9937	2.030335	0.03282287
44060	-15.31575	-16.4878	1.172045	0.07743323
44070	-13.42635	-15.08015	1.653799	0.04783042
44080	-13.09062	-14.90851	1.817893	0.04059187
44090	-13.50025	-15.12656	1.626306	0.04916365
44100	-14.62312	-15.94116	1.318042	0.06691472
44110	-13.79489	-15.32505	1.530156	0.05412546
44120	-13.84861	-15.36292	1.514307	0.05499016
44130	-13.02844	-14.8952	1.866755	0.03865614
44140	-13.15486	-14.93281	1.777951	0.04224602
44150	-13.06115	-14.90042	1.839272	0.03973327
44160	-14.5884	-15.91432	1.325919	0.06638973
44170	-13.18005	-14.94405	1.764001	0.04283949
44180	-12.96721	-15.00783	2.04062	0.03248703
44190	-15.6956	-16.79444	1.098836	0.08331471
44200	-13.21254	-14.95958	1.747041	0.04357221
44210	-13.21254	-14.95958	1.747041	0.04357221
44220	-12.98441	-14.90115	1.91674	0.03677142
44230	-13.30707	-15.56823	2.261164	0.02605727
44240	-12.98111	-14.90288	1.921771	0.03658689
44250	-13.23683	-14.97183	1.734999	0.04410008
44260	-13.4461	-15.09238	1.646272	0.04819178
44270	-13.17224	-14.94049	1.768241	0.04265823
44280	-13.02599	-14.89503	1.869037	0.03856805
44290	-13.02599	-14.89503	1.869037	0.03856805
44300	-13.15876	-14.9345	1.77574	0.04233952
44310	-13.56085	-15.9008	2.339948	0.02408316
44320	-12.98272	-15.05131	2.068597	0.03159073
44330	-12.97423	-14.90775	1.93352	0.03615953
44340	-13.2818	-14.99571	1.713909	0.04504002
44350	-13.66369	-16.03015	2.366461	0.02345304
44360	-13.33877	-15.02778	1.689015	0.04617533
44370	-14.34426	-15.72755	1.383297	0.06268762
44380	-13.25636	-15.49827	2.241911	0.02656382
44390	-13.20785	-14.95727	1.749424	0.04346853
44400	-13.79975	-15.32846	1.528704	0.05420413
44410	-13.45868	-15.10023	1.641552	0.04841982
44420	-14.53144	-17.06472	2.533272	0.0198497
44430	-12.97016	-14.91181	1.941655	0.03586659
44440	-12.97854	-15.0408	2.062255	0.03179174
44450	-13.31974	-15.01687	1.69713	0.04580213
44460	-13.29803	-15.55588	2.257848	0.02614381
44470	-14.54195	-15.87851	1.33656	0.06568698
44480	-13.05324	-14.89872	1.845484	0.03948722
44490	-12.96529	-14.91865	1.953364	0.03544907
44500	-13.10888	-14.91464	1.805761	0.04108735
44510	-13.59601	-15.18903	1.59302	0.05082765
44520	-13.24074	-14.97385	1.73311	0.04418349
44530	-12.96388	-14.92128	1.957398	0.03530636
44540	-13.04806	-14.89775	1.849687	0.0393216
44550	-13.60904	-15.1977	1.588665	0.05104953
44560	-13.38562	-15.05539	1.669774	0.04707239
44570	-13.68995	-15.25237	1.562415	0.05240733
44580	-13.23978	-15.47502	2.235235	0.02674175
44590	-13.48241	-15.11519	1.632784	0.04884623
44600	-13.9274	-15.41917	1.491773	0.05624336
44610	-12.95793	-14.96083	2.002901	0.0337358
44620	-16.07942	-17.10786	1.028445	0.08939067
44630	-14.40712	-15.77529	1.368164	0.06364347
44640	-13.3362	-15.0263	1.690098	0.04612537
44650	-13.35418	-15.63191	2.277728	0.02562921
44660	-13.97815	-15.45581	1.477662	0.05704261
44670	-12.97648	-14.90594	1.929455	0.03630682
44680	-14.73492	-16.02802	1.2931	0.06860472
44690	-12.96849	-15.01208	2.043582	0.03239096
44700	-13.29223	-15.54793	2.255696	0.02620015
44710	-13.04634	-14.89745	1.851104	0.03926591
44720	-12.98716	-14.89993	1.912771	0.03691767
44730	-13.71997	-15.27296	1.552998	0.05290317
44740	-12.97274	-15.02497	2.052232	0.03211198
44750	-13.02677	-14.89508	1.868305	0.03859629
44760	-14.74701	-16.03745	1.29044	0.06878741
44770	-13.23044	-14.96856	1.738117	0.04396281
44780	-13.98366	-15.4598	1.476147	0.0571291
44790	-13.39279	-15.0597	1.666916	0.04720715
44800	-13.56969	-15.17163	1.601939	0.05037635
44810	-12.96103	-14.92832	1.967286	0.03495896
44820	-15.65367	-16.7604	1.10673	0.08265959
44830	-13.09494	-14.9099	1.814955	0.04071132
44840	-13.72741	-15.2781	1.550687	0.05302553
44850	-14.31722	-15.70711	1.389889	0.06227572
44860	-14.74348	-16.0347	1.291216	0.06873406
44870	-13.92494	-15.41741	1.492464	0.05620451
44880	-12.96587	-14.91766	1.951784	0.03550513
44890	-13.01901	-14.89478	1.875766	0.0383094
44900	-13.45738	-15.76797	2.310589	0.02480071
44910	-13.45177	-15.09591	1.64414	0.04829468
44920	-13.11098	-14.91539	1.80441	0.04114287
44930	-13.38407	-15.05447	1.670394	0.04704323
44940	-13.64912	-15.22462	1.575495	0.05172627
44950	-13.12307	-15.30373	2.180665	0.02824159
44960	-12.9721	-14.90974	1.937634	0.03601108
44970	-13.3604	-15.64024	2.279835	0.02557527
44980	-13.14126	-14.92709	1.785829	0.04191451
44990	-13.172	-15.37747	2.205466	0.0275498
45000	-13.7924	-15.3233	1.530901	0.05408515
45010	-13.17794	-14.94308	1.765137	0.04279082
45020	-12.97608	-14.90624	1.930164	0.0362811
45030	-13.04552	-14.89731	1.851787	0.03923912
45040	-14.27036	-15.6718	1.40144	0.06156055
45050	-13.06419	-14.90113	1.836945	0.03982582
45060	-13.1882	-14.94784	1.759643	0.04302658
45070	-13.14959	-14.93057	1.780972	0.0421186
45080	-12.97026	-14.9117	1.941439	0.03587431
45090	-16.02681	-17.06472	1.037907	0.08854883
45100	-15.50518	-16.64022	1.135044	0.08035198
45110	-13.08468	-14.90668	1.822009	0.04042516
45120	-14.05446	-15.51144	1.456978	0.05823478
45130	-14.73864	-16.03092	1.292282	0.06866086
45140	-13.3447	-15.61919	2.274487	0.02571241
45150	-13.00075	-15.09192	2.091173	0.03088555
45160	-14.22599	-15.63852	1.412531	0.06088152
45170	-13.06424	-15.20917	2.144928	0.02926911
45180	-13.22386	-14.96523	1.741367	0.04382016
45190	-13.94794	-15.43397	1.486025	0.05656756
45200	-13.67971	-15.24538	1.565665	0.05223723
45210	-13.01414	-14.89482	1.880684	0.03812144
45220	-13.28394	-14.99688	1.712941	0.04508364
45230	-13.67609	-15.24291	1.566819	0.05217701
45240	-13.21565	-14.96112	1.745467	0.04364085
45250	-14.4815	-15.83209	1.350594	0.06477159
45260	-13.02181	-14.89484	1.873024	0.03841458
45270	-12.97778	-15.03881	2.061032	0.03183064
45280	-13.22124	-15.44875	2.227514	0.02694902
45290	-12.96065	-14.92953	1.968872	0.03490355
45300	-13.40401	-15.06649	1.662482	0.0474169
45310	-12.9577	-14.94885	1.991152	0.0341345
45320	-13.83409	-15.35264	1.518551	0.05475728
45330	-12.95946	-14.93417	1.974717	0.03470016
