Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha	is_BM	is_OU	p_th	sigma2	t_half	theta
9352	0	-21.44604	-19.0667	-2.379333	0.09818705	0	1	0.827429	0.2377008	7.059456	8.664629
9353	1	-18.33315	-16.47787	-1.855274	0.0733971	0	1	0.7715106	0.2381727	9.443795	9.886946
9354	0	-17.27814	-15.47878	-1.799365	0.06839764	0	1	0.7559416	0.250429	10.13408	9.75282
9355	1	-20.30427	-17.52927	-2.774998	0.09957787	0	1	0.8297978	0.3428061	6.960856	9.462246
9356	0	-17.81573	-15.64567	-2.170058	0.077784	0	1	0.7837348	0.2972846	8.91118	9.288483
9357	1	-18.77323	-16.43471	-2.338515	0.07518157	0	1	0.7766338	0.3718053	9.219642	9.61149
9358	0	-19.95977	-16.50327	-3.456501	0.1238764	0	1	0.8628852	0.4046626	5.595473	8.727747
9359	1	-19.94184	-16.65329	-3.288546	0.12738	0	1	0.8666396	0.3175871	5.441569	8.587676
9360	0	-21.3069	-17.39245	-3.914446	0.1401344	0	1	0.8787419	0.4530506	4.946301	8.372839
9361	1	-17.65165	-15.54397	-2.107675	0.07707149	0	1	0.7818327	0.2835609	8.993562	9.621661
9362	0	-19.0698	-16.87723	-2.192565	0.07858824	0	1	0.7858451	0.2989067	8.819987	9.936126
9363	1	-18.20858	-15.99266	-2.215918	0.07364403	0	1	0.7722324	0.3398147	9.412131	9.773381
9364	0	-19.59052	-16.46248	-3.128038	0.1113838	0	1	0.8476199	0.3798146	6.223051	8.647692
9365	1	-17.71194	-15.61532	-2.096618	0.07375937	0	1	0.7725681	0.3008624	9.397411	9.793997
9366	0	-17.96499	-15.78182	-2.183177	0.08240974	0	1	0.7953682	0.2730491	8.410986	9.192186
9367	1	-18.23591	-16.63305	-1.602866	0.05619411	0	1	0.70862	0.2665695	12.33487	9.897361
9368	0	-18.52931	-16.19374	-2.335574	0.07702918	0	1	0.7817187	0.3564607	8.998502	9.628181
9369	1	-19.43408	-17.8971	-1.536985	0.05317531	0	1	0.6943554	0.2660842	13.03513	9.855779
9370	0	-18.64221	-16.07911	-2.563094	0.09038233	0	1	0.8128667	0.3371034	7.669056	8.927265
9371	1	-17.92649	-15.88131	-2.045187	0.06735183	0	1	0.7524383	0.3274024	10.29144	9.689504
9372	0	-19.15356	-16.16381	-2.989755	0.1136459	0	1	0.8506264	0.3152604	6.099184	8.775131
9373	1	-17.65511	-15.91908	-1.736039	0.0636988	0	1	0.7394575	0.2597083	10.88164	9.689973
9374	0	-18.19333	-16.25279	-1.940541	0.06290423	0	1	0.7364713	0.3240578	11.01909	9.707542
9375	1	-17.63309	-15.81484	-1.818249	0.07089349	0	1	0.7639484	0.2420387	9.777304	9.591422
9376	0	-19.79623	-17.00635	-2.789879	0.09119807	0	1	0.8144977	0.4156589	7.600459	9.236145
9377	1	-18.63224	-17.05968	-1.572561	0.05941644	0	1	0.7226114	0.2415201	11.66592	9.7184
9378	0	-17.61782	-15.66552	-1.952294	0.0713966	0	1	0.7655047	0.2738188	9.708406	9.938209
9379	1	-24.19919	-21.83715	-2.362031	0.06539101	0	1	0.7456193	0.4685497	10.60004	8.624715
9380	0	-17.37154	-15.36087	-2.010678	0.07155279	0	1	0.765984	0.2893208	9.687214	9.711146
9381	1	-17.8428	-15.60054	-2.242269	0.08367724	0	1	0.7983535	0.281983	8.283581	9.303154
9382	0	-18.5632	-15.87669	-2.686512	0.09592355	0	1	0.8234351	0.3390757	7.226037	8.982392
9383	1	-20.2756	-18.73797	-1.537629	0.05978681	0	1	0.724144	0.231403	11.59365	9.521395
9384	0	-17.72085	-15.6873	-2.033557	0.07718205	0	1	0.7821299	0.2626868	8.980679	9.368379
9385	1	-19.20471	-16.25229	-2.952416	0.1130955	0	1	0.8499057	0.3072736	6.128865	8.752244
9386	0	-17.12116	-15.47283	-1.648328	0.06319701	0	1	0.7375787	0.240446	10.96804	9.983582
9387	1	-19.90385	-16.90647	-2.997379	0.1012351	0	1	0.8325395	0.4133851	6.846906	9.12184
9388	0	-17.85696	-16.23834	-1.618621	0.06645376	0	1	0.7493566	0.2178226	10.43052	9.935385
9389	1	-20.37094	-16.66823	-3.702712	0.1362821	0	1	0.8753225	0.3978267	5.08612	8.486127
9390	0	-19.28541	-17.65259	-1.632821	0.05377706	0	1	0.6972942	0.2891311	12.88927	9.824201
9391	1	-18.71662	-16.14406	-2.572553	0.09043859	0	1	0.8129801	0.3399014	7.664286	8.909009
9392	0	-18.39135	-16.16897	-2.222386	0.07867163	0	1	0.7860617	0.3074101	8.810638	9.093938
9393	1	-19.26408	-16.73409	-2.529984	0.08860297	0	1	0.8092125	0.3386742	7.82307	8.774699
9394	0	-20.70265	-17.39437	-3.308283	0.1110094	0	1	0.8471108	0.4584602	6.24404	8.892485
9395	1	-17.47633	-15.92907	-1.547253	0.06172636	0	1	0.7319307	0.2242202	11.22936	9.992291
9396	0	-20.36024	-18.1066	-2.253638	0.06483803	0	1	0.7436347	0.4253804	10.69044	9.660949
9397	1	-19.83106	-16.55863	-3.272438	0.1148844	0	1	0.8522237	0.4074025	6.033433	8.781372
9398	0	-17.82119	-16.08043	-1.740762	0.06746231	0	1	0.7528127	0.2409093	10.27458	9.591737
9399	1	-18.49482	-16.21979	-2.275035	0.07539779	0	1	0.7772401	0.3473395	9.193203	9.306252
9400	0	-20.04107	-17.50305	-2.538018	0.08763074	0	1	0.8071579	0.3485224	7.909863	9.749422
9401	1	-18.33558	-16.35184	-1.983746	0.07963187	0	1	0.788527	0.2372623	8.704394	9.335834
9402	0	-20.39841	-18.00156	-2.396849	0.07498739	0	1	0.7760866	0.3957669	9.243517	8.955725
9403	1	-20.3488	-17.43792	-2.910881	0.09623545	0	1	0.823996	0.4215651	7.202618	9.359509
9404	0	-22.15754	-18.33893	-3.818606	0.1330239	0	1	0.8722776	0.4786884	5.210698	8.24391
9405	1	-20.52581	-17.77663	-2.749184	0.08746436	0	1	0.8068021	0.4319885	7.92491	8.846403
9406	0	-17.63881	-15.81433	-1.824487	0.06310523	0	1	0.7372325	0.2873217	10.98399	9.730574
9407	1	-20.52508	-16.85377	-3.671305	0.1402618	0	1	0.8788518	0.3543054	4.941809	8.44045
9408	0	-18.56418	-15.89913	-2.665052	0.0963274	0	1	0.8241606	0.329045	7.195743	9.142259
9409	1	-17.87979	-16.07406	-1.805725	0.07036597	0	1	0.7622964	0.2417171	9.850602	9.978597
9410	0	-22.9743	-21.15073	-1.82357	0.0654585	0	1	0.7458596	0.2730758	10.58911	8.855838
9411	1	-18.851	-16.23285	-2.618158	0.09933664	0	1	0.8293914	0.2945485	6.977759	8.79965
9412	0	-19.00363	-16.54591	-2.457715	0.09758216	0	1	0.8263788	0.2604032	7.103216	9.009307
9413	1	-17.24449	-15.4368	-1.807693	0.06639335	0	1	0.7491468	0.2634951	10.44001	9.745022
9414	0	-17.26633	-15.38773	-1.878598	0.0657849	0	1	0.7470161	0.2865321	10.53657	9.804618
9415	1	-17.9072	-15.73566	-2.17154	0.07349016	0	1	0.7717831	0.3261272	9.431837	9.714659
9416	0	-19.66711	-17.64824	-2.018871	0.06999289	0	1	0.7611151	0.3015181	9.903109	9.053032
9417	1	-20.25632	-17.67962	-2.576693	0.08756484	0	1	0.8070172	0.3627726	7.915816	8.629688
9418	0	-17.30324	-15.48213	-1.821116	0.06347086	0	1	0.7386071	0.2841416	10.92071	9.843681
9419	1	-21.7144	-17.34321	-4.371184	0.1576494	0	1	0.8921955	0.4932791	4.396764	8.583839
9420	0	-19.81499	-17.10542	-2.709563	0.0874767	0	1	0.8068286	0.4150986	7.923792	9.359139
9421	1	-18.36746	-16.29673	-2.070731	0.06962212	0	1	0.7599306	0.320076	9.955848	9.363056
9422	0	-18.80558	-16.22172	-2.583861	0.08939847	0	1	0.8108628	0.3514384	7.753457	8.939088
9423	1	-17.92124	-16.33832	-1.582925	0.06535695	0	1	0.7454978	0.2151336	10.60556	9.89044
9424	0	-18.37322	-16.91664	-1.456588	0.05634662	0	1	0.7093098	0.22955	12.30149	9.968008
9425	1	-19.28279	-17.60158	-1.681212	0.06641849	0	1	0.7492342	0.2320656	10.43606	9.397617
9426	0	-18.80051	-16.63682	-2.163681	0.07422994	0	1	0.7739284	0.3185345	9.337839	9.110578
9427	1	-18.00787	-16.16295	-1.844923	0.05880915	0	1	0.7200658	0.3212441	11.78638	9.978879
9428	0	-19.28615	-17.66267	-1.623487	0.06194695	0	1	0.7327916	0.2408514	11.18937	9.512856
9429	1	-20.11703	-17.39826	-2.71877	0.08682048	0	1	0.8054133	0.4248128	7.983683	8.990203
9430	0	-19.15432	-17.01234	-2.141977	0.06508685	0	1	0.7445311	0.3784343	10.64957	9.687458
9431	1	-17.29792	-15.39898	-1.898936	0.06473835	0	1	0.743274	0.2989859	10.7069	9.965949
9432	0	-20.07126	-17.14868	-2.922576	0.09784013	0	1	0.8268282	0.412245	7.084488	8.719699
9433	1	-20.04663	-17.56053	-2.486101	0.07864435	0	1	0.7859909	0.4004052	8.813693	8.9908
9434	0	-17.9235	-15.61584	-2.307667	0.08160428	0	1	0.7934277	0.3145783	8.494005	9.285552
9435	1	-19.00963	-17.36776	-1.641872	0.06812077	0	1	0.755023	0.2151979	10.17527	9.51358
9436	0	-20.63847	-16.7706	-3.867868	0.1436634	0	1	0.8817146	0.4012325	4.8248	8.765133
9437	1	-18.64976	-16.10913	-2.540625	0.09760478	0	1	0.8264183	0.2827776	7.10157	9.092748
9438	0	-18.01935	-16.0536	-1.965754	0.07329549	0	1	0.7712124	0.2665687	9.456887	9.308296
9439	1	-20.20743	-17.6983	-2.509134	0.09889634	0	1	0.8286449	0.2666036	7.008825	8.646135
9440	0	-18.17104	-15.91493	-2.256116	0.07699964	0	1	0.7816391	0.3294393	9.001954	9.288733
9441	1	-19.6576	-17.46214	-2.195468	0.08939867	0	1	0.8108632	0.2383254	7.753439	9.383163
9442	0	-17.39074	-15.46584	-1.924896	0.07254251	0	1	0.7689799	0.2600184	9.555048	9.634816
9443	1	-18.51139	-16.22686	-2.284534	0.07474048	0	1	0.7753873	0.3555799	9.274053	9.414457
9444	0	-17.47185	-15.66354	-1.80832	0.06997943	0	1	0.7610723	0.244341	9.905013	9.849104
9445	1	-17.69736	-15.63912	-2.058241	0.07788075	0	1	0.7839908	0.265289	8.900109	9.556994
9446	0	-22.28662	-19.52701	-2.75961	0.08307302	0	1	0.7969407	0.4791481	8.34383	8.659745
9447	1	-20.15606	-16.76264	-3.393422	0.1225189	0	1	0.8613739	0.3910287	5.657471	8.949999
9448	0	-21.70918	-20.16885	-1.540329	0.05036246	0	1	0.6799438	0.283396	13.76317	9.655841
9449	1	-21.05463	-16.85377	-4.200861	0.1603841	0	1	0.8940322	0.392573	4.321795	8.673075
9450	0	-19.00937	-17.12856	-1.880816	0.06279992	0	1	0.7360747	0.3059463	11.03739	9.42582
9451	1	-19.05692	-17.00495	-2.051969	0.07780447	0	1	0.783789	0.2640574	8.908835	9.023475
9452	0	-18.67113	-16.28614	-2.384982	0.07865552	0	1	0.7860199	0.3618106	8.812441	9.284653
9453	1	-18.45851	-16.14474	-2.313763	0.08870893	0	1	0.8094339	0.2722086	7.813725	8.99671
9454	0	-20.48318	-17.33255	-3.150629	0.1055016	0	1	0.839219	0.4401405	6.570015	9.091195
9455	1	-20.51306	-16.76339	-3.749675	0.1358381	0	1	0.8749161	0.4209026	5.102746	8.762169
9456	0	-18.86766	-16.06494	-2.802721	0.1048237	0	1	0.8381925	0.3153149	6.612505	9.017461
9457	1	-18.71184	-16.54081	-2.171031	0.06759172	0	1	0.7532499	0.3694232	10.25491	9.811486
9458	0	-17.68405	-15.66156	-2.022497	0.06732492	0	1	0.752347	0.3202399	10.29555	9.934291
9459	1	-19.32113	-16.80817	-2.512962	0.08526572	0	1	0.8019807	0.3573918	8.129259	9.655349
9460	0	-19.01576	-16.29863	-2.71713	0.09402808	0	1	0.8199513	0.3639671	7.371704	8.877704
9461	1	-20.645	-16.6187	-4.026301	0.1498959	0	1	0.8866253	0.4118758	4.624192	8.583918
9462	0	-19.70124	-16.42811	-3.273125	0.1173156	0	1	0.8552638	0.3871831	5.908397	8.648647
9463	1	-17.42198	-15.51253	-1.909447	0.07236393	0	1	0.7684445	0.2570044	9.578628	9.714665
9464	0	-18.32804	-15.97067	-2.357373	0.08224757	0	1	0.7949803	0.3261275	8.42757	9.102936
9465	1	-20.84193	-17.61336	-3.228573	0.1228664	0	1	0.8617639	0.3291644	5.641469	9.074604
9466	0	-19.55085	-16.49594	-3.054904	0.1059306	0	1	0.839862	0.396338	6.543411	8.958479
9467	1	-17.61584	-15.81309	-1.802757	0.07091442	0	1	0.7640136	0.2382121	9.774417	9.772756
9468	0	-22.52452	-17.12334	-5.401185	0.2106921	0	1	0.9193285	0.4483224	3.289859	8.471753
9469	1	-17.6925	-15.49578	-2.196727	0.07851759	0	1	0.7856613	0.3006035	8.827922	9.400532
9470	0	-19.1795	-17.33957	-1.839932	0.05581136	0	1	0.7068759	0.3406389	12.41946	9.856092
9471	1	-20.66868	-17.60785	-3.060821	0.1238467	0	1	0.8628525	0.2725999	5.596817	8.675062
9472	0	-17.4194	-15.51118	-1.908217	0.07181729	0	1	0.7667916	0.2596832	9.651536	9.579554
9473	1	-18.78244	-17.03198	-1.750461	0.06158744	0	1	0.731386	0.275554	11.25468	9.517048
9474	0	-17.18525	-15.35474	-1.830512	0.06425593	0	1	0.7415155	0.2820852	10.78729	9.87913
9475	1	-18.62917	-16.29231	-2.336859	0.07802429	0	1	0.7843694	0.3494612	8.883736	9.726317
9476	0	-19.55944	-17.38326	-2.176179	0.07064628	0	1	0.7631769	0.3480248	9.811517	9.108786
9477	1	-19.0128	-16.53642	-2.476373	0.08095375	0	1	0.7918351	0.3775653	8.562261	9.206508
9478	0	-20.52855	-17.30937	-3.21918	0.123228	0	1	0.8621674	0.3235949	5.624916	8.41932
9479	1	-20.83672	-17.78429	-3.05243	0.09986598	0	1	0.8302806	0.4496563	6.940774	9.27206
9480	0	-18.69985	-16.24784	-2.452013	0.08656365	0	1	0.8048541	0.3271248	8.00737	9.528377
9481	1	-17.79728	-15.76437	-2.032909	0.06678855	0	1	0.7505135	0.3272957	10.37823	9.931394
9482	0	-20.93387	-18.72303	-2.210845	0.09326082	0	1	0.8185033	0.2229751	7.432351	8.870173
9483	1	-18.96605	-16.9081	-2.057948	0.07349266	0	1	0.7717905	0.291093	9.431516	9.081325
9484	0	-20.55544	-16.6641	-3.891336	0.1424229	0	1	0.8806863	0.4217165	4.866825	8.638151
9485	1	-18.70623	-16.38501	-2.321218	0.07531973	0	1	0.7770216	0.36436	9.202731	9.381668
9486	0	-17.54972	-15.59781	-1.951905	0.0691548	0	1	0.7584223	0.2870476	10.02312	9.555768
9487	1	-17.08169	-15.24882	-1.832868	0.06561458	0	1	0.7464138	0.2747152	10.56392	9.922812
9488	0	-19.63576	-16.67035	-2.965405	0.1119486	0	1	0.8483816	0.31896	6.191657	9.062101
9489	1	-19.62555	-17.62542	-2.000135	0.05873031	0	1	0.7197323	0.3758107	11.8022	9.771593
9490	0	-21.48624	-18.45687	-3.029366	0.110426	0	1	0.8463109	0.3511935	6.277031	9.389868
9491	1	-19.40068	-17.29426	-2.106412	0.07087339	0	1	0.7638859	0.3230111	9.780076	9.082625
9492	0	-18.0181	-15.64691	-2.371194	0.08536849	0	1	0.8022111	0.3094768	8.119473	9.338268
9493	1	-20.03549	-16.83862	-3.19687	0.1133493	0	1	0.8502389	0.3902577	6.115142	8.53287
9494	0	-17.79548	-15.73126	-2.06422	0.069334	0	1	0.7590027	0.3199486	9.997218	9.944988
9495	1	-20.09382	-18.02729	-2.066531	0.05837431	0	1	0.7182176	0.4046554	11.87418	9.903769
9496	0	-17.32055	-15.42778	-1.892774	0.0692504	0	1	0.7587323	0.2700181	10.00929	9.938082
9497	1	-17.58458	-15.6905	-1.894076	0.06581851	0	1	0.7471346	0.2907943	10.53119	9.656728
9498	0	-19.40437	-16.30633	-3.098036	0.1157767	0	1	0.853354	0.3357825	5.98693	8.628781
9499	1	-19.48238	-16.66441	-2.817973	0.108795	0	1	0.8440307	0.2942861	6.371128	8.656949
9500	0	-18.43853	-16.28947	-2.149066	0.07556715	0	1	0.777713	0.3051305	9.172599	9.143864
9501	1	-20.67692	-18.45158	-2.225338	0.09198085	0	1	0.8160375	0.232459	7.535777	8.816093
9502	0	-19.80427	-17.08783	-2.716439	0.0902719	0	1	0.8126438	0.3938927	7.678438	9.484324
9503	1	-21.68864	-18.36549	-3.323156	0.1179577	0	1	0.8560463	0.4015385	5.876235	8.225399
9504	0	-18.17878	-16.06269	-2.116094	0.06979547	0	1	0.7604858	0.3337002	9.93112	9.514569
9505	1	-17.89549	-15.63248	-2.263005	0.08123015	0	1	0.7925146	0.3032358	8.533127	9.495945
9506	0	-17.935	-15.97935	-1.95565	0.06941526	0	1	0.7592651	0.2865367	9.985516	9.416179
9507	1	-21.29375	-18.28607	-3.007673	0.09425194	0	1	0.8203696	0.4843733	7.354195	9.185818
9508	0	-20.27996	-17.73392	-2.546043	0.1010088	0	1	0.8321701	0.2645013	6.862248	9.263445
9509	1	-18.6286	-16.18718	-2.441418	0.08767852	0	1	0.8072599	0.3161096	7.905553	9.488431
9510	0	-19.62099	-17.83226	-1.788733	0.06730398	0	1	0.7522759	0.2535981	10.29876	9.229883
9511	1	-17.66398	-15.71554	-1.948449	0.07401305	0	1	0.7733033	0.2580364	9.365202	9.436042
9512	0	-19.16228	-17.19018	-1.972095	0.06796021	0	1	0.7544873	0.300422	10.19931	9.201029
9513	1	-17.06602	-15.29883	-1.767183	0.06579288	0	1	0.7470442	0.2562788	10.53529	9.941321
9514	0	-18.14702	-16.17314	-1.973872	0.07234062	0	1	0.7683745	0.2742425	9.581715	9.286819
9515	1	-18.40123	-16.27374	-2.127483	0.07059971	0	1	0.763031	0.3318112	9.817989	9.375388
9516	0	-17.27366	-15.33175	-1.94191	0.06880685	0	1	0.757288	0.2862991	10.07381	9.866646
9517	1	-19.40358	-17.07794	-2.32564	0.07251066	0	1	0.7688846	0.3884532	9.559245	9.351942
9518	0	-17.28698	-15.53591	-1.751067	0.06387851	0	1	0.7401245	0.2626371	10.85102	9.798793
9519	1	-17.70002	-15.75931	-1.940711	0.07525159	0	1	0.7768305	0.2494057	9.211064	9.49282
9520	0	-18.54553	-16.55998	-1.985556	0.0791864	0	1	0.78739	0.2399496	8.753361	9.628324
9521	1	-18.79504	-16.24339	-2.551646	0.09526327	0	1	0.8222363	0.3004762	7.276122	8.80879
9522	0	-19.11467	-16.78051	-2.334167	0.07825098	0	1	0.7849649	0.3468492	8.858	9.894464
9523	1	-18.32278	-16.38017	-1.942603	0.0721618	0	1	0.7678358	0.2668102	9.605458	9.265395
9524	0	-18.41849	-16.67978	-1.73871	0.06047854	0	1	0.7269665	0.2788193	11.46104	9.635409
9525	1	-18.0328	-15.911	-2.121795	0.08243499	0	1	0.7954285	0.2566552	8.40841	9.370634
9526	0	-20.03677	-16.88387	-3.152903	0.1223344	0	1	0.8611659	0.3086405	5.666004	8.545024
9527	1	-19.67286	-17.28808	-2.384778	0.09091643	0	1	0.8139377	0.2788684	7.624003	9.534646
9528	0	-20.17944	-16.51021	-3.669223	0.1358164	0	1	0.8748962	0.3885455	5.10356	8.737561
9529	1	-17.69617	-15.64307	-2.053096	0.06934201	0	1	0.7590286	0.3163557	9.996064	9.9056
9530	0	-18.29592	-15.93048	-2.365446	0.08724143	0	1	0.8063234	0.2957136	7.94516	9.001106
9531	1	-18.32864	-15.9019	-2.426731	0.08832318	0	1	0.8086255	0.3072685	7.847852	9.380992
9532	0	-19.02339	-16.849	-2.174381	0.08122253	0	1	0.7924959	0.277563	8.533927	8.937141
9533	1	-18.64433	-16.6254	-2.018931	0.07257325	0	1	0.7690718	0.2854696	9.551002	9.167019
9534	0	-19.67779	-17.1795	-2.498284	0.07857844	0	1	0.7858197	0.4058804	8.821086	9.221625
9535	1	-17.56971	-15.52912	-2.04059	0.07446595	0	1	0.7746049	0.2802357	9.308244	9.428606
9536	0	-17.4334	-15.5364	-1.896998	0.07208988	0	1	0.7676185	0.2553051	9.615042	9.73897
9537	1	-19.41092	-17.28059	-2.130334	0.08415754	0	1	0.7994633	0.2495652	8.236305	8.937358
9538	0	-17.89721	-16.35358	-1.543633	0.05993596	0	1	0.7247569	0.2320609	11.5648	9.877048
9539	1	-20.29859	-17.78119	-2.517399	0.1038909	0	1	0.8367591	0.2417836	6.671873	8.879024
9540	0	-18.9508	-16.68972	-2.26108	0.07183532	0	1	0.7668464	0.3694231	9.649114	9.962797
9541	1	-20.55508	-17.79851	-2.75657	0.09606931	0	1	0.8236976	0.3625596	7.215074	9.580595
9542	0	-18.155	-15.95008	-2.20492	0.07803619	0	1	0.7844007	0.3061885	8.882382	9.173134
9543	1	-17.40156	-15.7658	-1.635761	0.06500355	0	1	0.7442317	0.2285131	10.66322	9.967727
9544	0	-20.64752	-18.36332	-2.284203	0.09477833	0	1	0.8213459	0.2323433	7.313351	9.291171
9545	1	-18.21546	-16.25861	-1.956845	0.06141479	0	1	0.7307062	0.3399611	11.28632	9.929293
9546	0	-17.37044	-15.53797	-1.832473	0.06432662	0	1	0.7417745	0.2822154	10.77543	9.772533
9547	1	-21.11142	-19.06922	-2.042202	0.07647676	0	1	0.780221	0.2689629	9.063501	8.780749
9548	0	-18.21967	-16.222	-1.997666	0.07774516	0	1	0.7836319	0.2504158	8.915631	9.24487
9549	1	-18.11254	-15.84709	-2.26545	0.08295751	0	1	0.7966685	0.2930374	8.355449	9.100384
9550	0	-20.21511	-16.72229	-3.492816	0.1262721	0	1	0.8654745	0.398829	5.489314	8.504348
9551	1	-17.36153	-15.44226	-1.919272	0.06760464	0	1	0.7532935	0.2871228	10.25295	9.69479
9552	0	-21.46188	-17.6313	-3.830582	0.1351146	0	1	0.8742482	0.4634324	5.130068	8.922741
9553	1	-17.98647	-15.61035	-2.376119	0.08581794	0	1	0.8032129	0.3080528	8.07695	9.20739
9554	0	-19.99021	-17.28093	-2.709278	0.1027849	0	1	0.8350272	0.2998826	6.743665	9.297097
9555	1	-20.47642	-18.48858	-1.987841	0.06254394	0	1	0.735097	0.3423613	11.08256	9.196493
9556	0	-20.07782	-16.56399	-3.513832	0.1260933	0	1	0.8652846	0.408848	5.4971	8.639851
9557	1	-18.763	-16.56442	-2.198579	0.08834054	0	1	0.808662	0.2444968	7.846309	9.170453
9558	0	-19.88576	-18.3328	-1.552959	0.06940592	0	1	0.759235	0.1915931	9.986859	9.703469
9559	1	-17.87739	-15.70752	-2.169868	0.07332133	0	1	0.7712883	0.326751	9.453554	9.597562
9560	0	-21.60545	-19.72738	-1.878072	0.05042207	0	1	0.6802613	0.3967568	13.7469	9.806386
9561	1	-19.88525	-17.19831	-2.686935	0.1045579	0	1	0.8377866	0.2824283	6.629311	8.617626
9562	0	-19.31981	-17.17235	-2.147456	0.08832226	0	1	0.8086236	0.2324015	7.847933	9.262254
9563	1	-21.88598	-19.34277	-2.543218	0.07153219	0	1	0.7659208	0.4930022	9.690004	9.428982
9564	0	-23.23807	-21.25013	-1.98794	0.05247301	0	1	0.6908629	0.4239735	13.20959	9.324546
9565	1	-18.17479	-15.87509	-2.299701	0.07964904	0	1	0.7885706	0.3253029	8.702518	9.609643
9566	0	-17.53743	-15.6877	-1.849737	0.06190368	0	1	0.7326231	0.3022786	11.19719	9.896668
9567	1	-18.7506	-16.01078	-2.739817	0.09830415	0	1	0.8276309	0.3400226	7.051047	9.13154
9568	0	-19.47563	-17.28812	-2.187519	0.08562994	0	1	0.802795	0.2561237	8.094683	8.88061
9569	1	-18.49359	-16.35786	-2.135728	0.0671345	0	1	0.7516989	0.3600857	10.32475	9.843218
9570	0	-17.95674	-15.95617	-2.000575	0.06546513	0	1	0.7458832	0.3259073	10.58804	9.724037
9571	1	-20.22681	-17.7425	-2.484307	0.1025763	0	1	0.8346964	0.2405309	6.757384	8.949633
9572	0	-17.72846	-15.73999	-1.988472	0.06621447	0	1	0.7485238	0.3169072	10.46821	9.743056
9573	1	-17.71487	-15.9626	-1.752279	0.06928027	0	1	0.758829	0.2344775	10.00497	9.644262
9574	0	-17.75319	-15.70459	-2.048601	0.07418704	0	1	0.773805	0.2841666	9.343238	9.353829
9575	1	-19.09943	-16.05028	-3.049151	0.1128336	0	1	0.8495602	0.3403698	6.143094	8.794015
9576	0	-19.21973	-17.75098	-1.468746	0.06135755	0	1	0.7304802	0.2089191	11.29685	9.746304
9577	1	-17.61146	-15.74446	-1.866995	0.07144312	0	1	0.7656476	0.2511827	9.702084	9.524455
9578	0	-17.93865	-16.33267	-1.605982	0.06622875	0	1	0.7485736	0.2161162	10.46596	9.99852
9579	1	-18.03796	-16.00361	-2.034352	0.06747406	0	1	0.7528525	0.323035	10.27279	9.576902
9580	0	-18.36858	-15.9791	-2.389481	0.08225567	0	1	0.7949997	0.3367109	8.42674	9.144668
9581	1	-22.5167	-17.60128	-4.915414	0.1805517	0	1	0.9058636	0.5228628	3.839051	8.620155
9582	0	-19.77096	-16.95582	-2.815136	0.09500881	0	1	0.8217701	0.3931763	7.29561	8.743601
9583	1	-20.25433	-16.46975	-3.784583	0.141231	0	1	0.8796814	0.3887244	4.907895	8.608986
9584	0	-19.91876	-16.66443	-3.254326	0.1136887	0	1	0.8506822	0.4103711	6.096888	8.696971
9585	1	-19.17872	-16.2442	-2.934524	0.1032871	0	1	0.8358179	0.3716608	6.710878	8.81333
9586	0	-17.77987	-15.66892	-2.11095	0.07786	0	1	0.7839359	0.2797706	8.902481	9.642684
9587	1	-20.5649	-18.22496	-2.339935	0.06906395	0	1	0.7581271	0.4239462	10.03631	9.309581
9588	0	-21.07474	-17.67787	-3.39687	0.1145344	0	1	0.8517758	0.4648242	6.051868	8.558174
9589	1	-17.9434	-15.83929	-2.104112	0.0790953	0	1	0.787156	0.2706748	8.763444	9.625182
9590	0	-17.50356	-15.52411	-1.979451	0.06673569	0	1	0.7503315	0.3106067	10.38645	9.891523
9591	1	-17.47199	-15.74337	-1.728622	0.06236661	0	1	0.7344159	0.2651804	11.11407	9.788954
9592	0	-19.51033	-17.9167	-1.593629	0.0615844	0	1	0.731374	0.2355719	11.25524	9.520696
9593	1	-17.90961	-15.89603	-2.013589	0.06747145	0	1	0.7528436	0.3164145	10.27319	9.58931
9594	0	-18.738	-15.96771	-2.770294	0.104134	0	1	0.8371349	0.3097548	6.656303	8.86912
9595	1	-20.98037	-18.49019	-2.490176	0.07491796	0	1	0.7758903	0.4351217	9.252083	9.02032
9596	0	-25.33139	-19.62122	-5.710175	0.2080257	0	1	0.9182946	0.6461838	3.332027	8.863604
9597	1	-19.19162	-16.14422	-3.047396	0.1144035	0	1	0.8516075	0.3286405	6.058794	8.718654
9598	0	-22.64944	-20.07862	-2.570826	0.1076024	0	1	0.842321	0.235736	6.441745	8.550024
9599	1	-17.89648	-15.64402	-2.252462	0.07809487	0	1	0.7845551	0.3206974	8.875708	9.398897
9600	0	-19.40763	-16.57784	-2.829791	0.09786812	0	1	0.8268768	0.3754925	7.082461	8.750423
9601	1	-17.14418	-15.32853	-1.815657	0.06358501	0	1	0.7390336	0.2819111	10.90111	9.929942
9602	0	-18.22081	-15.97446	-2.246353	0.07464826	0	1	0.775125	0.3429299	9.28551	9.681603
9603	1	-19.44952	-17.84211	-1.607411	0.06593074	0	1	0.7475298	0.2177981	10.51326	9.481886
9604	0	-18.95075	-16.20075	-2.750004	0.1056402	0	1	0.8394273	0.2939847	6.561394	8.821618
