Iteration	Posterior	Likelihood	Prior	alpha	p_th	sigma2	t_half	theta
28210	-20.67015	-18.35249	-2.317657	0.1040742	0.8370426	0.3944766	6.660126	8.323475
28220	-17.17419	-15.82423	-1.349959	0.06744755	0.7527627	0.3260586	10.27683	9.714836
28230	-16.89744	-15.66234	-1.235101	0.07319605	0.7709199	0.2572984	9.469735	9.774923
28240	-21.79424	-18.34822	-3.446024	0.1417133	0.88009	0.5485218	4.891195	8.597134
28250	-18.89345	-16.38087	-2.512575	0.1150995	0.8524978	0.3793734	6.022157	8.914863
28260	-17.74209	-15.98026	-1.761829	0.08552573	0.8025627	0.3354019	8.104545	9.439188
28270	-16.93761	-15.47964	-1.457966	0.07618717	0.7794283	0.3017595	9.097951	9.470958
28280	-18.84445	-16.40827	-2.436178	0.1131303	0.8499514	0.3664677	6.12698	8.989322
28290	-19.28282	-16.53783	-2.744987	0.1313985	0.8707029	0.3386846	5.275155	8.556692
28300	-18.25275	-17.1817	-1.071052	0.05475195	0.7019528	0.3229735	12.65977	9.907936
28310	-17.98067	-16.43333	-1.547337	0.07192995	0.767134	0.3611665	9.636419	9.892734
28320	-17.87261	-16.11148	-1.761124	0.0886222	0.8092527	0.3138508	7.821372	8.913271
28330	-18.96717	-16.34508	-2.62209	0.126238	0.8654384	0.334179	5.490796	8.739099
28340	-17.04349	-15.60018	-1.443313	0.07637306	0.7799377	0.2961992	9.075807	9.345048
28350	-17.27469	-16.44484	-0.8298489	0.06288631	0.7364033	0.2135256	11.02223	9.919316
28360	-18.85126	-16.25245	-2.598811	0.1195839	0.8579913	0.3760034	5.796327	8.750995
28370	-20.83678	-18.21938	-2.617403	0.1070222	0.841476	0.5000705	6.476669	8.849689
28380	-19.23198	-17.56248	-1.669494	0.08206638	0.7945452	0.329113	8.446177	9.938743
28390	-18.17054	-16.2152	-1.955343	0.09033203	0.8127652	0.3675481	7.673327	9.236474
28400	-18.94721	-17.92906	-1.018146	0.05368275	0.6968368	0.3133601	12.91192	9.778771
28410	-16.46261	-15.42907	-1.033535	0.06583143	0.7471802	0.2459055	10.52912	9.906798
28420	-18.48014	-16.73025	-1.749889	0.08701387	0.8058325	0.3211188	7.965939	8.795254
28430	-18.56591	-17.57643	-0.9894753	0.05922096	0.7217964	0.2707408	11.70442	9.547992
28440	-21.43147	-18.48189	-2.949575	0.137508	0.8764312	0.3650425	5.040778	8.182202
28450	-17.80412	-16.08029	-1.723833	0.09118645	0.8144747	0.2863493	7.601427	9.313508
28460	-17.45157	-16.20358	-1.247995	0.07115306	0.7647537	0.2721851	9.741635	9.319694
28470	-18.29633	-16.54011	-1.756216	0.08064019	0.7910592	0.3699572	8.595555	9.135184
28480	-16.69678	-15.50378	-1.192999	0.07159506	0.7661133	0.2552153	9.681495	9.645433
28490	-17.29485	-15.72826	-1.566589	0.08536796	0.8022099	0.2768391	8.119524	9.185826
28500	-17.48982	-15.8401	-1.649716	0.0858113	0.8031982	0.2980188	8.077575	9.051319
28510	-16.76176	-15.49668	-1.265084	0.06611237	0.7481669	0.3081341	10.48438	9.914235
28520	-17.09547	-15.61543	-1.480039	0.0747204	0.7753302	0.3182471	9.276545	9.632733
28530	-17.34837	-15.91961	-1.428759	0.0701754	0.7616943	0.3329501	9.877352	9.917153
28540	-21.18109	-19.02224	-2.158849	0.08739918	0.8066624	0.4794282	7.93082	9.705119
28550	-21.08332	-19.22277	-1.860554	0.07210649	0.7676687	0.4921631	9.612827	9.831682
28560	-18.30212	-16.94855	-1.353574	0.06344565	0.7385127	0.356243	10.92506	9.601695
28570	-17.11318	-16.12966	-0.9835254	0.05745608	0.7142439	0.2794051	12.06395	9.934478
28580	-20.97609	-18.0746	-2.901486	0.1222576	0.8610791	0.4808417	5.669565	9.045357
28590	-18.00717	-16.74019	-1.266983	0.06607564	0.7480383	0.3089605	10.49021	9.368419
28600	-19.75272	-16.59894	-3.153782	0.1425615	0.8808021	0.4022145	4.862093	8.521387
28610	-17.87213	-16.63299	-1.239137	0.06902258	0.7579924	0.2822613	10.04232	9.282963
28620	-17.38782	-16.48279	-0.9050358	0.06642698	0.7492636	0.2135371	10.43472	9.999056
28630	-18.21344	-16.92541	-1.288033	0.05957148	0.7232548	0.3622306	11.63555	9.916997
28640	-16.52296	-15.48354	-1.039417	0.06649471	0.7494986	0.2438992	10.4241	9.879751
28650	-19.96401	-16.94415	-3.019852	0.1319726	0.8712635	0.44043	5.252205	8.763942
28660	-16.54383	-15.35196	-1.191875	0.06800261	0.7546289	0.2751223	10.19295	9.96701
28670	-16.57238	-15.53641	-1.035968	0.06413681	0.7410779	0.2555301	10.80732	9.809164
28680	-18.65458	-17.10638	-1.548196	0.07163817	0.7662452	0.3637221	9.675669	9.200022
28690	-17.7883	-16.36539	-1.422906	0.06625678	0.7486714	0.3597078	10.46153	9.902701
28700	-18.07994	-16.28417	-1.795774	0.09687928	0.825143	0.2726945	7.154752	8.921201
28710	-17.20242	-16.12131	-1.081112	0.07102107	0.7643449	0.230996	9.75974	9.597013
28720	-16.72173	-15.43189	-1.289838	0.06907014	0.7581472	0.2966418	10.03541	9.692432
28730	-16.89678	-15.5022	-1.394578	0.07669492	0.7808148	0.28019	9.037719	9.604232
28740	-20.04736	-17.25741	-2.789954	0.1375436	0.8764631	0.3109516	5.039473	8.500079
28750	-18.88361	-17.55499	-1.328615	0.07911512	0.787207	0.2491732	8.761248	8.982301
28760	-17.33082	-16.03488	-1.295934	0.07805214	0.7844427	0.2466631	8.880566	9.344098
28770	-19.27959	-16.52558	-2.754007	0.123924	0.8629376	0.4004939	5.593327	8.617257
28780	-22.00108	-18.69101	-3.31007	0.1565673	0.8914511	0.3493489	4.427152	8.201221
28790	-18.9803	-16.76001	-2.220286	0.09821722	0.8274811	0.4052376	7.057287	9.134459
28800	-24.13321	-22.13873	-1.99448	0.06873854	0.7570642	0.6043803	10.08382	9.356475
28810	-17.43168	-15.84317	-1.588509	0.08033124	0.7902893	0.314894	8.628613	9.170001
28820	-19.33921	-17.61772	-1.72149	0.08619919	0.8040552	0.3175703	8.041226	8.662474
28830	-17.05915	-15.79667	-1.262483	0.06475219	0.7433242	0.3163336	10.70461	9.776867
28840	-17.9301	-16.2065	-1.723602	0.09411001	0.8201046	0.2690626	7.365286	9.143089
28850	-21.21864	-17.06288	-4.155759	0.1882643	0.9097192	0.4153618	3.681777	8.417392
28860	-21.1099	-19.76399	-1.345907	0.05263762	0.6916877	0.4446518	13.16828	9.957404
28870	-18.08177	-16.37449	-1.707285	0.0790897	0.7871416	0.3640739	8.764064	9.622337
28880	-24.29491	-19.90245	-4.39246	0.1876313	0.9094147	0.5334061	3.694197	7.949419
28890	-18.64299	-16.27747	-2.365523	0.1098232	0.8454758	0.366292	6.311481	8.980568
28900	-17.31597	-15.90287	-1.413103	0.07021313	0.7618138	0.3275157	9.872045	9.538331
28910	-17.54898	-16.73057	-0.8184079	0.06235252	0.7343617	0.2135013	11.11659	9.85294
28920	-18.00884	-16.18922	-1.819614	0.08715809	0.8061439	0.3432558	7.952758	8.96525
28930	-18.54822	-16.7494	-1.798813	0.09229256	0.8166439	0.3014853	7.510326	8.732679
28940	-20.66969	-17.75556	-2.914128	0.1351282	0.8742608	0.3705783	5.129551	9.02012
28950	-17.53851	-15.72483	-1.813685	0.09282384	0.8176686	0.302572	7.46734	9.094249
28960	-16.72541	-15.39849	-1.326916	0.07306784	0.7705416	0.2828093	9.486351	9.556702
28970	-18.43114	-16.26517	-2.165971	0.1095875	0.8451468	0.3015336	6.325056	8.929899
28980	-21.31884	-20.36664	-0.9522081	0.0551753	0.7039372	0.2842185	12.56264	9.333317
28990	-20.28368	-16.96893	-3.314751	0.1565337	0.8914278	0.3512383	4.428103	8.488397
29000	-16.79934	-15.45432	-1.345022	0.07049672	0.7627078	0.3041244	9.832332	9.707708
29010	-18.24938	-16.24842	-2.000964	0.09443017	0.8207013	0.3526628	7.340315	8.842755
29020	-16.84743	-15.47317	-1.374264	0.07429085	0.7741033	0.2889251	9.330183	9.466889
29030	-18.53001	-16.36233	-2.167671	0.1022313	0.8341468	0.3530746	6.780184	8.701559
29040	-20.29944	-17.239	-3.060446	0.1335317	0.8727619	0.4437494	5.190879	8.875923
29050	-18.02831	-16.14953	-1.878781	0.08729303	0.8064344	0.3631367	7.940465	9.275142
29060	-17.50159	-15.80425	-1.697343	0.08925181	0.8105606	0.2905502	7.766198	9.043023
29070	-18.05929	-16.54061	-1.518686	0.069243	0.7587083	0.3715582	10.01036	9.766965
29080	-17.99892	-16.79086	-1.208055	0.07836584	0.7852654	0.2244129	8.845017	9.400715
29090	-18.52915	-16.647	-1.882155	0.1020837	0.8339106	0.2662125	6.789986	8.876587
29100	-17.11885	-16.0501	-1.068748	0.06881926	0.7573287	0.2390707	10.07199	9.574453
29110	-17.59552	-15.9505	-1.645016	0.07898297	0.7868669	0.3428707	8.775906	9.542712
29120	-17.50041	-16.27786	-1.222543	0.07290536	0.7700607	0.2556597	9.507493	9.306767
29130	-16.84723	-16.01487	-0.8323659	0.05981017	0.7242401	0.228503	11.58912	9.99448
29140	-17.48243	-16.2325	-1.249927	0.06814765	0.7551124	0.2906702	10.17126	9.396031
29150	-19.87821	-17.67412	-2.204092	0.09246697	0.8169815	0.4504736	7.49616	8.949677
29160	-18.83008	-16.94359	-1.886489	0.08353179	0.7980151	0.396351	8.298005	9.061583
29170	-16.69481	-15.52063	-1.174183	0.07029694	0.7620786	0.257453	9.860275	9.872446
29180	-16.81413	-15.54744	-1.266683	0.07029952	0.7620868	0.2823882	9.859913	9.535718
29190	-18.05806	-16.27985	-1.778215	0.08237275	0.7952799	0.3645346	8.414764	9.187587
29200	-17.22863	-15.89995	-1.328682	0.07269142	0.7694245	0.2855809	9.535475	9.963712
29210	-17.43937	-15.71655	-1.72282	0.08499694	0.8013756	0.3262099	8.154966	9.317157
29220	-17.4765	-16.35403	-1.122462	0.07250515	0.7688681	0.2332845	9.559972	9.451352
29230	-19.08279	-17.58356	-1.499229	0.08358072	0.798129	0.2688094	8.293146	8.816442
29240	-16.46233	-15.51312	-0.9492106	0.06213614	0.7335261	0.2444564	11.1553	9.956627
29250	-18.00196	-16.81199	-1.189972	0.06023644	0.7259845	0.3237948	11.50711	9.66749
29260	-20.75064	-18.06304	-2.687596	0.1108335	0.8468705	0.4947573	6.253952	8.734703
29270	-24.09257	-22.12384	-1.968728	0.06710567	0.7516005	0.6097816	10.32919	9.860567
29280	-17.39027	-15.87934	-1.510937	0.07547949	0.7774685	0.3229889	9.183252	9.320697
29290	-17.39612	-16.12829	-1.267828	0.07401459	0.7733077	0.2612805	9.365007	9.289841
29300	-17.93335	-16.355	-1.57835	0.07478928	0.7755258	0.3506109	9.268001	9.85291
29310	-18.65916	-17.36239	-1.296761	0.06048091	0.7269761	0.3584221	11.46059	9.636452
29320	-17.36195	-15.64589	-1.716057	0.08869235	0.8093993	0.2995739	7.815185	9.172255
29330	-17.32796	-15.82508	-1.502878	0.07729498	0.7824327	0.3082881	8.967557	9.240359
29340	-17.47451	-16.15556	-1.318947	0.07184492	0.7668756	0.2879404	9.647824	9.288284
29350	-16.96542	-15.61489	-1.350534	0.0686372	0.7567315	0.3181136	10.09871	9.842974
29360	-16.91757	-15.64567	-1.2719	0.07239237	0.7685299	0.2715345	9.574865	9.444546
29370	-16.88494	-15.59342	-1.29152	0.07384803	0.7728256	0.2684917	9.386129	9.440962
29380	-18.72974	-16.56847	-2.161271	0.1065046	0.8407147	0.3204094	6.508141	9.141672
29390	-17.07399	-15.76468	-1.309312	0.07733069	0.7825282	0.2538417	8.963417	9.41776
29400	-17.6252	-16.09967	-1.525528	0.08377228	0.798574	0.274853	8.274183	9.532301
29410	-17.82044	-16.18132	-1.639126	0.08417363	0.7995003	0.3053068	8.23473	8.971484
29420	-18.62129	-16.53145	-2.089845	0.0980502	0.8271925	0.3569431	7.069309	8.708002
29430	-20.3648	-18.27525	-2.089555	0.09552134	0.8227067	0.3765115	7.256464	8.419036
29440	-18.15067	-17.03552	-1.115152	0.056257	0.7089048	0.3269259	12.32108	9.860519
29450	-18.3433	-17.25577	-1.08753	0.07520557	0.7767012	0.2127301	9.216701	9.642575
29460	-17.42726	-15.87824	-1.549019	0.0792445	0.7875389	0.3097627	8.746944	9.671123
29470	-18.65559	-17.66539	-0.9901944	0.07264185	0.7692767	0.20379	9.541982	9.749303
29480	-17.96052	-16.26545	-1.695074	0.08382855	0.7987044	0.325248	8.268629	9.617265
29490	-22.11371	-19.74351	-2.370192	0.1004932	0.8313227	0.4485784	6.897454	8.194988
29500	-16.46867	-15.27643	-1.192236	0.06779604	0.7539374	0.2764306	10.22401	9.848321
29510	-22.22847	-20.26283	-1.965642	0.07293995	0.7701632	0.537115	9.502984	9.867834
29520	-16.99319	-15.99168	-1.001512	0.06214665	0.7335668	0.2575247	11.15341	9.745452
29530	-18.65377	-17.65854	-0.9952225	0.05166994	0.6867844	0.3196227	13.4149	9.99959
29540	-16.76481	-15.45956	-1.30525	0.06957475	0.7597785	0.2980405	9.962625	9.8955
29550	-17.77471	-16.98617	-0.7885433	0.06191336	0.7326608	0.2091595	11.19544	9.862987
29560	-20.32356	-17.06485	-3.258709	0.1534715	0.8892637	0.3543915	4.516455	8.716193
29570	-18.21324	-15.9833	-2.229938	0.1061664	0.8402134	0.345656	6.528877	8.865008
29580	-17.97027	-15.93961	-2.030665	0.09827797	0.8275858	0.3348101	7.052926	9.105784
29590	-17.02114	-15.61906	-1.402076	0.07945113	0.788067	0.2662614	8.724196	9.41536
29600	-17.44375	-15.72129	-1.722458	0.08547197	0.8024426	0.3228215	8.109643	9.33938
29610	-18.04211	-16.47855	-1.563558	0.07503569	0.7762229	0.3436612	9.237567	9.190719
29620	-19.63277	-18.85223	-0.7805433	0.06745301	0.7527812	0.1844809	10.276	9.960655
29630	-19.80008	-17.00978	-2.790302	0.1339201	0.8731298	0.3359211	5.175828	8.439384
29640	-17.41484	-15.93485	-1.479986	0.07745199	0.7828523	0.3003086	8.949378	9.768165
29650	-18.15879	-16.37862	-1.78017	0.08332998	0.7975438	0.3579037	8.318101	9.563146
29660	-17.32444	-16.01623	-1.308216	0.07416616	0.7737449	0.2711753	9.345868	9.281741
29670	-19.42823	-18.05015	-1.378082	0.06219596	0.7337575	0.3748923	11.14457	9.40433
29680	-17.32045	-16.4573	-0.8631551	0.06453805	0.7425465	0.2131536	10.74013	9.883104
29690	-17.89667	-16.2164	-1.680267	0.09249355	0.8170329	0.2666428	7.494006	9.001891
29700	-17.57132	-16.0469	-1.524419	0.07322012	0.7709907	0.3434506	9.466621	9.785896
29710	-21.7633	-17.68482	-4.078485	0.1818983	0.9065603	0.4400822	3.810629	8.238873
29720	-16.9754	-15.50374	-1.471654	0.0793862	0.7879014	0.2858408	8.73133	9.358998
29730	-19.36339	-16.97899	-2.384406	0.11355	0.8505014	0.3448919	6.104332	8.470287
29740	-20.65662	-17.90253	-2.754085	0.1190307	0.8573355	0.4443491	5.823262	8.352556
29750	-19.08652	-17.06571	-2.020818	0.08804176	0.8080316	0.4119609	7.872937	9.01057
29760	-16.9142	-15.54834	-1.365862	0.07664523	0.7806798	0.2725456	9.043578	9.398809
29770	-18.07185	-15.94225	-2.129594	0.1047861	0.8381352	0.3219476	6.614875	8.948368
29780	-21.51858	-18.21175	-3.306827	0.1399664	0.8785966	0.4952672	4.952239	8.960817
29790	-16.94827	-15.57257	-1.375708	0.07761967	0.7832989	0.2696095	8.930045	9.389635
29800	-17.87884	-16.76939	-1.109448	0.07252278	0.7689208	0.2301821	9.557648	9.933148
29810	-18.30353	-16.42617	-1.877355	0.09784268	0.8268326	0.2898866	7.084303	8.77303
29820	-16.61386	-15.42812	-1.185733	0.0642355	0.7414405	0.296193	10.79072	9.905314
29830	-21.19221	-19.1377	-2.054511	0.09075387	0.813613	0.4022487	7.63766	8.368968
29840	-17.06543	-15.66737	-1.398064	0.07432288	0.7741952	0.295683	9.326162	9.804915
29850	-17.60196	-15.99426	-1.607699	0.08030955	0.7902351	0.3211429	8.630943	9.126869
29860	-16.66247	-15.56572	-1.096753	0.06905859	0.7581096	0.244615	10.03709	9.815635
29870	-17.68742	-16.16759	-1.519828	0.07228087	0.7681947	0.3487599	9.589635	9.843733
29880	-17.28143	-15.77617	-1.505261	0.07745253	0.7828538	0.3079922	8.949317	9.701067
29890	-16.8159	-15.46314	-1.352764	0.07455062	0.7748468	0.281225	9.297671	9.468486
29900	-16.37122	-15.36341	-1.007816	0.06430274	0.7416871	0.2475635	10.77943	9.968506
29910	-17.62547	-16.04967	-1.575808	0.07500749	0.7761433	0.3481051	9.24104	9.665615
29920	-17.30165	-15.75895	-1.542703	0.08148292	0.7931323	0.2935333	8.506656	9.551882
29930	-18.02979	-16.37646	-1.653331	0.08689772	0.8055809	0.2922817	7.976586	9.537408
29940	-17.38505	-15.78583	-1.599221	0.08497663	0.8013297	0.2884072	8.156916	9.424854
29950	-17.42463	-15.66173	-1.762897	0.08845296	0.8088982	0.3155387	7.836337	9.173849
29960	-20.8992	-19.57036	-1.328837	0.08681137	0.8053935	0.2116759	7.984521	8.919509
29970	-18.40425	-16.05925	-2.345006	0.1129014	0.8496498	0.336163	6.139405	8.838688
29980	-16.9753	-15.85889	-1.116413	0.06296486	0.7367013	0.283909	11.00848	9.718807
29990	-18.42343	-16.49407	-1.929363	0.08688922	0.8055625	0.3852644	7.977367	9.162563
30000	-18.04488	-16.21257	-1.832307	0.09533072	0.8223595	0.2922898	7.270974	8.837845
30010	-17.03812	-15.62234	-1.415781	0.0761373	0.7792912	0.2896008	9.103911	9.335326
30020	-17.01966	-16.10976	-0.9098939	0.06114128	0.7296232	0.2400462	11.33681	9.8312
30030	-19.07393	-17.86262	-1.21131	0.08017612	0.7899008	0.2166598	8.645307	9.605814
30040	-18.06493	-16.74405	-1.320876	0.07528363	0.7769204	0.2681946	9.207143	9.993583
30050	-16.68745	-15.44041	-1.247039	0.06985862	0.7606874	0.279498	9.922142	9.605992
30060	-21.18905	-19.36307	-1.825977	0.07009896	0.7614521	0.4961272	9.888123	9.682372
30070	-16.8379	-15.91688	-0.9210186	0.05778348	0.715672	0.2606578	11.99559	9.983452
30080	-21.03237	-19.51222	-1.520148	0.05897987	0.7207855	0.4626404	11.75227	9.756289
30090	-19.95585	-16.63695	-3.318898	0.1487206	0.8857306	0.4162997	4.660735	8.575622
30100	-18.49036	-16.8719	-1.618456	0.07362671	0.7721819	0.3740737	9.414343	9.270704
30110	-17.9133	-15.95871	-1.954593	0.09303921	0.8180809	0.3467685	7.450054	8.997147
30120	-18.47961	-17.03125	-1.448357	0.08784614	0.8076167	0.2333682	7.890468	9.156704
30130	-18.33744	-16.84653	-1.490916	0.08551191	0.8025318	0.2558802	8.105855	9.542662
30140	-17.67036	-16.39769	-1.272666	0.06251907	0.7350017	0.3350791	11.08697	9.737548
30150	-17.29605	-16.14543	-1.150618	0.07017434	0.761691	0.2521123	9.877502	9.42917
30160	-17.91663	-16.19639	-1.720246	0.08527958	0.8020118	0.3234256	8.127939	8.95455
30170	-17.82778	-16.13339	-1.694387	0.08559872	0.8027255	0.3130422	8.097635	8.958051
30180	-17.22786	-16.07399	-1.153866	0.07352739	0.771892	0.2355612	9.427061	9.708091
30190	-18.93859	-17.61256	-1.326027	0.06465375	0.7429672	0.3377918	10.72091	9.276298
30200	-18.1472	-16.98276	-1.164438	0.06442443	0.7421321	0.288792	10.75907	9.384826
30210	-16.96874	-15.65156	-1.317184	0.06687646	0.7508157	0.3193927	10.36459	9.846475
30220	-18.78959	-16.69003	-2.099561	0.09661767	0.8246786	0.3715526	7.174125	8.71894
30230	-16.73619	-15.44708	-1.289107	0.06811573	0.7550062	0.3024894	10.17602	9.777814
30240	-16.53806	-15.59678	-0.9412734	0.06340819	0.7383724	0.2360649	10.93151	9.950254
30250	-21.55184	-20.21316	-1.338686	0.0760894	0.7791594	0.2683856	9.109642	8.682199
30260	-20.60446	-19.45469	-1.149775	0.05607999	0.7081019	0.339717	12.35997	9.342384
30270	-19.09674	-17.55298	-1.543755	0.09229149	0.8166418	0.2336177	7.510413	9.231644
30280	-18.17203	-16.42545	-1.746573	0.08099184	0.791929	0.3636827	8.558235	9.607065
30290	-21.30862	-20.34003	-0.9685984	0.07113382	0.7646942	0.2059214	9.74427	9.153051
30300	-17.69052	-15.95351	-1.737004	0.08704067	0.8058904	0.3168274	7.963486	9.433504
30310	-18.50799	-16.26506	-2.242928	0.1115161	0.847799	0.3125965	6.215669	8.701425
30320	-19.09597	-17.62191	-1.474063	0.06271721	0.7357595	0.4081193	11.05195	9.922965
30330	-19.20622	-16.61514	-2.591076	0.1155014	0.853007	0.4068701	6.001203	8.884055
30340	-17.06219	-15.8695	-1.192695	0.06439363	0.7420196	0.297263	10.76422	9.668871
30350	-21.57611	-19.24765	-2.328455	0.1025903	0.8347187	0.4115152	6.75646	8.215329
30360	-22.03375	-20.19294	-1.840814	0.08464247	0.8005723	0.3698349	8.189118	8.315701
30370	-16.36513	-15.34523	-1.019906	0.06431554	0.7417339	0.2505067	10.77729	9.947974
30380	-16.66502	-15.42279	-1.242231	0.07082412	0.7637324	0.2725165	9.78688	9.848162
30390	-17.69436	-16.75454	-0.9398274	0.05756816	0.7147341	0.2668232	12.04046	9.791351
30400	-17.52874	-16.5674	-0.9613397	0.06181526	0.7322782	0.2491301	11.21321	9.661299
30410	-18.03563	-16.56517	-1.470458	0.07706219	0.7818077	0.2999316	8.994647	9.939347
30420	-16.67121	-15.54336	-1.127857	0.06252085	0.7350085	0.2898953	11.08666	9.878224
30430	-19.99916	-17.87412	-2.125041	0.09688106	0.8251461	0.3790173	7.15462	8.468854
30440	-17.47086	-15.90259	-1.568267	0.07753109	0.7830632	0.3274753	8.940248	9.267328
30450	-18.93304	-17.0203	-1.912741	0.08319522	0.7972279	0.4098105	8.331575	9.380778
30460	-21.03751	-18.08272	-2.95479	0.1219471	0.8607274	0.5105201	5.683999	8.750329
30470	-18.27827	-16.13936	-2.138913	0.09892221	0.828689	0.3680211	7.006993	8.983663
30480	-16.67642	-15.53311	-1.143312	0.06639388	0.7491487	0.2711817	10.43993	9.685385
30490	-17.88833	-16.53775	-1.350586	0.06384959	0.7400174	0.3521487	10.85594	9.736845
30500	-19.258	-16.43965	-2.818354	0.1288537	0.8681587	0.3846895	5.379335	8.777343
30510	-17.0899	-15.64098	-1.448916	0.07292202	0.7701101	0.3204951	9.505321	9.581024
30520	-20.10406	-17.30078	-2.803275	0.1389742	0.8777318	0.3056989	4.987596	8.544417
30530	-19.11506	-16.83591	-2.279151	0.1026214	0.8347681	0.3914593	6.754411	9.204045
30540	-17.72283	-16.56618	-1.156648	0.07486757	0.7757477	0.2295944	9.25831	9.391688
30550	-19.28933	-17.2346	-2.05473	0.08797046	0.8078806	0.4268161	7.879318	9.179801
30560	-18.39555	-17.41547	-0.9800788	0.07176852	0.766643	0.2055124	9.658095	9.605862
30570	-17.35042	-15.64392	-1.706502	0.0862385	0.8041417	0.3125852	8.037561	9.174992
30580	-21.59719	-18.57811	-3.019071	0.1239323	0.8629467	0.5219572	5.592952	8.430359
30590	-20.53764	-18.52691	-2.010724	0.08364745	0.7982842	0.4476812	8.286531	9.808716
30600	-16.8709	-15.87065	-1.000252	0.06667476	0.7501214	0.2336372	10.39594	9.752155
30610	-17.91967	-16.95514	-0.9645289	0.07010081	0.7614579	0.2096303	9.887862	9.797812
30620	-19.03753	-16.46535	-2.572183	0.116925	0.8547837	0.3873745	5.928136	8.904418
30630	-18.21584	-16.75961	-1.456225	0.06846767	0.756173	0.3548504	10.12372	9.408699
30640	-19.13569	-17.2301	-1.905594	0.0896114	0.8113	0.355099	7.735034	9.639702
30650	-17.49099	-16.32934	-1.161645	0.06920078	0.7585715	0.2602286	10.01647	9.386235
30660	-17.10556	-16.02897	-1.076589	0.06954962	0.7596977	0.2372469	9.966225	9.579312
30670	-17.70121	-16.74737	-0.9538398	0.06544866	0.7458246	0.2289205	10.5907	9.591466
30680	-18.48538	-16.32646	-2.158921	0.0981392	0.8273464	0.3817493	7.062898	8.952808
30690	-17.48149	-15.86782	-1.613665	0.07788919	0.7840131	0.3400908	8.899144	9.42803
30700	-17.65083	-16.56398	-1.086852	0.06394322	0.740364	0.2699757	10.84004	9.510303
