Iteration	Posterior	Likelihood	Prior	alpha	is_BM	is_OU	p_th	sigma2	t_half	theta
2650	-18.11103	-15.91883	-2.192198	0.08350523	0	1	0.7979532	0.2691922	8.300644	9.458092
2660	-18.46481	-15.93417	-2.530641	0.0926746	0	1	0.8173819	0.3108454	7.479365	8.917799
2670	-19.56071	-17.05268	-2.508034	0.08452265	0	1	0.8002994	0.3612869	8.200727	9.728578
2680	-17.90039	-15.71296	-2.18743	0.07701119	0	1	0.7816703	0.3074957	9.000603	9.295072
2690	-22.15022	-19.21598	-2.934241	0.08839762	0	1	0.808782	0.5096134	7.841243	9.507953
2700	-19.49781	-16.23145	-3.26636	0.1213437	0	1	0.8600388	0.3530663	5.712262	8.655305
2710	-18.36397	-16.4061	-1.957873	0.07018333	0	1	0.7617194	0.2825319	9.876237	9.289549
2720	-18.03369	-15.97732	-2.056362	0.06616755	0	1	0.7483599	0.3395072	10.47564	9.928628
2730	-19.8458	-18.2116	-1.634205	0.06849303	0	1	0.7562567	0.211874	10.11997	9.403519
2740	-21.88522	-19.60232	-2.282897	0.06098709	0	1	0.7290092	0.4753062	11.36547	9.721241
2750	-22.78947	-18.45452	-4.33495	0.1567084	0	1	0.8915487	0.4853202	4.423166	8.971298
2760	-17.54655	-15.49622	-2.050331	0.07634956	0	1	0.7798735	0.2718912	9.078601	9.452691
2770	-18.29427	-16.28396	-2.010304	0.07895563	0	1	0.7867964	0.2471696	8.778946	9.627302
2780	-20.48483	-17.40373	-3.081096	0.1225588	0	1	0.8614188	0.2858901	5.655628	8.884146
2790	-18.03242	-15.99881	-2.033608	0.07402783	0	1	0.773346	0.2808853	9.363332	9.27052
2800	-20.63296	-17.83143	-2.801534	0.1079084	0	1	0.8427631	0.2949863	6.42348	8.470046
2810	-18.41191	-16.12494	-2.286967	0.08942636	0	1	0.8109202	0.2610074	7.751039	9.186457
2820	-17.58171	-15.68711	-1.894593	0.0686269	0	1	0.7566976	0.2741126	10.10023	9.541551
2830	-17.93282	-15.79825	-2.134568	0.07195765	0	1	0.767218	0.3246783	9.63271	9.844367
2840	-17.57141	-15.60825	-1.96316	0.06513803	0	1	0.7447148	0.3161256	10.64121	9.967544
2850	-18.61428	-16.37864	-2.235638	0.07239086	0	1	0.7685254	0.3559223	9.575065	9.90187
2860	-22.36608	-17.83648	-4.529591	0.162137	0	1	0.8951771	0.5254498	4.27507	8.688407
2870	-23.72247	-18.88273	-4.839734	0.1829214	0	1	0.9070828	0.4609796	3.789317	8.06883
2880	-18.65067	-16.73695	-1.913723	0.0657234	0	1	0.7467989	0.2971629	10.54643	9.377171
2890	-19.44143	-16.22267	-3.218761	0.1183676	0	1	0.8565414	0.3586014	5.855888	8.844983
2900	-20.04872	-17.5335	-2.515217	0.08512831	0	1	0.8016718	0.3592446	8.142382	9.818365
2910	-18.97658	-16.12016	-2.856423	0.1076798	0	1	0.8424331	0.3131454	6.437115	8.966995
2920	-17.74147	-15.70716	-2.034312	0.06797785	0	1	0.7545463	0.3195873	10.19666	9.710499
2930	-17.88384	-15.93497	-1.948877	0.07543234	0	1	0.7773367	0.250488	9.188992	9.716621
2940	-26.12805	-21.23555	-4.892497	0.1784292	0	1	0.9047441	0.5345592	3.884719	7.803739
2950	-17.91792	-15.67381	-2.244114	0.07785272	0	1	0.7839167	0.3196696	8.903314	9.357323
2960	-19.34306	-16.58592	-2.757133	0.1083541	0	1	0.8434028	0.2795188	6.397058	8.795888
2970	-19.94973	-16.36883	-3.580894	0.132703	0	1	0.8719698	0.3799908	5.223298	8.672784
2980	-22.44256	-17.37948	-5.063073	0.1926418	0	1	0.9117705	0.4689169	3.598113	8.315279
2990	-20.9053	-17.47618	-3.429124	0.1156392	0	1	0.8531809	0.4689376	5.99405	8.784947
3000	-17.43785	-15.4315	-2.006346	0.06957895	0	1	0.759792	0.3003923	9.962024	9.713881
3010	-17.6778	-15.70843	-1.969369	0.06539022	0	1	0.7456164	0.3163966	10.60017	9.806207
3020	-20.46297	-16.9531	-3.509866	0.1371023	0	1	0.8760665	0.3223911	5.055692	8.514376
3030	-18.61353	-16.11299	-2.500544	0.09578672	0	1	0.8231879	0.2823534	7.23636	9.15718
3040	-20.08418	-17.96262	-2.121561	0.08039771	0	1	0.7904554	0.2679312	8.621479	8.827564
3050	-17.52422	-15.4335	-2.090723	0.07636968	0	1	0.7799285	0.2829774	9.076208	9.479418
3060	-22.94946	-20.97531	-1.97415	0.05992751	0	1	0.7247222	0.3569858	11.56643	8.891726
3070	-17.47074	-15.52464	-1.946097	0.06523682	0	1	0.7450687	0.3101263	10.62509	9.999491
3080	-19.91946	-17.25576	-2.6637	0.08441819	0	1	0.8000608	0.4230774	8.210875	9.209328
3090	-19.0508	-16.51864	-2.532154	0.1000712	0	1	0.830623	0.2660946	6.926539	8.931255
3100	-18.64486	-16.71096	-1.933906	0.07910829	0	1	0.7871894	0.2282489	8.762005	9.512578
3110	-18.7655	-16.07819	-2.68731	0.09847577	0	1	0.8279259	0.3214571	7.038759	8.803951
3120	-20.01974	-16.97402	-3.045717	0.1103896	0	1	0.8462607	0.3572584	6.279099	8.486618
3130	-19.02773	-16.40914	-2.618596	0.1023788	0	1	0.8343822	0.2762558	6.770417	9.003979
3140	-17.86661	-16.15895	-1.707661	0.06625841	0	1	0.7486771	0.2390962	10.46127	9.622317
3150	-19.79996	-16.91105	-2.888912	0.1040488	0	1	0.8370034	0.3493962	6.661751	8.547055
3160	-20.48366	-18.13747	-2.34619	0.06761029	0	1	0.7533126	0.4399709	10.2521	9.943001
3170	-19.11626	-16.62911	-2.487144	0.09315551	0	1	0.8183028	0.2945925	7.440753	9.408893
3180	-22.82026	-17.24761	-5.572648	0.2153795	0	1	0.9210842	0.4817902	3.21826	8.560822
3190	-19.09884	-16.63989	-2.458957	0.09296638	0	1	0.8179417	0.2875566	7.45589	8.777039
3200	-19.43647	-16.97841	-2.458056	0.08480995	0	1	0.8009526	0.3415854	8.172946	8.796612
3210	-18.30907	-16.00203	-2.307046	0.07829315	0	1	0.7850753	0.3372667	8.853229	9.652479
3220	-17.64202	-15.74763	-1.894391	0.06559558	0	1	0.7463465	0.2922651	10.56698	9.647316
3230	-20.89734	-18.85477	-2.042578	0.08099439	0	1	0.7919352	0.2444684	8.557965	8.822717
3240	-18.4374	-16.35755	-2.079848	0.06681685	0	1	0.7506109	0.3428191	10.37384	9.578842
3250	-19.95412	-16.85867	-3.095457	0.1166763	0	1	0.8544764	0.3285848	5.94077	8.498865
3260	-17.75242	-15.94052	-1.811896	0.06354644	0	1	0.7388896	0.2810825	10.90773	9.665192
3270	-20.80609	-18.28549	-2.520595	0.0743307	0	1	0.7742177	0.4541858	9.325181	9.768014
3280	-17.94801	-15.88942	-2.058587	0.06689637	0	1	0.750884	0.3350416	10.36151	9.916393
3290	-18.95001	-16.35211	-2.597908	0.09414369	0	1	0.8201675	0.3222694	7.362652	9.358799
3300	-20.40829	-17.14667	-3.261616	0.1164516	0	1	0.8541977	0.3898345	5.952232	8.433756
3310	-20.22978	-18.49969	-1.730092	0.06743357	0	1	0.7527154	0.2384977	10.27896	9.214309
3320	-21.35513	-17.58659	-3.768538	0.1478715	0	1	0.8850754	0.3322596	4.687498	8.372419
3330	-19.69038	-16.41579	-3.274585	0.1240371	0	1	0.863062	0.3362072	5.588223	8.832759
3340	-18.94193	-17.29272	-1.649214	0.06583802	0	1	0.7472034	0.2275431	10.52807	9.492817
3350	-19.73228	-17.76059	-1.971694	0.05874389	0	1	0.7197898	0.3651676	11.79948	9.648999
3360	-24.83434	-21.60514	-3.229195	0.09580622	0	1	0.8232232	0.5848736	7.234887	8.253939
3370	-19.15549	-16.32037	-2.835127	0.09957422	0	1	0.8297916	0.3640792	6.961111	8.780038
3380	-17.9996	-15.74024	-2.259355	0.08089358	0	1	0.7916866	0.3042963	8.56863	9.181937
3390	-20.40224	-16.63797	-3.764263	0.1371897	0	1	0.8761453	0.4150123	5.052472	8.561025
3400	-22.43343	-19.30409	-3.129349	0.1040836	0	1	0.8370571	0.4440359	6.659525	9.595898
3410	-19.20727	-16.36796	-2.839311	0.1025517	0	1	0.8346574	0.3432209	6.759004	9.176061
3420	-18.24301	-16.45684	-1.78617	0.05981757	0	1	0.7242705	0.2965005	11.58769	9.725315
3430	-18.10033	-15.75936	-2.340963	0.08606226	0	1	0.8037535	0.2958731	8.05402	9.387738
3440	-18.67984	-16.14169	-2.538153	0.08964607	0	1	0.811371	0.333977	7.732042	8.908934
3450	-18.49761	-16.57467	-1.922941	0.05953846	0	1	0.723118	0.3419769	11.64201	9.898569
3460	-17.75405	-15.63391	-2.120135	0.07184332	0	1	0.7668707	0.3208035	9.64804	9.689964
3470	-22.95209	-20.58774	-2.364349	0.06666612	0	1	0.7500916	0.4571	10.39729	8.840723
3480	-18.87601	-16.98012	-1.895889	0.05775481	0	1	0.7155474	0.3456892	12.00155	9.874586
3490	-17.78419	-15.65951	-2.124677	0.07214233	0	1	0.767777	0.3202254	9.608051	9.759341
3500	-19.20795	-16.77641	-2.431532	0.07757868	0	1	0.7831899	0.3878123	8.934764	9.638572
3510	-19.29512	-16.44982	-2.845296	0.1083015	0	1	0.8433276	0.3056213	6.40016	9.044672
3520	-18.57175	-16.3688	-2.202955	0.07006381	0	1	0.7613405	0.3619151	9.893084	9.867167
3530	-20.91961	-19.57656	-1.343055	0.0514421	0	1	0.6856105	0.2273887	13.47432	9.912646
3540	-19.42571	-16.25748	-3.168226	0.1198744	0	1	0.8583333	0.3302011	5.78228	8.815025
3550	-18.16699	-16.07806	-2.088928	0.08178475	0	1	0.7938655	0.2518073	8.475262	9.454578
3560	-22.55966	-18.93525	-3.624409	0.1182763	0	1	0.8564314	0.5390438	5.860409	8.492564
3570	-18.11171	-16.31993	-1.791789	0.072136	0	1	0.7677579	0.2295847	9.608894	9.516345
3580	-17.43121	-15.70246	-1.728749	0.06754792	0	1	0.7531021	0.2376004	10.26156	9.776276
3590	-17.83545	-16.08264	-1.75281	0.05875836	0	1	0.719851	0.2932912	11.79657	9.888429
3600	-17.94986	-15.63246	-2.317398	0.08123643	0	1	0.79253	0.3201438	8.532467	9.350261
3610	-20.9572	-16.73083	-4.226366	0.1623728	0	1	0.8953292	0.3860729	4.268861	8.551701
3620	-20.19948	-17.20195	-2.997537	0.120098	0	1	0.8585956	0.2770689	5.771511	8.734827
3630	-22.3812	-17.14212	-5.239086	0.2054007	0	1	0.9172505	0.4265354	3.374609	8.484397
3640	-23.53038	-19.9135	-3.616882	0.129895	0	1	0.8692116	0.4181001	5.336212	9.34927
3650	-19.31293	-16.80382	-2.509111	0.1004383	0	1	0.831232	0.2580157	6.901225	8.999211
3660	-18.00176	-15.83296	-2.168801	0.07245621	0	1	0.7687215	0.3324498	9.566429	9.761866
3670	-17.89191	-16.31923	-1.57268	0.05907195	0	1	0.7211724	0.243321	11.73395	9.867649
3680	-19.83895	-16.33286	-3.506087	0.1297976	0	1	0.8691139	0.3750248	5.340215	8.639673
3690	-17.50183	-15.61477	-1.887066	0.07259049	0	1	0.7691233	0.2501109	9.548732	9.617659
3700	-22.14874	-20.51172	-1.637019	0.07622643	0	1	0.779536	0.1803146	9.093265	9.56334
3710	-20.74672	-18.23274	-2.513983	0.1037591	0	1	0.8365545	0.2416342	6.680351	9.091933
3720	-17.11835	-15.38123	-1.737116	0.06302581	0	1	0.7369322	0.2637276	10.99783	9.904206
3730	-19.95635	-17.06283	-2.893519	0.09652889	0	1	0.8245205	0.4117374	7.180723	8.779258
3740	-18.94364	-17.03043	-1.913208	0.07955527	0	1	0.7883323	0.2214626	8.712775	9.373268
3750	-21.21341	-17.97178	-3.241628	0.1154201	0	1	0.8529044	0.3905759	6.005427	9.26928
3760	-19.64668	-17.98714	-1.65954	0.07220436	0	1	0.7679642	0.2008528	9.599796	9.517097
3770	-20.7171	-18.25556	-2.461545	0.08797468	0	1	0.8078895	0.3205158	7.878939	8.545841
3780	-17.73882	-15.86248	-1.876335	0.07132013	0	1	0.7652693	0.2542022	9.718815	9.939807
3790	-22.48378	-20.52113	-1.962644	0.05219811	0	1	0.6894771	0.4158016	13.27916	9.514755
3800	-21.00396	-18.15473	-2.849224	0.08866668	0	1	0.8093456	0.4654136	7.817448	8.95111
3810	-19.07265	-16.26804	-2.804617	0.1003418	0	1	0.8310723	0.3474337	6.907863	9.181144
3820	-17.69661	-15.7344	-1.96221	0.06410737	0	1	0.7409696	0.3228086	10.81229	9.972567
3830	-17.71148	-15.58914	-2.122334	0.07285487	0	1	0.7699108	0.3146819	9.514082	9.722653
3840	-17.36338	-15.44271	-1.920672	0.06795037	0	1	0.7544544	0.2854234	10.20079	9.677055
3850	-17.39317	-15.57194	-1.821221	0.06843503	0	1	0.7560652	0.2557597	10.12854	9.646978
3860	-18.37214	-16.28011	-2.092033	0.07902394	0	1	0.7869724	0.2678303	8.771357	9.73867
3870	-17.90288	-15.86144	-2.041432	0.07781579	0	1	0.783819	0.2612271	8.907539	9.288585
3880	-20.45237	-18.02593	-2.426443	0.07221773	0	1	0.7680045	0.4323311	9.598019	9.344047
3890	-17.71852	-15.69764	-2.020883	0.07727813	0	1	0.7823875	0.2588502	8.969513	9.398854
3900	-19.22594	-16.18972	-3.036218	0.1142395	0	1	0.8513962	0.32612	6.067491	8.889188
3910	-17.82575	-15.841	-1.984747	0.07331664	0	1	0.7712745	0.2715583	9.454159	9.352338
3920	-18.27686	-16.24213	-2.034728	0.07555969	0	1	0.7776922	0.2722063	9.173504	9.189699
3930	-19.32878	-17.3089	-2.019879	0.06000783	0	1	0.7250514	0.3730533	11.55095	9.799908
3940	-19.41031	-17.01772	-2.392586	0.08536676	0	1	0.8022072	0.3161804	8.119638	9.73365
3950	-17.97901	-15.63157	-2.347435	0.08542557	0	1	0.8023389	0.3018448	8.114048	9.167717
3960	-20.8919	-19.27531	-1.616593	0.07172089	0	1	0.7664978	0.1943935	9.664509	9.385878
3970	-19.03351	-16.59449	-2.439024	0.07880822	0	1	0.7864157	0.3806659	8.795367	9.573901
3980	-17.94535	-15.6722	-2.273158	0.08020023	0	1	0.7899613	0.3130986	8.642708	9.256301
3990	-19.74953	-16.39471	-3.354818	0.1215179	0	1	0.8602382	0.3842982	5.704075	8.630117
4000	-19.54225	-17.15332	-2.38893	0.07435279	0	1	0.774281	0.3979685	9.32241	9.331532
4010	-17.61716	-15.91778	-1.69938	0.06140348	0	1	0.7306616	0.262856	11.2884	9.787852
4020	-19.49662	-16.8997	-2.596913	0.08617588	0	1	0.8040039	0.3812556	8.043402	9.570052
4030	-18.70497	-16.25403	-2.450941	0.09549485	0	1	0.8226585	0.2703586	7.258477	8.955496
4040	-18.06845	-15.65755	-2.410893	0.0880361	0	1	0.8080196	0.3042884	7.873443	9.252749
4050	-18.43231	-15.82354	-2.608768	0.09516181	0	1	0.8220507	0.3188254	7.28388	8.953013
4060	-18.51685	-16.93595	-1.580904	0.05383467	0	1	0.6975729	0.2741677	12.87548	9.975724
4070	-23.45747	-21.05655	-2.400911	0.07513504	0	1	0.7765029	0.3961347	9.225352	8.378387
4080	-20.44584	-16.54434	-3.901505	0.1464474	0	1	0.8839595	0.3911545	4.733079	8.638209
4090	-19.11079	-16.0649	-3.045892	0.1132375	0	1	0.8500923	0.3363664	6.121178	8.835552
4100	-18.80251	-16.70423	-2.098277	0.07078405	0	1	0.7636074	0.3210022	9.79242	9.211117
4110	-20.83716	-16.78728	-4.049884	0.1556056	0	1	0.8907809	0.3735848	4.454513	8.659065
4120	-19.45549	-17.36386	-2.09163	0.06737765	0	1	0.7525259	0.3427787	10.28749	9.227732
4130	-17.68011	-15.7446	-1.935509	0.06356174	0	1	0.7389467	0.3179635	10.9051	9.900151
4140	-19.54647	-16.99671	-2.549768	0.1022762	0	1	0.8342185	0.2584435	6.77721	8.836106
4150	-20.38774	-18.76037	-1.627368	0.06310275	0	1	0.7372231	0.2359303	10.98442	9.352653
4160	-18.50283	-16.1112	-2.391629	0.08464164	0	1	0.8005704	0.3207758	8.189198	9.553106
4170	-17.93862	-15.764	-2.174624	0.07555812	0	1	0.7776878	0.3130894	9.173695	9.753744
4180	-19.77052	-16.46564	-3.304882	0.1202467	0	1	0.8587694	0.3755744	5.764375	8.904536
4190	-17.43389	-15.47181	-1.962082	0.06657639	0	1	0.7497815	0.3062922	10.41131	9.924208
4200	-18.12141	-15.6764	-2.445009	0.08711952	0	1	0.8060607	0.3210323	7.956279	9.200698
4210	-18.41993	-16.28125	-2.138677	0.07436566	0	1	0.7743179	0.3097751	9.320797	9.184302
4220	-17.35752	-15.41447	-1.943052	0.07242398	0	1	0.7686248	0.2654493	9.570686	9.685531
4230	-18.91321	-16.21423	-2.698976	0.1010363	0	1	0.8322152	0.3080291	6.860375	9.145997
4240	-18.25086	-15.89594	-2.354916	0.08297811	0	1	0.7967171	0.3203228	8.353374	9.528834
4250	-19.32992	-16.21325	-3.116671	0.1177168	0	1	0.8557537	0.3283009	5.888261	8.829226
4260	-19.29595	-16.77839	-2.517563	0.09551034	0	1	0.8226867	0.2888893	7.2573	8.723111
4270	-19.41551	-16.40707	-3.008438	0.1131612	0	1	0.8499921	0.3245265	6.125307	8.987968
4280	-20.5586	-17.92175	-2.636844	0.08086444	0	1	0.7916146	0.4441264	8.571718	9.603385
4290	-18.30291	-16.35189	-1.951019	0.07002918	0	1	0.7612305	0.2815213	9.897976	9.307486
4300	-17.15212	-15.33384	-1.818285	0.06571376	0	1	0.7467648	0.2701689	10.54798	9.819126
4310	-18.28407	-16.21849	-2.06558	0.08114951	0	1	0.7923167	0.2493347	8.541607	9.519784
4320	-19.26739	-17.21805	-2.049342	0.0615547	0	1	0.7312573	0.3718011	11.26067	9.726684
4330	-18.79855	-16.37256	-2.425984	0.07977245	0	1	0.7888835	0.3681247	8.689055	9.255438
4340	-18.10793	-15.96332	-2.144609	0.08235386	0	1	0.7952347	0.2630302	8.416694	9.485274
4350	-18.6716	-17.11846	-1.553147	0.05701925	0	1	0.7123188	0.2492375	12.15637	9.802737
4360	-18.90223	-17.14624	-1.755988	0.06814351	0	1	0.7550986	0.2410949	10.17187	9.356407
4370	-21.38258	-19.18897	-2.193611	0.06120818	0	1	0.7298888	0.4326725	11.32442	9.433529
4380	-19.01953	-16.39097	-2.628559	0.08866597	0	1	0.8093442	0.3732604	7.817511	9.339864
4390	-17.77344	-15.6271	-2.146343	0.07681227	0	1	0.7811329	0.296366	9.023912	9.320303
4400	-18.01824	-16.26286	-1.755384	0.07125631	0	1	0.7650726	0.2255482	9.727519	9.639197
4410	-18.06125	-16.39286	-1.668388	0.06375222	0	1	0.7396561	0.2424448	10.87252	9.642864
4420	-18.91727	-16.34856	-2.56871	0.0948607	0	1	0.8214977	0.3082696	7.307001	8.773995
4430	-19.6904	-17.54175	-2.148655	0.06390827	0	1	0.7402347	0.3906178	10.84597	9.604236
4440	-18.04349	-16.01887	-2.024617	0.07339431	0	1	0.7715025	0.2821385	9.444155	9.281384
4450	-17.92324	-15.7672	-2.156047	0.07783814	0	1	0.7838781	0.2928119	8.904981	9.234257
4460	-18.55347	-16.80057	-1.752897	0.06739462	0	1	0.7525835	0.244201	10.2849	9.422124
4470	-18.31172	-15.98231	-2.329407	0.08125786	0	1	0.7925824	0.3238643	8.530217	9.609171
4480	-17.81641	-15.61285	-2.203561	0.07679437	0	1	0.7810844	0.3139372	9.026016	9.603502
4490	-18.13484	-16.16406	-1.970789	0.07418519	0	1	0.7737997	0.2629037	9.343471	9.270835
4500	-18.07503	-16.22957	-1.845457	0.07278412	0	1	0.7697006	0.2389338	9.52333	9.427113
4510	-20.63258	-17.42006	-3.21252	0.1087241	0	1	0.8439299	0.4372938	6.375287	8.576798
4520	-17.38747	-15.59595	-1.791519	0.06887831	0	1	0.7575218	0.2459505	10.06336	9.905847
4530	-17.63253	-16.04883	-1.583704	0.05749255	0	1	0.7144036	0.2544031	12.0563	9.978243
4540	-20.45377	-18.38726	-2.066511	0.05738962	0	1	0.7139524	0.4131915	12.07792	9.888663
4550	-19.21011	-16.65748	-2.552625	0.1009161	0	1	0.8320183	0.2667725	6.868552	9.059608
4560	-17.62131	-15.67556	-1.945753	0.07468902	0	1	0.775241	0.2536766	9.280443	9.491919
4570	-17.33854	-15.35128	-1.987252	0.07025193	0	1	0.7619364	0.2905322	9.866593	9.738472
4580	-17.69299	-15.51385	-2.179138	0.07650875	0	1	0.7803083	0.3082254	9.059712	9.488774
4590	-17.77925	-15.55701	-2.222243	0.07912943	0	1	0.7872437	0.3043947	8.759663	9.517937
4600	-17.49835	-15.51032	-1.988033	0.06735439	0	1	0.752447	0.3091979	10.29105	9.837004
4610	-17.08885	-15.25488	-1.833971	0.06451789	0	1	0.7424731	0.2814936	10.74349	9.992837
4620	-22.28761	-19.48761	-2.800001	0.08323256	0	1	0.7973155	0.497211	8.327836	9.827436
4630	-18.01698	-15.98025	-2.036727	0.07387762	0	1	0.7729114	0.2826623	9.382371	9.277374
4640	-17.15662	-15.30154	-1.855085	0.06523048	0	1	0.745046	0.2831857	10.62612	9.893267
4650	-18.27662	-16.09893	-2.177693	0.07046745	0	1	0.7626158	0.3498773	9.836416	9.719091
4660	-19.68874	-16.57583	-3.112912	0.1138132	0	1	0.8508442	0.3553153	6.090217	9.042131
4670	-18.78589	-16.68362	-2.102275	0.06443103	0	1	0.7421563	0.3688009	10.75797	9.838167
4680	-18.78633	-16.44593	-2.340398	0.07587207	0	1	0.7785596	0.367088	9.135736	9.716422
4690	-19.32525	-16.48893	-2.836317	0.1071461	0	1	0.8416572	0.3104074	6.469176	9.091836
4700	-22.15553	-17.26044	-4.895097	0.1831264	0	1	0.9071868	0.4851062	3.785076	8.391539
4710	-20.61575	-18.03103	-2.584715	0.08155726	0	1	0.7933134	0.4154155	8.498902	8.828626
4720	-20.37023	-17.63248	-2.737752	0.1012692	0	1	0.832595	0.3186295	6.8446	8.480417
4730	-20.12482	-17.06763	-3.05719	0.1022589	0	1	0.8341908	0.4294334	6.778357	9.040995
4740	-20.27072	-17.24503	-3.025694	0.1099127	0	1	0.8456003	0.353738	6.306343	8.44159
4750	-18.51826	-16.2238	-2.294453	0.0796298	0	1	0.7885217	0.3237324	8.70462	9.745508
4760	-19.42139	-16.59002	-2.831377	0.09585026	0	1	0.8233028	0.3925422	7.231563	9.176173
4770	-19.9968	-16.62434	-3.372465	0.1190989	0	1	0.8574166	0.4117421	5.819931	8.677944
4780	-17.9781	-15.9718	-2.0063	0.06485121	0	1	0.7436824	0.3320766	10.68827	9.817965
4790	-18.87277	-16.04803	-2.824732	0.104396	0	1	0.8375383	0.3252706	6.639593	9.033728
4800	-18.11308	-15.87165	-2.241436	0.07726127	0	1	0.7823424	0.3228412	8.97147	9.267841
4810	-18.85028	-16.05423	-2.796049	0.1019958	0	1	0.8337695	0.3325894	6.795842	8.788017
4820	-18.74848	-16.5325	-2.215981	0.07428012	0	1	0.7740725	0.3352797	9.33153	9.168971
4830	-20.53678	-17.72616	-2.810621	0.08902007	0	1	0.8100812	0.4444439	7.786414	9.391343
4840	-20.57104	-18.01103	-2.560007	0.1058276	0	1	0.8397081	0.2421495	6.549776	8.79822
4850	-20.31802	-17.40229	-2.915726	0.109649	0	1	0.8452328	0.3186787	6.321508	9.224261
4860	-18.49384	-16.27399	-2.219853	0.07343942	0	1	0.7716346	0.3426388	9.438354	9.916533
4870	-24.19157	-20.95966	-3.231913	0.1022145	0	1	0.8341199	0.5119011	6.7813	9.799722
4880	-19.09811	-16.13819	-2.959928	0.1062523	0	1	0.8403411	0.3579749	6.523595	8.772541
4890	-18.65688	-16.09868	-2.558201	0.08963394	0	1	0.8113461	0.3408281	7.733088	9.365354
4900	-19.45571	-16.73671	-2.719006	0.09108562	0	1	0.8142745	0.3881447	7.609842	9.365141
4910	-18.7974	-16.90331	-1.894098	0.06810538	0	1	0.7549717	0.2770256	10.17757	9.273193
4920	-22.15737	-17.54547	-4.611902	0.1837548	0	1	0.9075041	0.3606246	3.772131	8.570264
4930	-19.57796	-16.65444	-2.923526	0.1149506	0	1	0.8523082	0.2870005	6.029957	8.780076
4940	-19.01562	-16.7448	-2.270819	0.07404033	0	1	0.7733821	0.3559861	9.361751	9.19096
4950	-18.46291	-15.82251	-2.640399	0.0943652	0	1	0.8205805	0.3346814	7.345369	9.083959
4960	-19.63334	-17.807	-1.826343	0.05824012	0	1	0.717643	0.3191611	11.90154	9.528103
4970	-17.96743	-16.1265	-1.840929	0.0724382	0	1	0.7686675	0.2396068	9.568807	9.460298
4980	-20.47963	-16.99723	-3.482401	0.1208245	0	1	0.8594407	0.4430648	5.736811	8.737249
4990	-18.70609	-16.37368	-2.332409	0.08909429	0	1	0.810235	0.2750732	7.779928	8.91729
5000	-19.46535	-17.14405	-2.321308	0.07106775	0	1	0.7644896	0.3987995	9.75333	9.545999
5010	-17.73291	-15.81967	-1.913233	0.06625351	0	1	0.74866	0.293695	10.46204	9.594958
5020	-17.97076	-16.05783	-1.912931	0.07445541	0	1	0.7745748	0.2467055	9.309561	9.381211
5030	-20.61878	-18.37272	-2.246068	0.08887952	0	1	0.8097893	0.2534721	7.798728	9.625692
5040	-19.92434	-17.49658	-2.427764	0.07960253	0	1	0.7884524	0.3701124	8.707603	9.964743
5050	-18.10339	-16.15673	-1.946656	0.0767387	0	1	0.7809336	0.2430992	9.032563	9.658523
5060	-20.51796	-17.33393	-3.184023	0.1069473	0	1	0.8413663	0.4413383	6.481204	9.073243
5070	-18.43148	-15.90838	-2.523103	0.0877985	0	1	0.8075154	0.3421426	7.89475	9.100202
5080	-17.96955	-16.41683	-1.552716	0.05961314	0	1	0.7234272	0.235788	11.62742	9.856761
5090	-19.52576	-16.87796	-2.647799	0.09738421	0	1	0.8260325	0.3162445	7.117655	9.385079
5100	-20.07841	-17.43436	-2.644051	0.09183467	0	1	0.8157518	0.3544364	7.547773	9.622343
5110	-18.11308	-16.40999	-1.703086	0.05816624	0	1	0.7173257	0.2825927	11.91666	9.820205
5120	-19.26257	-17.33227	-1.930295	0.07675821	0	1	0.7809865	0.2390553	9.030268	9.884914
5130	-18.05954	-16.05068	-2.008863	0.0664675	0	1	0.7494043	0.3217038	10.42836	9.595512
5140	-20.54318	-18.20038	-2.342796	0.09610525	0	1	0.8237622	0.2395235	7.212376	8.768303
5150	-17.52018	-15.47825	-2.041928	0.07570926	0	1	0.7781083	0.2733044	9.155381	9.609065
5160	-19.50335	-16.56269	-2.940661	0.1087569	0	1	0.8439765	0.332969	6.373364	9.11369
5170	-18.12	-15.82215	-2.297852	0.07804205	0	1	0.7844161	0.3359655	8.881715	9.397794
