Iteration	Replicate_ID	Posterior	Likelihood	Prior	sigma2
503	1	-13.232	-14.96936	1.737353	0.04399641
504	0	-13.02371	-14.89491	1.8712	0.03848469
505	1	-13.46571	-15.77878	2.313071	0.02473922
506	0	-16.04197	-17.07714	1.035175	0.08879106
507	1	-12.9904	-15.06939	2.07899	0.03126411
508	0	-13.11473	-14.91676	1.802022	0.04124124
509	1	-14.74305	-16.03436	1.29131	0.0687276
510	0	-13.0965	-14.91041	1.813906	0.04075405
511	1	-14.78132	-17.35184	2.570511	0.0191241
512	0	-13.24116	-15.47696	2.235798	0.02672671
513	1	-13.32863	-15.59752	2.268887	0.0258568
514	0	-13.91594	-15.41094	1.495003	0.05606199
515	1	-13.41088	-15.07067	1.659792	0.04754463
516	0	-12.98824	-14.8995	1.911254	0.0369737
517	1	-13.24918	-14.97824	1.729063	0.04436266
518	0	-13.01212	-14.8949	1.882785	0.03804143
519	1	-13.12002	-14.91872	1.798696	0.04137866
520	0	-13.1454	-14.9288	1.783404	0.04201625
521	1	-13.72974	-15.2797	1.549967	0.05306374
522	0	-13.0078	-14.8952	1.887403	0.03786616
523	1	-12.97057	-14.91135	1.940783	0.03589788
524	0	-13.11555	-15.29208	2.176525	0.02835877
525	1	-12.96007	-14.9316	1.971529	0.03481096
526	0	-14.37064	-15.74755	1.376914	0.06308903
527	1	-14.30242	-15.69594	1.39352	0.06205005
528	0	-13.56323	-15.90382	2.34059	0.0240677
529	1	-12.96735	-14.9154	1.948045	0.0356381
530	0	-13.28826	-14.99925	1.710994	0.04517152
531	1	-13.73944	-15.28641	1.546974	0.05322282
532	0	-12.97848	-14.90451	1.926027	0.03643151
533	1	-14.63281	-17.18159	2.548773	0.01954438
534	0	-12.98081	-14.90305	1.922239	0.03656977
535	1	-13.72285	-15.27495	1.552103	0.05295054
536	0	-13.19728	-15.41437	2.21709	0.02723141
537	1	-15.34406	-16.51051	1.166448	0.07786783
538	0	-14.24581	-16.73196	2.486152	0.0208074
539	1	-13.21001	-15.43271	2.222695	0.0270792
540	0	-13.5932	-15.94175	2.348545	0.02387702
541	1	-13.31575	-15.01461	1.698858	0.04572305
542	0	-13.68999	-15.25239	1.562403	0.05240794
543	1	-13.50447	-15.82881	2.324332	0.02446219
544	0	-12.97845	-14.90454	1.926092	0.03642913
545	1	-12.99731	-15.08462	2.08731	0.03100509
546	0	-13.33968	-15.61242	2.272749	0.02575714
547	1	-13.0491	-14.89793	1.848832	0.03935522
548	0	-12.96806	-15.01067	2.042606	0.03242258
549	1	-13.25388	-14.98072	1.726833	0.0444617
550	0	-13.39603	-15.06166	1.665627	0.04726802
551	1	-13.3247	-15.0197	1.694999	0.04589986
552	0	-13.39603	-15.06166	1.665627	0.04726802
553	1	-13.10922	-14.91477	1.805541	0.04109637
554	0	-13.07448	-15.22627	2.151788	0.02906901
555	1	-13.11554	-14.91705	1.801509	0.04126243
556	0	-13.40189	-15.0652	1.663315	0.04737744
557	1	-13.097	-15.26283	2.165831	0.02866367
558	0	-16.12147	-17.14239	1.02092	0.09006583
559	1	-12.98489	-15.05657	2.071684	0.03149336
560	0	-13.1349	-15.32188	2.186983	0.02806373
561	1	-13.66812	-15.23749	1.569369	0.05204412
562	0	-13.64325	-16.00462	2.361372	0.02357269
563	1	-13.24196	-15.47809	2.236125	0.02671796
564	0	-13.20169	-14.95427	1.752587	0.04333125
565	1	-12.98639	-14.90025	1.913854	0.03687768
566	0	-13.87402	-16.28862	2.414597	0.02235085
567	1	-13.39023	-15.05816	1.667931	0.04715924
568	0	-13.6562	-15.2294	1.573206	0.05184484
569	1	-13.94008	-15.4283	1.488219	0.05644358
570	0	-13.34988	-15.03424	1.684361	0.04639074
571	1	-14.10792	-16.56913	2.461207	0.02133297
572	0	-13.23086	-14.96877	1.737912	0.04397184
573	1	-15.11196	-16.32505	1.213091	0.07431923
574	0	-12.97886	-14.90426	1.925394	0.03645456
575	1	-13.20016	-15.41852	2.218369	0.02719659
576	0	-13.02796	-15.14529	2.117326	0.03008827
577	1	-13.06286	-15.20684	2.143979	0.0292969
578	0	-12.99774	-14.8967	1.898965	0.03743087
579	1	-12.98959	-14.899	1.909407	0.03704204
580	0	-14.60492	-15.92708	1.322164	0.06663949
581	1	-12.95875	-14.93784	1.979086	0.03454886
582	0	-14.22884	-15.64065	1.411815	0.06092512
583	1	-13.0602	-14.9002	1.840005	0.03970415
584	0	-13.58383	-15.92991	2.346079	0.02393595
585	1	-13.67212	-16.04066	2.368536	0.02340443
586	0	-13.12772	-14.92167	1.793947	0.04157561
587	1	-13.91797	-16.34181	2.423835	0.02214532
588	0	-14.29784	-15.69248	1.394647	0.06198011
589	1	-13.21869	-14.96263	1.743941	0.04370749
590	0	-13.7744	-16.16708	2.392677	0.02284617
591	1	-12.97326	-15.02646	2.053203	0.03208081
592	0	-12.95777	-14.95797	2.000201	0.03382703
593	1	-12.97772	-15.03865	2.060933	0.03183376
594	0	-13.43477	-15.7385	2.303733	0.02497131
595	1	-13.00639	-15.10357	2.097177	0.03070065
596	0	-13.64935	-15.22477	1.575421	0.05173013
597	1	-13.10913	-15.28203	2.172901	0.02846171
598	0	-12.95854	-14.96749	2.008954	0.03353224
599	1	-13.56839	-15.17078	1.602382	0.05035404
600	0	-13.34355	-15.03056	1.687003	0.04626832
601	1	-13.00828	-14.89516	1.886872	0.03788626
602	0	-13.28604	-14.99803	1.711992	0.04512646
603	1	-13.07189	-14.90307	1.831182	0.04005602
604	0	-14.12104	-15.56045	1.439412	0.05926679
605	1	-13.20873	-14.9577	1.748976	0.04348799
606	0	-12.9612	-14.9278	1.9666	0.03498295
607	1	-13.27894	-14.99415	1.71521	0.04498147
608	0	-15.6351	-16.74534	1.11024	0.08236998
609	1	-14.83643	-16.1074	1.270973	0.07013963
610	0	-13.24906	-15.48806	2.238996	0.02664136
611	1	-14.93786	-16.18718	1.249314	0.07167535
612	0	-13.04518	-14.89725	1.852077	0.03922774
613	1	-13.57539	-15.17538	1.599995	0.05047439
614	0	-13.32035	-15.01722	1.696867	0.04581421
615	1	-13.52722	-15.14391	1.616688	0.04963881
616	0	-13.52374	-15.85351	2.329767	0.02432962
617	1	-12.95933	-14.93474	1.975403	0.03467636
618	0	-12.99278	-14.89796	1.905182	0.03719889
619	1	-13.61819	-15.20382	1.585627	0.05120484
620	0	-13.09155	-14.90881	1.817257	0.04061771
621	1	-14.09538	-15.54151	1.44613	0.05886996
622	0	-14.14622	-15.5791	1.432875	0.0596555
623	1	-13.39405	-15.06046	1.666413	0.04723087
624	0	-13.82315	-15.34492	1.521767	0.05458146
625	1	-13.1065	-15.2779	2.171398	0.02850452
626	0	-13.4813	-15.79895	2.317654	0.02462609
627	1	-14.73087	-17.29412	2.563248	0.01926351
628	0	-13.68622	-16.05819	2.371973	0.02332412
629	1	-12.9645	-14.92007	1.955575	0.03537077
630	0	-13.1392	-15.32842	2.189226	0.02800085
631	1	-13.29529	-15.00314	1.707847	0.04531389
632	0	-13.35891	-15.63824	2.27933	0.02558819
633	1	-13.0069	-15.10461	2.097704	0.03068447
634	0	-13.46912	-15.10679	1.637672	0.04860804
635	1	-13.31465	-15.57856	2.263909	0.02598585
636	0	-15.05854	-16.28262	1.224086	0.07350661
637	1	-13.12234	-15.30261	2.180268	0.0282528
638	0	-15.27575	-16.45575	1.179995	0.07682004
639	1	-13.61179	-15.19954	1.587751	0.05109619
640	0	-13.5328	-15.14753	1.614723	0.04973646
641	1	-13.01139	-14.89494	1.883553	0.03801223
642	0	-13.03514	-15.15843	2.123291	0.02990931
643	1	-13.16482	-15.36686	2.202032	0.02764456
644	0	-13.44607	-15.75326	2.307183	0.02488531
645	1	-14.46357	-16.98613	2.522561	0.02006345
646	0	-13.33606	-15.60755	2.27149	0.02578958
647	1	-13.31111	-15.57374	2.262631	0.02601909
648	0	-14.23478	-15.6451	1.410322	0.06101615
649	1	-14.81528	-16.09082	1.275546	0.06981963
650	0	-13.70872	-15.26523	1.556509	0.05271775
651	1	-12.97665	-15.03583	2.059174	0.03188982
652	0	-13.4445	-15.09138	1.646879	0.04816258
653	1	-13.00118	-15.09283	2.091649	0.03087085
654	0	-15.91511	-16.97329	1.058186	0.08677117
655	1	-13.93062	-15.42149	1.490867	0.05629434
656	0	-14.2115	-16.69159	2.480095	0.02093381
657	1	-13.34599	-15.62092	2.274928	0.02570107
658	0	-13.54117	-15.15296	1.611792	0.04988243
659	1	-13.40859	-15.06927	1.660686	0.04750217
660	0	-13.1863	-14.94695	1.760653	0.04298315
661	1	-13.29172	-15.00116	1.709443	0.04524165
662	0	-12.99578	-15.08133	2.085542	0.03105994
663	1	-13.14558	-14.92888	1.7833	0.04202063
664	0	-12.95833	-14.94079	1.982464	0.03443237
665	1	-13.1473	-15.34067	2.193372	0.02788501
666	0	-13.42112	-15.07693	1.655814	0.04773414
667	1	-13.20166	-15.42069	2.219035	0.02717849
668	0	-13.19364	-14.95042	1.756774	0.04315017
669	1	-13.14214	-15.33288	2.190742	0.02795843
670	0	-12.98606	-14.90039	1.914335	0.03685995
671	1	-13.05483	-14.89905	1.844216	0.03953731
672	0	-12.96031	-14.97942	2.019112	0.03319335
673	1	-12.96192	-14.9258	1.96388	0.03507825
674	0	-13.15866	-15.35769	2.199031	0.02772763
675	1	-12.96192	-14.9258	1.96388	0.03507825
676	0	-13.02737	-14.89512	1.86775	0.0386177
677	1	-13.06254	-14.90074	1.838198	0.03977597
678	0	-13.41804	-15.71659	2.298548	0.02510113
679	1	-13.39111	-15.68109	2.289975	0.02531724
680	0	-13.11623	-14.91731	1.801076	0.04128027
681	1	-12.98604	-14.9004	1.914364	0.03685889
682	0	-13.08058	-14.90548	1.824901	0.04030842
683	1	-13.09359	-14.90946	1.815868	0.04067415
684	0	-13.00691	-14.89528	1.888372	0.03782947
685	1	-14.43378	-15.79561	1.361826	0.06404814
686	0	-12.98236	-14.90219	1.919828	0.03665803
687	1	-13.07316	-15.22408	2.15092	0.02909425
688	0	-12.9741	-14.90788	1.933781	0.03615011
689	1	-13.12918	-14.92224	1.793055	0.0416127
690	0	-13.04874	-15.18259	2.133852	0.0295951
691	1	-13.57027	-15.17201	1.601739	0.05038642
692	0	-12.95858	-14.96789	2.009308	0.03352035
693	1	-13.32755	-15.59605	2.268505	0.02586669
694	0	-13.11305	-14.91614	1.80309	0.04119723
695	1	-13.57737	-15.17669	1.59932	0.05050848
696	0	-13.56049	-15.16559	1.605093	0.0502177
697	1	-13.11672	-14.91749	1.800764	0.04129316
698	0	-13.03579	-14.89592	1.860125	0.0389133
699	1	-12.98115	-15.04745	2.066293	0.0316636
700	0	-14.7752	-16.05947	1.284263	0.06921364
701	1	-12.99946	-14.89635	1.896892	0.03750853
702	0	-14.18489	-15.60783	1.422947	0.06025067
703	1	-13.02583	-14.89502	1.869187	0.03856224
704	0	-15.62542	-16.73749	1.112072	0.08221919
705	1	-13.076	-15.22878	2.15278	0.02904018
706	0	-14.29832	-15.69285	1.394527	0.06198755
707	1	-13.53126	-15.86312	2.331858	0.02427878
708	0	-13.08208	-15.23875	2.156675	0.02892731
709	1	-12.96862	-15.01248	2.04386	0.03238196
710	0	-13.01745	-14.89477	1.877322	0.03824983
711	1	-14.32578	-15.71357	1.387797	0.06240613
712	0	-14.8212	-16.09547	1.274263	0.06990927
713	1	-13.54713	-15.15684	1.609718	0.04998601
714	0	-14.03377	-15.49629	1.462526	0.0579126
715	1	-13.63308	-15.2138	1.580727	0.05145633
716	0	-14.62426	-15.94205	1.317784	0.066932
717	1	-12.95776	-14.9579	2.000131	0.03382938
718	0	-12.96007	-14.97808	2.018014	0.0332298
719	1	-12.95866	-14.93842	1.979756	0.03452575
720	0	-12.95766	-14.95482	1.997152	0.03393031
721	1	-13.79602	-15.32584	1.529818	0.05414379
722	0	-13.5516	-15.88905	2.337444	0.02414354
723	1	-13.91931	-15.41336	1.49405	0.05611545
724	0	-12.98885	-14.89927	1.910415	0.03700472
725	1	-14.61973	-15.93854	1.318808	0.06686347
726	0	-14.93355	-17.52528	2.591726	0.01872266
727	1	-12.96129	-14.92755	1.966265	0.03499466
728	0	-16.00695	-17.04845	1.041493	0.08823187
729	1	-13.77236	-15.30929	1.536929	0.05376011
730	0	-14.07761	-15.52843	1.450821	0.05859446
731	1	-13.21028	-14.95847	1.748183	0.04352249
732	0	-13.28126	-14.99542	1.714153	0.04502903
733	1	-13.1083	-15.28072	2.172426	0.02847523
734	0	-13.04111	-15.16915	2.12804	0.0297676
735	1	-13.01319	-14.89486	1.881666	0.03808402
736	0	-13.03596	-14.89594	1.859979	0.03891896
737	1	-14.39405	-15.76534	1.371289	0.06344491
738	0	-13.12054	-15.29983	2.179285	0.0282806
739	1	-13.0033	-14.89572	1.892419	0.03767669
740	0	-13.13518	-15.32231	2.187131	0.02805958
741	1	-13.41235	-15.07157	1.659217	0.04757199
742	0	-13.9973	-15.46971	1.472412	0.05734289
743	1	-13.05181	-14.89844	1.846637	0.03944172
744	0	-15.13094	-17.74876	2.617826	0.01824033
745	1	-13.42179	-15.07735	1.655554	0.04774657
746	0	-12.95859	-14.93891	1.980328	0.034506
747	1	-13.09418	-14.90965	1.815468	0.04069041
748	0	-13.16797	-14.93856	1.770594	0.04255797
749	1	-13.15975	-14.93493	1.775183	0.04236311
750	0	-13.17564	-14.94202	1.76639	0.04273726
751	1	-12.97132	-14.91054	1.939229	0.03595371
752	0	-13.45903	-15.77011	2.311082	0.02478847
753	1	-13.18774	-14.94763	1.759888	0.04301603
754	0	-13.02921	-14.89526	1.866043	0.0386837
755	1	-13.76549	-15.3045	1.539011	0.05364833
756	0	-13.17165	-15.37696	2.2053	0.02755435
757	1	-12.95864	-14.96839	2.009747	0.03350564
758	0	-13.73864	-15.28586	1.547217	0.05320985
759	1	-13.01779	-14.89477	1.876977	0.03826301
760	0	-15.10374	-16.31852	1.214775	0.07419419
761	1	-13.06742	-15.21452	2.147096	0.02920572
762	0	-13.78966	-15.32138	1.531721	0.05404084
763	1	-13.48517	-15.11695	1.631774	0.04889559
764	0	-14.15016	-15.58202	1.431857	0.05971622
765	1	-15.09459	-16.31125	1.216653	0.07405496
766	0	-13.81841	-15.34158	1.523165	0.05450519
767	1	-13.62954	-15.21143	1.581885	0.05139678
768	0	-13.45571	-15.09837	1.64266	0.04836617
769	1	-13.07136	-14.90293	1.831571	0.04004043
770	0	-13.05142	-14.89837	1.846948	0.03942944
771	1	-13.55195	-15.15999	1.608045	0.05006968
772	0	-16.71407	-17.63229	0.918223	0.09980696
773	1	-13.09805	-15.2645	2.166455	0.02864577
774	0	-12.96967	-14.91238	1.942708	0.03582882
775	1	-13.99641	-15.46906	1.472656	0.05732893
776	0	-13.22607	-14.96634	1.740272	0.04386819
777	1	-14.11424	-15.55542	1.441187	0.05916168
778	0	-13.4616	-15.77345	2.311848	0.02476949
779	1	-12.98214	-15.0499	2.06776	0.03161719
780	0	-13.36774	-15.04474	1.677	0.04673347
781	1	-12.959	-14.93644	1.977437	0.03460588
782	0	-12.96815	-14.9143	1.946145	0.0357059
783	1	-13.45981	-15.10094	1.641131	0.04844017
784	0	-14.67622	-15.98233	1.306118	0.06771737
785	1	-13.12521	-14.9207	1.795485	0.04151173
786	0	-13.54432	-15.15502	1.610693	0.04993728
787	1	-13.06081	-14.90034	1.839529	0.03972306
788	0	-13.0338	-14.89569	1.861889	0.03884471
789	1	-15.03362	-16.26287	1.22925	0.07312797
790	0	-14.64549	-15.95849	1.313	0.06725294
791	1	-13.23267	-14.96969	1.737029	0.04401064
792	0	-12.95764	-14.95301	1.99537	0.03399083
793	1	-12.97083	-14.91106	1.940235	0.03591754
794	0	-13.11556	-15.29209	2.176529	0.02835863
795	1	-13.02083	-14.89481	1.87398	0.03837786
796	0	-13.09552	-15.26047	2.164948	0.02868899
797	1	-14.16708	-15.59459	1.427502	0.05997686
798	0	-13.15586	-14.93324	1.777381	0.04227008
799	1	-15.52466	-18.19057	2.665901	0.01738417
800	0	-12.95867	-14.96862	2.009954	0.03349872
801	1	-15.80392	-16.88256	1.078638	0.0850146
802	0	-14.56362	-15.8952	1.331579	0.06601497
803	1	-14.93395	-16.18409	1.250142	0.07161603
804	0	-13.13831	-14.92588	1.787575	0.04184138
805	1	-12.95818	-14.96399	2.005811	0.03363778
806	0	-13.82245	-15.34442	1.521975	0.05457011
807	1	-13.40699	-15.70205	2.295064	0.02518874
808	0	-13.0141	-14.89482	1.880722	0.03812001
809	1	-14.18674	-15.60921	1.422475	0.06027916
810	0	-14.2354	-15.64557	1.410166	0.0610257
811	1	-13.0907	-15.25273	2.162032	0.02877276
812	0	-12.95969	-14.93313	1.973433	0.03474473
813	1	-13.57316	-15.91641	2.343249	0.0240038
814	0	-13.32079	-15.58689	2.266107	0.02592879
815	1	-13.11752	-14.91778	1.800263	0.04131384
816	0	-12.99122	-14.89844	1.907226	0.03712293
817	1	-16.2443	-18.98754	2.743239	0.01609039
818	0	-13.22047	-15.44766	2.227188	0.02695782
819	1	-13.58241	-15.92811	2.345704	0.02394494
820	0	-16.28621	-17.27798	0.9917669	0.09273019
821	1	-13.1438	-14.92814	1.784339	0.04197702
822	0	-13.10642	-15.27778	2.171352	0.02850583
823	1	-13.1438	-14.92814	1.784339	0.04197702
824	0	-12.99851	-14.89654	1.898023	0.03746614
825	1	-13.09431	-14.90969	1.81538	0.040694
826	0	-13.58971	-15.18485	1.595142	0.05071993
827	1	-15.32744	-16.49717	1.169731	0.07761257
828	0	-16.47436	-19.24007	2.765712	0.01573283
829	1	-13.0775	-14.9046	1.827102	0.04021979
830	0	-13.059	-14.89994	1.840934	0.03966727
831	1	-14.10811	-15.5509	1.442789	0.059067
832	0	-13.58959	-15.18477	1.59518	0.05071802
833	1	-13.90853	-16.3304	2.42187	0.02218888
834	0	-12.95932	-14.9348	1.975478	0.03467375
835	1	-13.70134	-15.26016	1.558824	0.05259581
836	0	-13.02582	-14.89502	1.869203	0.03856165
837	1	-14.27282	-15.67365	1.40083	0.06159807
838	0	-13.12012	-14.91876	1.798636	0.04138115
839	1	-13.88676	-15.39006	1.503296	0.055599
840	0	-13.25828	-14.98304	1.724764	0.04455379
841	1	-13.33233	-15.02407	1.69174	0.0460497
842	0	-14.73947	-16.03157	1.292099	0.06867341
843	1	-13.36618	-15.64795	2.281774	0.02552573
844	0	-12.95792	-14.96066	2.002741	0.0337412
845	1	-12.96044	-14.93026	1.96982	0.03487048
846	0	-14.06855	-15.52178	1.453224	0.0584538
847	1	-13.98393	-15.46001	1.476072	0.05713343
848	0	-13.64897	-15.22452	1.575544	0.05172373
849	1	-13.03703	-14.89607	1.859037	0.03895564
850	0	-13.83588	-15.35391	1.518026	0.05478603
851	1	-13.54716	-15.15686	1.609707	0.04998652
852	0	-15.61807	-16.73153	1.113467	0.0821046
853	1	-12.95992	-14.97724	2.017315	0.03325303
854	0	-15.89326	-16.95544	1.062183	0.08642504
855	1	-13.05465	-15.19284	2.138189	0.02946703
856	0	-13.28642	-14.99824	1.711821	0.0451342
857	1	-13.94258	-15.4301	1.487521	0.05648302
858	0	-13.54411	-15.15488	1.610766	0.04993366
859	1	-15.83423	-16.90727	1.073036	0.08549217
860	0	-13.80081	-15.3292	1.52839	0.05422114
861	1	-13.07452	-14.90378	1.829258	0.04013315
862	0	-13.49213	-15.81292	2.320795	0.02454887
863	1	-13.07877	-15.23334	2.154569	0.02898829
864	0	-16.4839	-17.44131	0.9574186	0.09597064
865	1	-13.23312	-14.96993	1.736805	0.04402054
866	0	-13.03676	-15.16137	2.124602	0.02987012
867	1	-13.07144	-14.90295	1.831512	0.04004282
868	0	-15.89218	-16.95456	1.062381	0.08640796
869	1	-13.01299	-15.11674	2.103756	0.03049933
870	0	-13.00095	-14.89608	1.895132	0.03757462
871	1	-13.10537	-14.91341	1.808041	0.04099377
872	0	-12.96164	-14.98619	2.024545	0.03301348
873	1	-13.05834	-14.89979	1.841453	0.03964669
874	0	-13.91417	-15.40967	1.495502	0.05603402
875	1	-13.00253	-15.09564	2.093109	0.03082581
876	0	-13.58315	-15.18051	1.597357	0.0506077
877	1	-12.96559	-15.00221	2.036616	0.03261735
878	0	-13.43812	-15.08741	1.649299	0.04804614
879	1	-14.08247	-15.532	1.449536	0.05866977
880	0	-12.96354	-14.99441	2.030871	0.0328053
881	1	-13.54263	-15.15391	1.611283	0.04990783
882	0	-13.06665	-14.90173	1.835079	0.03990023
883	1	-13.13757	-15.32595	2.18838	0.02802454
884	0	-13.0034	-15.09745	2.094045	0.03079695
885	1	-13.15761	-14.934	1.776391	0.04231197
886	0	-13.00291	-14.89577	1.89286	0.03766008
887	1	-13.02519	-15.14013	2.114936	0.03016025
888	0	-12.96966	-14.9124	1.942746	0.03582747
889	1	-15.60653	-16.72219	1.115657	0.081925
890	0	-13.0637	-14.90102	1.837312	0.03981123
891	1	-13.092	-15.25483	2.162826	0.02874991
892	0	-12.97887	-14.90425	1.925382	0.03645501
893	1	-13.034	-14.89571	1.861711	0.03885161
894	0	-13.46382	-15.77633	2.312509	0.02475314
895	1	-13.09144	-14.90877	1.817335	0.04061455
896	0	-13.12633	-14.92113	1.794798	0.04154027
897	1	-12.95947	-14.9341	1.974628	0.03470323
898	0	-13.46849	-15.1064	1.637904	0.04859677
899	1	-14.01159	-15.48011	1.468522	0.0575664
900	0	-14.10106	-15.5457	1.444638	0.05895788
901	1	-12.99252	-14.89804	1.905519	0.03718637
902	0	-13.41509	-15.07324	1.658152	0.04762267
903	1	-13.85243	-15.36563	1.513196	0.05505127
904	0	-14.06481	-15.51903	1.454219	0.05839565
905	1	-13.66925	-16.03707	2.367829	0.02342097
906	0	-13.0123	-15.11539	2.103089	0.03051969
907	1	-15.20673	-16.40056	1.193833	0.07576437
908	0	-13.14103	-14.92699	1.785968	0.04190867
909	1	-13.35401	-15.03665	1.682647	0.04647033
910	0	-13.53088	-15.86263	2.331752	0.02428137
911	1	-13.64666	-15.22295	1.576295	0.05168491
912	0	-13.47434	-15.11009	1.635745	0.04870179
913	1	-13.54418	-15.15492	1.610742	0.04993485
914	0	-12.99159	-15.07207	2.080485	0.0312174
915	1	-13.05405	-14.89889	1.844839	0.03951271
916	0	-13.51656	-15.84431	2.327752	0.02437867
917	1	-13.15773	-14.93405	1.776324	0.04231481
918	0	-13.05079	-14.89825	1.847459	0.03940931
919	1	-12.98338	-14.90165	1.918266	0.03671535
920	0	-13.01914	-15.12868	2.109537	0.03032353
921	1	-12.98338	-14.90165	1.918266	0.03671535
922	0	-16.10845	-17.1317	1.023246	0.08985655
923	1	-13.03967	-14.89641	1.856749	0.0390449
924	0	-12.9641	-14.9966	2.032507	0.03275168
925	1	-15.70938	-16.80563	1.096251	0.08353036
926	0	-13.10243	-14.9124	1.809964	0.04091501
927	1	-13.55306	-15.16072	1.607659	0.05008902
928	0	-13.09764	-14.91078	1.813143	0.04078516
929	1	-13.0972	-15.26315	2.16595	0.02866023
930	0	-13.00168	-15.09386	2.092187	0.03085423
931	1	-13.40335	-15.06609	1.662739	0.04740471
932	0	-13.09711	-15.26301	2.165898	0.02866173
933	1	-13.58158	-15.92706	2.345484	0.02395021
934	0	-15.38075	-16.53998	1.159232	0.07843174
935	1	-14.24967	-15.65627	1.406592	0.06124417
936	0	-13.12004	-14.91873	1.798685	0.04137908
937	1	-13.02756	-15.14454	2.116983	0.03009859
938	0	-12.96743	-15.00858	2.04115	0.03246981
939	1	-13.01562	-15.12188	2.106265	0.0304229
940	0	-13.22382	-14.96521	1.741384	0.04381941
941	1	-15.37564	-16.53587	1.160235	0.07835316
942	0	-13.63031	-15.98842	2.358108	0.02364977
943	1	-13.03653	-14.896	1.859474	0.03893864
944	0	-12.96152	-14.98559	2.024076	0.03302897
945	1	-13.19359	-14.95039	1.756802	0.043149
946	0	-12.95764	-14.9533	1.995659	0.033981
947	1	-14.94912	-16.19606	1.246937	0.07184594
948	0	-13.1551	-14.93292	1.777815	0.04225175
949	1	-13.13666	-14.92521	1.788557	0.04180031
950	0	-12.96506	-14.91905	1.953989	0.03542692
951	1	-13.00482	-14.89552	1.890692	0.03774183
952	0	-13.21649	-14.96154	1.745048	0.04365916
953	1	-12.98093	-14.90298	1.922051	0.03657664
954	0	-13.42205	-15.0775	1.655455	0.0477513
955	1	-12.95992	-14.97724	2.017311	0.03325315
956	0	-13.50603	-15.13026	1.624226	0.04926602
957	1	-14.33576	-15.72112	1.385363	0.06255822
958	0	-15.28413	-16.46245	1.178327	0.07694833
959	1	-14.4293	-15.79219	1.362888	0.06398018
960	0	-12.95797	-14.94432	1.986352	0.03429874
961	1	-12.96034	-14.9306	1.970258	0.03485521
962	0	-13.13166	-14.92322	1.791555	0.04167518
963	1	-12.96185	-14.92596	1.964111	0.03507015
964	0	-12.99101	-15.07076	2.079758	0.03124012
965	1	-13.07646	-14.90431	1.827847	0.04018982
966	0	-13.73557	-15.28374	1.548164	0.0531595
967	1	-13.09143	-14.90877	1.817341	0.0406143
968	0	-13.54306	-15.15419	1.611135	0.04991523
969	1	-12.95866	-14.93843	1.97977	0.03452526
970	0	-13.00303	-14.89575	1.892722	0.0376653
971	1	-13.07783	-15.23179	2.153961	0.02900592
972	0	-14.15467	-15.58536	1.430695	0.05978564
973	1	-13.46773	-15.7814	2.31367	0.02472442
974	0	-13.26052	-15.50407	2.243553	0.02652023
975	1	-14.76715	-16.05318	1.286022	0.06909197
976	0	-13.43927	-15.74438	2.305112	0.02493691
977	1	-14.72666	-16.02158	1.294922	0.06847979
978	0	-13.04382	-14.89703	1.853211	0.03918329
979	1	-13.56989	-15.17176	1.601869	0.05037989
980	0	-14.15288	-15.58404	1.431155	0.05975815
981	1	-13.64919	-16.01205	2.362859	0.02353766
982	0	-16.32698	-17.3116	0.9846286	0.09339449
983	1	-13.02589	-14.89502	1.869135	0.03856427
984	0	-14.99107	-16.22919	1.238121	0.07248212
985	1	-12.96614	-14.91723	1.951095	0.0355296
986	0	-13.23179	-15.46373	2.231942	0.02682995
987	1	-12.96772	-15.00955	2.041831	0.03244772
988	0	-14.4058	-15.77428	1.368479	0.06362341
