Iteration	Posterior	Likelihood	Prior	sigma2
38720	-12.95771	-14.94854	1.990826	0.03414564
38730	-13.39854	-15.06318	1.664634	0.04731496
38740	-12.9759	-15.0338	2.057902	0.03193042
38750	-13.40597	-15.06768	1.661711	0.04745347
38760	-13.78031	-15.31484	1.534531	0.05388921
38770	-14.4107	-15.77801	1.36731	0.06369785
38780	-13.1593	-14.93474	1.775433	0.04235252
38790	-13.15398	-15.35071	2.196723	0.02779171
38800	-15.94173	-16.99506	1.053328	0.08719376
38810	-13.13593	-15.32346	2.187525	0.02804851
38820	-12.96769	-14.91492	1.947235	0.03566701
38830	-13.32265	-15.01853	1.695877	0.04585955
38840	-12.96091	-14.92871	1.967808	0.03494074
38850	-12.98611	-15.05947	2.073362	0.03144056
38860	-12.96173	-14.92631	1.964583	0.03505358
38870	-12.98519	-15.0573	2.072108	0.03148002
38880	-13.33341	-15.60397	2.270565	0.02581345
38890	-13.94465	-16.37397	2.429324	0.02202409
38900	-12.96007	-14.97809	2.018021	0.03322958
38910	-12.95784	-14.95936	2.001518	0.0337825
38920	-13.91724	-15.41187	1.494635	0.05608261
38930	-13.19262	-14.94993	1.757312	0.043127
38940	-13.05319	-15.19031	2.137126	0.02949837
38950	-15.04588	-16.27259	1.226705	0.07331434
38960	-14.34029	-15.72455	1.38426	0.06262729
38970	-13.04308	-14.89692	1.853838	0.03915871
38980	-13.67295	-15.24078	1.567822	0.05212472
38990	-13.11774	-14.91786	1.800128	0.04131943
39000	-15.31507	-16.48725	1.172181	0.07742273
39010	-14.91317	-16.16772	1.254546	0.0713013
39020	-13.88738	-15.3905	1.50312	0.05560875
39030	-13.01569	-15.12203	2.106339	0.03042066
39040	-14.13356	-15.56972	1.436153	0.05946024
39050	-13.21356	-15.4378	2.224232	0.02703762
39060	-12.99371	-14.89769	1.903978	0.03724372
39070	-13.86017	-16.27181	2.411633	0.02241719
39080	-13.52131	-15.14009	1.618778	0.04953519
39090	-13.00373	-14.89566	1.891926	0.03769527
39100	-14.73666	-16.02938	1.292716	0.06863102
39110	-14.45059	-15.80845	1.357852	0.06430318
39120	-12.96184	-14.98712	2.025279	0.03298926
39130	-14.01443	-15.48218	1.467752	0.05761074
39140	-13.50687	-15.1308	1.623927	0.04928076
39150	-14.3638	-15.74236	1.378565	0.06298498
39160	-12.98106	-15.04722	2.066156	0.03166795
39170	-13.47362	-15.78902	2.315405	0.02468156
39180	-13.80539	-15.33241	1.527026	0.05429516
39190	-13.29047	-15.00047	1.71	0.04521645
39200	-13.81714	-16.2194	2.402257	0.02262835
39210	-13.69152	-15.25344	1.56192	0.05243325
39220	-13.10083	-14.91185	1.811021	0.04087179
39230	-13.03001	-15.14907	2.119057	0.03003621
39240	-13.07138	-15.22113	2.149749	0.02912835
39250	-14.16035	-15.58958	1.429232	0.05987322
39260	-13.58931	-15.18459	1.595274	0.05071322
39270	-14.77758	-16.06132	1.283744	0.06924959
39280	-13.14399	-14.92822	1.784226	0.04198173
39290	-13.39455	-15.68564	2.291086	0.02528914
39300	-14.045	-16.49424	2.449248	0.02158962
39310	-13.04494	-15.17594	2.130993	0.02967983
39320	-13.31464	-15.01398	1.699337	0.04570119
39330	-13.39984	-15.06396	1.664123	0.04733917
39340	-14.25694	-15.66172	1.404778	0.06135538
39350	-13.46782	-15.10597	1.638153	0.04858469
39360	-12.96103	-14.92833	1.967297	0.03495859
39370	-12.98742	-14.89982	1.912405	0.03693116
39380	-15.39084	-16.54809	1.157254	0.07858707
39390	-13.24428	-15.48134	2.237065	0.02669286
39400	-13.66848	-15.23773	1.569255	0.05205007
39410	-12.96663	-14.91646	1.949833	0.03557446
39420	-12.96569	-14.91796	1.952274	0.03548772
39430	-15.18978	-16.38704	1.197254	0.07550562
39440	-14.32414	-15.71234	1.388197	0.06238121
39450	-13.07247	-14.90323	1.830756	0.0400731
39460	-13.18917	-14.9483	1.759127	0.04304879
39470	-12.99952	-14.89634	1.896823	0.03751114
39480	-13.53399	-15.8666	2.332614	0.02426043
39490	-13.06399	-14.90108	1.837091	0.03982001
39500	-12.9588	-14.96968	2.010881	0.03346769
39510	-13.22749	-14.96706	1.73957	0.04389897
39520	-13.30531	-15.00873	1.703413	0.04551528
39530	-13.62677	-15.20957	1.582797	0.05134992
39540	-13.93191	-15.42242	1.490507	0.05631462
39550	-13.08797	-14.90769	1.819716	0.04051793
39560	-12.99918	-15.08862	2.089436	0.03093922
39570	-13.44763	-15.09333	1.645695	0.04821962
39580	-13.22014	-14.96336	1.743217	0.04373916
39590	-13.01218	-14.8949	1.88272	0.03804389
39600	-13.09661	-15.26221	2.165599	0.02867031
39610	-14.34944	-15.73148	1.38204	0.06276648
39620	-13.60346	-15.19399	1.590524	0.05095469
39630	-13.63982	-16.00033	2.36051	0.02359301
39640	-13.06973	-14.90251	1.832781	0.03999202
39650	-13.00479	-15.10031	2.095514	0.03075176
39660	-13.5175	-15.13763	1.620131	0.04946822
39670	-12.98168	-14.90256	1.920883	0.03661939
39680	-15.24277	-16.42935	1.186589	0.07631519
39690	-13.0034	-14.8957	1.892307	0.03768091
39700	-13.1752	-14.94183	1.766626	0.04272716
39710	-13.67475	-15.24199	1.567249	0.05215456
39720	-13.00904	-15.10891	2.09987	0.03061808
39730	-12.96432	-14.99746	2.033145	0.03273077
39740	-13.42601	-15.07994	1.653929	0.04782423
39750	-13.64747	-16.0099	2.362429	0.02354778
39760	-15.80901	-16.8867	1.077697	0.08509464
39770	-14.18525	-15.60811	1.422854	0.0602563
39780	-13.07711	-15.2306	2.153495	0.02901944
39790	-14.56423	-15.89567	1.33144	0.06602414
39800	-15.15613	-16.36021	1.204077	0.07499218
39810	-14.08233	-15.53191	1.449571	0.05866772
39820	-14.98179	-16.22186	1.240065	0.07234135
39830	-13.11673	-15.29391	2.177181	0.02834017
39840	-13.34472	-15.03123	1.686515	0.04629093
39850	-13.26418	-14.98618	1.722006	0.04467683
39860	-13.85683	-15.36875	1.51192	0.05512159
39870	-13.50815	-15.13162	1.623466	0.04930349
39880	-13.25876	-15.50162	2.242858	0.02653866
39890	-12.9703	-15.01774	2.047438	0.03226629
39900	-13.52353	-15.14152	1.617994	0.04957403
39910	-13.09214	-15.25504	2.162908	0.02874757
39920	-13.00203	-15.09461	2.092575	0.03084227
39930	-14.73231	-16.02598	1.293676	0.06856516
39940	-14.1375	-15.57263	1.435132	0.05952096
39950	-14.53263	-15.87134	1.338709	0.06554598
39960	-15.13061	-17.74839	2.617783	0.01824111
39970	-14.04394	-15.50374	1.459792	0.05807114
39980	-13.17954	-15.38855	2.209007	0.02745241
39990	-14.28152	-15.68019	1.398675	0.06173096
40000	-14.10681	-15.54994	1.443131	0.05904679
40010	-13.25395	-15.49491	2.240954	0.02658926
40020	-14.12339	-15.56219	1.438798	0.05930319
40030	-12.96928	-15.01458	2.045298	0.03233541
40040	-13.17733	-15.3853	2.207972	0.02748084
40050	-13.16248	-14.93613	1.773647	0.04242824
40060	-13.13126	-14.92306	1.791796	0.04166512
40070	-16.23842	-17.2386	1.000172	0.09195408
40080	-13.15667	-14.93359	1.776924	0.04228941
40090	-13.22353	-14.96506	1.741528	0.0438131
40100	-13.77531	-15.31135	1.536039	0.05380798
40110	-12.96049	-14.93008	1.969588	0.03487857
40120	-13.7213	-15.27389	1.552582	0.05292516
40130	-13.30705	-15.0097	1.702652	0.0455499
40140	-13.70762	-15.26447	1.556852	0.05269964
40150	-15.81792	-16.89397	1.076049	0.08523501
40160	-14.00308	-15.47392	1.470835	0.05743339
40170	-13.22067	-14.96362	1.742955	0.04375061
40180	-12.97485	-15.03091	2.05607	0.03198897
40190	-14.94709	-17.54065	2.593565	0.01868827
40200	-13.46248	-15.7746	2.312112	0.02476296
40210	-12.98369	-15.05368	2.069992	0.03154669
40220	-13.56761	-15.17026	1.60265	0.05034054
40230	-12.9577	-14.95611	1.998414	0.03388753
40240	-13.09107	-14.90865	1.817588	0.04060425
40250	-12.95764	-14.95169	1.994047	0.03403583
40260	-13.15047	-14.93094	1.780467	0.04213983
40270	-13.00338	-14.89571	1.892326	0.03768021
40280	-15.33155	-16.50047	1.168919	0.07767563
40290	-13.57293	-15.91612	2.343188	0.02400526
40300	-13.34362	-15.03059	1.686977	0.04626954
40310	-12.97156	-14.91029	1.938738	0.03597135
40320	-13.16219	-14.936	1.773814	0.04242116
40330	-13.20266	-15.42213	2.219476	0.02716652
40340	-13.04999	-14.8981	1.848109	0.03938369
40350	-13.16399	-15.36561	2.201627	0.02765575
40360	-13.32693	-15.02098	1.69404	0.04594387
40370	-12.96844	-14.91391	1.945474	0.03572986
40380	-12.96633	-15.00484	2.038503	0.03255589
40390	-14.1143	-15.55547	1.441171	0.0591626
40400	-13.54357	-15.15452	1.610956	0.04992415
40410	-13.04086	-15.1687	2.127844	0.02977344
40420	-14.55788	-15.89078	1.332896	0.06592808
40430	-13.0228	-14.89487	1.872071	0.0384512
40440	-14.55739	-15.8904	1.333009	0.06592064
40450	-12.95777	-14.94717	1.9894	0.03419438
40460	-14.9464	-17.53987	2.593472	0.01869001
40470	-12.97067	-15.01886	2.048196	0.03224184
40480	-12.9673	-14.91548	1.948181	0.03563329
40490	-13.85562	-15.36789	1.51227	0.05510228
40500	-13.71307	-15.26822	1.555148	0.05278953
40510	-13.68024	-15.24574	1.565497	0.05224603
40520	-12.9812	-15.04756	2.066362	0.03166141
40530	-12.97969	-15.04376	2.064067	0.03173417
40540	-12.96882	-14.91343	1.944606	0.0357609
40550	-13.87491	-16.28969	2.414785	0.02234665
40560	-12.98773	-15.06327	2.075539	0.0313722
40570	-12.96964	-15.01572	2.046074	0.03231033
40580	-14.72897	-17.29194	2.562972	0.01926883
40590	-13.03093	-15.15076	2.119828	0.03001307
40600	-13.19178	-14.94953	1.757754	0.04310794
40610	-13.22756	-15.45773	2.230177	0.02687735
40620	-13.81249	-16.21372	2.401229	0.02265164
40630	-13.48588	-15.80486	2.318987	0.0245933
40640	-13.32212	-15.5887	2.266582	0.02591647
40650	-13.43411	-15.08493	1.650827	0.04797279
40660	-13.04375	-14.89702	1.85327	0.03918097
40670	-12.97145	-15.02122	2.049767	0.03219122
40680	-14.94531	-17.53863	2.593323	0.01869278
40690	-12.99781	-15.0857	2.087888	0.03098716
40700	-13.19802	-14.95251	1.75449	0.04324886
40710	-13.20466	-15.42502	2.220358	0.02714257
40720	-13.37085	-15.04658	1.675734	0.04679268
40730	-12.98803	-14.89958	1.911541	0.0369631
40740	-13.22637	-14.96649	1.740125	0.04387462
40750	-14.68159	-15.98651	1.304919	0.06779862
40760	-14.64716	-15.95978	1.312626	0.0672781
40770	-13.30365	-15.00779	1.704147	0.04548188
40780	-13.40062	-15.06443	1.663816	0.04735372
40790	-15.2101	-16.40325	1.193154	0.07581581
40800	-13.44611	-15.09238	1.646271	0.04819184
40810	-13.12253	-14.91967	1.797136	0.04144325
40820	-12.99014	-14.8988	1.908665	0.03706954
40830	-14.37099	-15.74782	1.37683	0.06309433
40840	-13.26893	-15.51577	2.246839	0.02643322
40850	-13.03261	-15.15383	2.12122	0.02997132
40860	-12.96564	-14.91804	1.952393	0.03548351
40870	-13.04716	-14.89759	1.85043	0.03929241
40880	-13.25224	-15.49251	2.240269	0.02660746
40890	-13.26022	-14.98407	1.723852	0.04459443
40900	-13.95437	-16.38567	2.431304	0.02198053
40910	-13.68491	-15.24892	1.564013	0.0523236
40920	-13.68491	-15.24892	1.564013	0.0523236
40930	-13.47955	-15.11338	1.633832	0.04879504
40940	-14.06314	-15.51781	1.454662	0.05836979
40950	-12.96685	-14.91614	1.949286	0.03559391
40960	-13.64215	-15.21992	1.577761	0.0516092
40970	-13.21755	-14.96206	1.744514	0.04368246
40980	-13.09219	-14.90901	1.816819	0.04063548
40990	-13.58658	-15.18278	1.596196	0.05066648
41000	-13.33876	-15.02778	1.689017	0.04617524
41010	-13.07501	-14.90391	1.8289	0.04014751
41020	-13.04254	-15.17169	2.129148	0.02973464
41030	-13.12968	-15.31391	2.184228	0.02814116
41040	-13.08078	-15.23663	2.155852	0.02895113
41050	-15.17933	-16.3787	1.199369	0.07534608
41060	-13.08801	-15.24839	2.160381	0.02882029
41070	-13.13652	-15.32436	2.187835	0.02803983
41080	-13.54431	-15.15501	1.610697	0.04993709
41090	-13.08461	-15.24288	2.158269	0.02888122
41100	-13.16699	-14.93813	1.771137	0.04253486
41110	-12.97644	-14.90596	1.92952	0.03630448
41120	-13.16476	-15.36675	2.201999	0.02764548
41130	-12.98809	-15.06411	2.076015	0.03135725
41140	-12.97523	-15.03199	2.056751	0.03196718
41150	-13.0734	-14.90347	1.830075	0.04010037
41160	-12.96131	-14.92747	1.96616	0.03499834
41170	-13.68236	-15.24718	1.564823	0.05228127
41180	-13.42793	-15.08112	1.65319	0.04785954
41190	-13.91052	-15.40705	1.496534	0.05597622
41200	-16.45089	-17.414	0.9631081	0.09542617
41210	-14.14146	-15.57557	1.434106	0.05958206
41220	-13.23066	-14.96867	1.738012	0.04396743
41230	-13.07075	-15.22008	2.149328	0.02914062
41240	-13.03416	-15.15665	2.122493	0.0299332
41250	-13.01276	-15.11629	2.103534	0.0305061
41260	-13.02215	-14.89485	1.872701	0.03842697
41270	-13.00708	-14.89527	1.888184	0.0378366
41280	-13.19042	-14.94889	1.75847	0.04307707
41290	-12.9653	-14.91863	1.95333	0.03545026
41300	-15.85663	-18.55967	2.703044	0.01675031
41310	-13.01096	-14.89496	1.884001	0.03799521
41320	-13.29805	-15.55591	2.257858	0.02614357
41330	-12.9822	-14.90227	1.92007	0.03664917
41340	-13.05061	-15.18585	2.135242	0.029554
41350	-13.89413	-16.31299	2.418855	0.02225588
41360	-13.06491	-14.90131	1.836393	0.03984783
41370	-13.01326	-15.11728	2.104021	0.03049126
41380	-12.97271	-15.0249	2.05219	0.03211331
41390	-13.65866	-15.23107	1.572412	0.051886
41400	-13.51866	-15.84701	2.328344	0.02436425
41410	-13.00588	-14.89539	1.889508	0.03778653
41420	-13.34197	-15.61551	2.273543	0.02573669
41430	-13.16142	-14.93567	1.77424	0.04240307
41440	-13.46606	-15.77924	2.313174	0.02473667
41450	-14.35989	-15.7394	1.37951	0.06292548
41460	-13.49793	-15.82039	2.322463	0.02450796
41470	-12.97051	-15.01838	2.047873	0.03225226
41480	-12.98049	-15.04578	2.065288	0.03169546
41490	-13.15996	-15.35963	2.199668	0.02770999
41500	-13.89517	-16.31424	2.419073	0.02225103
41510	-12.96537	-15.0014	2.036028	0.03263656
41520	-12.96537	-15.0014	2.036028	0.03263656
41530	-13.71608	-15.27029	1.55421	0.0528391
41540	-14.27318	-15.67392	1.40074	0.06160365
41550	-13.04802	-15.18134	2.133318	0.02961091
41560	-13.01329	-15.11734	2.104048	0.03049043
41570	-13.25194	-15.49209	2.240149	0.02661066
41580	-13.5688	-15.91089	2.342084	0.02403177
41590	-13.34383	-15.03072	1.686887	0.04627369
41600	-13.09465	-15.25908	2.164427	0.02870394
41610	-12.99909	-15.08842	2.089331	0.03094248
41620	-13.35888	-15.03951	1.680632	0.04656406
41630	-14.20845	-15.62541	1.416959	0.06061253
41640	-15.04476	-16.2717	1.226937	0.0732973
41650	-14.44687	-15.8056	1.35873	0.06424676
41660	-13.05213	-14.8985	1.846377	0.03945196
41670	-13.24677	-15.48485	2.238075	0.0266659
41680	-15.32972	-16.499	1.169281	0.07764752
41690	-13.77555	-15.31151	1.535966	0.05381189
41700	-12.95961	-14.93348	1.973873	0.03472945
41710	-13.89708	-16.31655	2.419473	0.02224213
41720	-14.17253	-15.59864	1.426105	0.06006069
41730	-13.14453	-15.3365	2.191967	0.02792422
41740	-12.96451	-14.99821	2.033694	0.03271283
41750	-13.0244	-14.89494	1.870542	0.03851003
41760	-16.57522	-17.51699	0.9417688	0.09748438
41770	-13.15744	-14.93393	1.776484	0.04230802
41780	-13.34564	-15.03177	1.686127	0.04630887
41790	-12.97716	-14.90544	1.928277	0.03634962
41800	-12.97747	-14.90521	1.927743	0.03636906
41810	-13.30723	-15.0098	1.702573	0.0455535
41820	-13.29324	-15.54931	2.256073	0.02619028
41830	-13.57773	-15.92219	2.344463	0.02397466
41840	-12.96217	-14.92513	1.962958	0.03511059
41850	-14.76165	-16.04888	1.287227	0.06900881
41860	-13.64713	-15.22328	1.576141	0.05169288
41870	-13.15384	-15.35049	2.19665	0.02779373
41880	-16.66031	-17.58762	0.9273051	0.09890461
41890	-13.0098	-14.89504	1.885234	0.03794837
41900	-12.97201	-14.90983	1.937829	0.03600407
41910	-13.46463	-15.10396	1.639338	0.04852713
41920	-13.07906	-15.23381	2.154753	0.02898297
41930	-14.57415	-15.90332	1.32917	0.06617419
41940	-13.10537	-14.91341	1.808037	0.04099393
41950	-13.02856	-15.1464	2.117836	0.03007292
41960	-13.10559	-14.91349	1.807895	0.04099976
41970	-14.24844	-15.65534	1.406901	0.06122528
41980	-12.97423	-15.02919	2.054969	0.03202421
41990	-13.69309	-15.25451	1.561424	0.05245928
42000	-13.16312	-14.93641	1.773291	0.04244335
42010	-14.97967	-16.22018	1.240511	0.07230911
42020	-13.24206	-14.97453	1.732473	0.04421163
42030	-12.96503	-15.00013	2.035108	0.03266658
42040	-13.1979	-15.41527	2.217366	0.02722388
42050	-13.80251	-15.3304	1.527881	0.05424875
42060	-12.98875	-14.8993	1.910554	0.03699959
42070	-13.96371	-15.44536	1.481646	0.05681584
42080	-13.51706	-15.84496	2.327895	0.02437519
42090	-13.31558	-15.01451	1.69893	0.04571977
42100	-12.9678	-15.0098	2.042003	0.03244213
42110	-13.46333	-15.10315	1.639819	0.04850378
42120	-13.88238	-15.38693	1.504551	0.05552927
42130	-13.8011	-15.3294	1.528302	0.05422592
42140	-13.24465	-14.97588	1.731225	0.04426683
42150	-12.97102	-14.91086	1.939842	0.03593168
42160	-13.53142	-15.14663	1.615211	0.0497122
42170	-13.01919	-15.12877	2.10958	0.03032222
42180	-14.63605	-15.95117	1.315125	0.0671102
42190	-12.99507	-15.07977	2.084703	0.03108602
42200	-13.46936	-15.10694	1.637584	0.04861232
42210	-13.64726	-16.00964	2.362377	0.02354901
42220	-13.9709	-16.40555	2.434645	0.02190721
42230	-13.06149	-15.20453	2.143033	0.02932465
42240	-13.04539	-15.17673	2.131337	0.02966963
42250	-13.17562	-14.94202	1.7664	0.04273682
42260	-13.27996	-14.99471	1.714745	0.04500242
42270	-13.09202	-14.90896	1.816936	0.04063075
42280	-13.07051	-15.21968	2.149169	0.02914524
42290	-12.98134	-15.04791	2.066571	0.03165479
42300	-13.08804	-14.90771	1.819671	0.04051977
42310	-13.59727	-15.18987	1.592598	0.05084911
42320	-13.38935	-15.05763	1.668284	0.04714259
42330	-12.97438	-14.90763	1.933245	0.03616947
42340	-15.0503	-16.27609	1.225791	0.07338138
42350	-13.22925	-14.96795	1.738706	0.04393693
42360	-13.07315	-15.22407	2.150919	0.02909429
42370	-14.02858	-15.49251	1.463923	0.05783177
42380	-13.01785	-14.89477	1.876919	0.03826525
42390	-12.96128	-14.98447	2.023183	0.03305846
42400	-14.82566	-16.09896	1.273298	0.06997675
42410	-13.30348	-15.0077	1.70422	0.04547853
42420	-13.59172	-15.93987	2.348155	0.02388631
42430	-13.14413	-15.33588	2.191759	0.02793001
42440	-14.06318	-15.51783	1.454652	0.05837039
42450	-13.26638	-15.51223	2.245847	0.02645946
42460	-12.9982	-14.8966	1.898404	0.03745187
42470	-13.13876	-15.32776	2.188999	0.02800722
42480	-13.3931	-15.68372	2.290619	0.02530096
42490	-12.95838	-14.96606	2.007681	0.03357494
42500	-13.79297	-15.3237	1.530731	0.05409437
42510	-14.4461	-15.80501	1.358912	0.06423506
42520	-13.89238	-16.31086	2.418485	0.02226411
42530	-13.22617	-15.45576	2.229594	0.02689303
42540	-12.96533	-15.00125	2.03592	0.03264009
42550	-13.50364	-15.12873	1.625086	0.0492237
42560	-13.79916	-16.19742	2.398259	0.022719
42570	-14.27836	-16.77017	2.491811	0.02068999
42580	-13.97557	-15.45394	1.478372	0.05700217
42590	-12.99102	-14.89851	1.907492	0.03711307
42600	-13.53559	-15.86865	2.333057	0.0242497
42610	-13.45496	-15.0979	1.642944	0.04835244
42620	-13.15332	-15.34972	2.196396	0.0278008
42630	-13.54037	-15.15244	1.612071	0.0498685
42640	-12.99613	-14.89706	1.90093	0.03735741
42650	-13.04467	-15.17545	2.130783	0.02968606
42660	-13.35305	-15.63039	2.277344	0.02563907
42670	-12.95777	-14.95795	2.000182	0.03382766
42680	-13.38892	-15.67818	2.289264	0.02533525
42690	-13.63192	-15.99043	2.358515	0.02364013
42700	-14.61034	-15.93127	1.320934	0.06672151
42710	-12.96655	-15.0056	2.039045	0.03253823
42720	-12.96263	-14.92401	1.961384	0.03516591
42730	-14.09927	-15.54438	1.445109	0.05893012
42740	-13.55659	-15.16303	1.60644	0.05015011
42750	-12.96119	-14.984	2.022816	0.03307059
42760	-13.04527	-15.17652	2.131244	0.02967239
42770	-14.36802	-15.74557	1.377545	0.06304922
42780	-13.06034	-14.90024	1.839895	0.03970854
42790	-14.4083	-16.92192	2.513628	0.02024348
42800	-12.9598	-14.93269	1.972898	0.03476331
42810	-13.26298	-14.98554	1.722563	0.04465196
42820	-13.56064	-15.90054	2.339892	0.0240845
42830	-14.67784	-17.23333	2.555481	0.01941371
42840	-13.13362	-14.924	1.790373	0.0417245
42850	-15.27542	-16.45548	1.180061	0.07681499
42860	-13.35327	-15.03622	1.682953	0.04645611
42870	-13.05647	-15.19597	2.139494	0.02942859
42880	-13.40407	-15.06652	1.662458	0.04741805
42890	-13.18499	-15.39651	2.211523	0.02738342
42900	-12.99998	-14.89625	1.896272	0.03753183
42910	-13.45137	-15.09566	1.644289	0.04828746
42920	-12.97868	-14.90438	1.925703	0.03644331
42930	-12.95934	-14.97361	2.014267	0.03335455
42940	-12.95934	-14.97361	2.014267	0.03335455
42950	-12.98346	-14.90161	1.918154	0.03671948
42960	-12.99069	-15.07006	2.079365	0.03125238
42970	-13.31141	-15.57415	2.262741	0.02601622
42980	-13.58738	-15.18331	1.595926	0.05068016
42990	-13.44123	-15.08935	1.648116	0.048103
43000	-13.06403	-15.20882	2.144789	0.02927318
43010	-14.60238	-15.92512	1.322739	0.06660118
43020	-12.96187	-14.98726	2.025387	0.0329857
43030	-14.71389	-16.01163	1.297745	0.06828674
43040	-13.3026	-15.00721	1.704606	0.04546099
43050	-14.37542	-15.75118	1.375762	0.06316174
43060	-13.42839	-15.08141	1.653014	0.04786798
43070	-13.3612	-15.04088	1.679676	0.04660859
43080	-13.20716	-15.42861	2.221454	0.02711284
43090	-13.81031	-15.33587	1.525564	0.0543746
43100	-14.09785	-16.55717	2.45932	0.02137328
43110	-13.24409	-15.48108	2.236989	0.02669488
43120	-14.1566	-15.58679	1.430198	0.05981538
43130	-13.65076	-16.01401	2.363251	0.02352844
43140	-14.46252	-15.81756	1.355044	0.06448399
43150	-13.59563	-15.18878	1.593147	0.0508212
43160	-15.40549	-16.55987	1.154388	0.0788126
43170	-15.76814	-16.85342	1.08528	0.0844518
43180	-13.26425	-14.98622	1.72197	0.04467845
43190	-12.98573	-15.05859	2.072854	0.03145653
43200	-15.53952	-18.20715	2.667624	0.01735424
43210	-12.98805	-14.89957	1.911526	0.03696367
43220	-13.42042	-15.0765	1.656086	0.04772115
43230	-13.31678	-15.01519	1.698413	0.04574343
43240	-13.87757	-15.3835	1.505933	0.05545259
43250	-12.9917	-14.89829	1.906586	0.0371467
43260	-13.2519	-14.97967	1.727771	0.04442001
43270	-13.36789	-15.65023	2.282344	0.02551119
43280	-13.79808	-16.1961	2.39802	0.02272445
43290	-13.51589	-15.13659	1.620704	0.04943986
43300	-13.79736	-15.32678	1.529418	0.05416546
43310	-13.22133	-14.96395	1.742624	0.04376512
43320	-12.97553	-14.90668	1.931146	0.03624547
43330	-13.00386	-15.0984	2.094533	0.03078194
43340	-14.8704	-16.13407	1.263671	0.07065366
43350	-13.81032	-15.33588	1.525562	0.05437469
43360	-13.24169	-15.4777	2.236014	0.02672094
43370	-13.98339	-15.45961	1.476221	0.0571249
43380	-13.96916	-15.4493	1.480139	0.05690151
43390	-12.97092	-15.01963	2.048711	0.03222525
43400	-12.97766	-15.0385	2.060838	0.03183679
43410	-12.98611	-15.05947	2.073364	0.0314405
43420	-12.97654	-14.90589	1.929347	0.03631076
43430	-13.09734	-14.91068	1.813343	0.04077699
43440	-13.09734	-14.91068	1.813343	0.04077699
43450	-13.36729	-15.04447	1.677183	0.04672494
43460	-13.30842	-15.01047	1.70205	0.04557735
43470	-14.40254	-15.7718	1.369259	0.06357383
43480	-12.96063	-14.9296	1.968972	0.03490007
43490	-13.09543	-14.91006	1.814623	0.04072482
43500	-12.98707	-14.89996	1.912899	0.03691295
43510	-13.14239	-14.92756	1.785165	0.04194234
43520	-14.35711	-15.73729	1.38018	0.06288331
43530	-13.15281	-15.34895	2.19614	0.02780792
43540	-13.00675	-15.10429	2.097545	0.03068935
43550	-13.52165	-15.14031	1.618657	0.04954114
43560	-12.9949	-14.89737	1.902467	0.03730003
43570	-13.76614	-15.30496	1.538813	0.05365894
43580	-14.44662	-15.80541	1.35879	0.06424287
43590	-13.00048	-15.09136	2.090877	0.03089468
43600	-12.9998	-15.08993	2.090127	0.03091786
43610	-14.18248	-15.60604	1.423561	0.06021369
43620	-14.29589	-15.69102	1.395126	0.06195043
43630	-12.97283	-14.90903	1.936202	0.0360627
43640	-14.25319	-16.74064	2.487443	0.02078056
43650	-15.53692	-16.66586	1.128943	0.08084369
43660	-12.96528	-15.00105	2.035778	0.03264471
43670	-12.96287	-14.99165	2.028777	0.03287405
43680	-16.41926	-17.38784	0.9685757	0.09490584
43690	-13.71997	-15.27297	1.552997	0.05290321
43700	-13.53086	-15.86261	2.331748	0.02428146
43710	-13.34091	-15.61409	2.273177	0.02574612
43720	-12.95903	-14.93627	1.977242	0.03461263
43730	-15.28168	-16.4605	1.178813	0.07691091
43740	-13.00514	-14.89548	1.890338	0.0377552
43750	-13.03394	-14.89571	1.861764	0.03884957
43760	-12.95764	-14.95324	1.995597	0.03398312
43770	-13.43324	-15.0844	1.651156	0.047957
43780	-13.06221	-14.90066	1.838454	0.03976578
43790	-12.9582	-14.94188	1.983684	0.03439039
43800	-13.05153	-14.89839	1.846861	0.03943286
43810	-12.99344	-14.89777	1.904321	0.03723092
43820	-12.96077	-14.98187	2.021106	0.0331272
43830	-13.07477	-15.22675	2.15198	0.02906343
43840	-13.1231	-14.91989	1.796787	0.04145769
43850	-14.05705	-15.51334	1.456286	0.05827512
43860	-13.04334	-14.89696	1.853616	0.0391674
43870	-12.96136	-14.98483	2.023471	0.03304895
43880	-13.51465	-15.1358	1.621145	0.04941807
43890	-14.95884	-17.55399	2.595154	0.01865859
43900	-13.09233	-15.25535	2.163023	0.02874426
43910	-15.78761	-16.86927	1.081663	0.08475783
43920	-13.81489	-15.33909	1.524208	0.05444835
43930	-12.97294	-15.02555	2.052614	0.0320997
43940	-13.53265	-15.14742	1.614778	0.0497337
43950	-15.72775	-18.4167	2.688951	0.01698805
43960	-14.27098	-15.67227	1.401286	0.06157
43970	-13.13681	-14.92528	1.788464	0.04180419
43980	-12.96475	-14.91961	1.954862	0.035396
43990	-13.32904	-15.02218	1.693139	0.0459853
44000	-13.55229	-15.16022	1.607925	0.05007569
44010	-13.1673	-14.93826	1.770966	0.04254211
44020	-12.99977	-14.89629	1.896527	0.03752225
44030	-12.96792	-14.9146	1.946676	0.03568694
44040	-13.24626	-15.48412	2.237866	0.02667148
44050	-14.29968	-16.79515	2.495474	0.02061433
44060	-15.15343	-16.35806	1.204625	0.07495112
44070	-12.97469	-14.90737	1.932681	0.03618989
44080	-13.34614	-15.03206	1.685921	0.04631844
